OBJECTID,FBndID,Shape_Length,Shape_Area,opAcres,DirectCost,OpportunityCost,Nrate,NO3conc,cropAcres,pctWScropAcres,cpNO3load,cpNO3LoadReduced,cpWSNO3LoadPct,TotalCost,ReducedCostLB,MLRA,HUC12
160,F070801030202_156,7290.061711,1132154.376,0,11465.32715,0,130.9997101,11.79860687,279.6421204,0.036773726,6938,2914,0.015961025,11465.32715,3.934566736,108c,070801030202
161,F070801030202_159,3163.258957,558106.3827,0,5651.943359,0,130.9991913,11.79857063,137.8522797,0.018127963,3420,1436,0.007865489,5651.943359,3.935893774,108c,070801030202
162,F070801030202_198,2779.553318,380975.2021,0,3858.135986,0,130.9994354,11.7985878,94.10087585,0.01237453,2335,981,0.00537329,3858.135986,3.932860374,104,070801030202
163,F070801030202_218,3672.300707,584929.4505,0,5923.580566,0,131.0005035,11.79866314,144.4775696,0.018999208,3584,1505,0.008243426,5923.580566,3.935933828,104,070801030202
164,F070801030202_254,1915.858946,161024.0841,0,1630.690918,0,131.0020294,11.7987709,39.77294922,0.005230255,987,415,0.002273104,1630.690918,3.929375648,104,070801030202
165,F070801030202_264,3221.394851,649545.8329,0,6577.950684,0,130.9996185,11.79860115,160.4378204,0.021098025,3980,1672,0.009158146,6577.950684,3.934180975,108c,070801030202
166,F070801030202_268,3127.32493,421947.6911,0,4273.064453,0,130.9997101,11.79860687,104.221077,0.013705365,2586,1086,0.005948413,4273.064453,3.934681892,104,070801030202
167,F070801030202_286,2193.805716,261757.5708,0,2650.818848,0,159.3320618,14.16378689,64.6541214,0.008502199,1926,809,0.004431184,2650.818848,3.276661158,104,070801030202
168,F070801030202_348,1342.170835,86905.84368,0,880.095459,0,131.0003662,11.7986536,21.46574402,0.002822806,533,224,0.001226929,880.095459,3.928997517,104,070801030202
169,F070801030202_349,2555.824931,233837.4392,0,2368.071777,0,122.0010529,11.19608879,57.75784683,0.007595319,1360,571,0.003127572,2368.071777,4.14723587,104,070801030202
170,F070801030202_368,2711.894775,172780.2044,0,1749.745117,0,131.0038452,11.7988987,42.67671204,0.005612108,1059,445,0.002437425,1749.745117,3.932011604,104,070801030202
171,F070801030202_385,1589.293634,69122.37884,0,700.0023193,0,131.0023499,11.79879284,17.07322693,0.002245177,424,178,0.00097497,700.0023193,3.932597399,108c,070801030202
172,F070801030301_3,3362.552024,538562.2636,0,5454.02002,0,148.0000458,13.12369728,133.0248718,0.017493146,3671,1542,0.008446088,5454.02002,3.536978006,108c,070801030301
173,F070801030301_4,1701.165696,121541.3601,0,1230.849365,0,139.4975891,12.42833614,30.02071571,0.003947808,785,330,0.001807529,1230.849365,3.729846478,108c,070801030301
174,F070801030301_9,5202.3916,669181.8177,0,6776.804199,0,151.3998108,13.4215126,165.2879028,0.021735825,4665,1959,0.010730147,6776.804199,3.459318161,108c,070801030301
175,F070801030301_21,1485.084773,109483.4641,0,1108.739014,0,139.5032349,12.42877579,27.04241562,0.003556154,707,297,0.001626776,1108.739014,3.733128071,108c,070801030301
176,F070801030301_37,3250.309054,312207.2313,0,3161.722656,0,131.0008698,11.79868889,77.1151886,0.010140864,1913,803,0.00439832,3161.722656,3.937388182,108c,070801030301
177,F070801030301_47,5545.034948,574875.7705,0,5821.76709,0,130.9989624,11.79855442,141.9943085,0.018672651,3523,1480,0.008106492,5821.76709,3.933626413,108c,070801030301
178,F070801030301_55,2020.128748,163658.4158,0,1657.368774,0,139.5028839,12.42874813,40.42362976,0.005315821,1056,444,0.002431948,1657.368774,3.732812643,108c,070801030301
179,F070801030301_82,3907.390242,440308.21,0,4459.001465,0,148.0001068,13.12370205,108.7561264,0.014301737,3001,1260,0.006901473,4459.001465,3.538890123,108c,070801030301
180,F070801030301_90,2156.275088,204154.2013,0,2067.469482,0,148.0006256,13.12374687,50.42608643,0.006631172,1392,585,0.003204255,2067.469482,3.534135818,108c,070801030301
181,F070801030301_91,2749.438282,377274.3213,0,3820.656982,0,130.9989471,11.79855347,93.18675995,0.012254321,2312,971,0.005318516,3820.656982,3.9347651,108c,070801030301
182,F070801030301_135,3532.678838,628600.0943,0,6365.833008,0,159.3333435,14.16391182,155.2642212,0.020417683,4624,1942,0.010637032,6365.833008,3.277977943,108c,070801030301
183,F070801030301_160,1373.555386,90205.14787,0,913.5075073,0,142.340271,12.65323162,22.28067207,0.002929971,593,249,0.001363863,913.5075073,3.668704748,108c,070801030301
184,F070801030301_166,2444.925695,337163.2573,0,3414.452393,0,131.0016479,11.7987442,83.27932739,0.010951466,2066,868,0.004754348,3414.452393,3.9337008,108c,070801030301
185,F070801030301_184,2925.50572,537020.197,0,5438.40332,0,159.3336639,14.16394329,132.6439819,0.017443057,3950,1659,0.00908694,5438.40332,3.278121233,108c,070801030301
186,F070801030301_193,1921.493425,132630.0586,0,1343.144653,0,131.0024414,11.79879951,32.75962448,0.004307983,813,341,0.00186778,1343.144653,3.938840628,108c,070801030301
187,F070801030301_195,1994.719309,158631.6976,0,1606.463257,0,142.3332214,12.65266514,39.18202972,0.005152547,1042,438,0.002399083,1606.463257,3.667724371,108c,070801030301
188,F070801030301_198,2812.292999,357486.6152,0,3620.266846,0,148.0010529,13.12378311,88.29919434,0.011611593,2437,1024,0.005608816,3620.266846,3.535416842,108c,070801030301
189,F070801030301_203,1514.341016,148886.7357,0,1507.776001,0,147.9992981,13.12363243,36.77502441,0.004836019,1015,426,0.002333355,1507.776001,3.539380312,108c,070801030301
190,F070801030301_226,2432.806733,368004.1999,0,3726.778564,0,159.3335266,14.16392994,90.89703369,0.011953216,2707,1137,0.006227758,3726.778564,3.277729511,108c,070801030301
191,F070801030301_235,3252.917491,319856.4609,0,3239.186279,0,131.0010681,11.79870319,79.00454712,0.010389321,1960,823,0.004507867,3239.186279,3.935827732,108c,070801030301
192,F070801030301_236,1936.379351,90159.06593,0,913.0408325,0,131.0008545,11.79868793,22.26928902,0.002928474,552,232,0.001270747,913.0408325,3.935520887,108c,070801030301
193,F070801030301_239,3218.063173,483187.7948,0,4893.242676,0,130.9990692,11.79856205,119.3473816,0.015694516,2961,1244,0.006813835,4893.242676,3.933474779,108c,070801030301
194,F070801030301_240,2470.440803,348384.1396,0,3528.086182,0,130.9998474,11.79861641,86.05088043,0.011315932,2135,897,0.004913191,3528.086182,3.933206558,108c,070801030301
195,F070801030301_251,2631.009273,317750.3296,0,3217.857666,0,130.998291,11.79850674,78.48432922,0.01032091,1947,818,0.00448048,3217.857666,3.933811426,108c,070801030301
196,F070801030301_282,2219.000681,274811.4069,0,2783.015137,0,131.0010834,11.79870415,67.87841797,0.008926203,1684,707,0.003872493,2783.015137,3.93637228,108c,070801030301
197,F070801030301_289,2721.659761,382098.3832,0,3869.510254,0,148.0005188,13.12373734,94.37830353,0.012411012,2604,1094,0.005992231,3869.510254,3.537029505,108c,070801030301
198,F070801030301_291,4185.487415,492258.5545,0,4985.102539,0,139.5005798,12.42856884,121.5878601,0.015989145,3178,1335,0.007312275,4985.102539,3.734159231,108c,070801030301
199,F070801030301_292,4034.367798,616912.4334,0,6247.472168,0,147.9997101,13.12366772,152.3773651,0.020038052,4205,1766,0.009673017,6247.472168,3.537639856,108c,070801030301
200,F070801030301_295,1934.512288,170364.4516,0,1725.280762,0,159.3340454,14.16398048,42.0800209,0.005533641,1253,526,0.002881091,1725.280762,3.280001402,108c,070801030301
201,F070801030301_297,1703.125567,166452.3842,0,1685.66333,0,148.0019073,13.12385654,41.11373901,0.005406572,1135,477,0.0026127,1685.66333,3.533885479,108c,070801030301
202,F070801030301_298,2090.30237,238339.1886,0,2413.660889,0,147.9980469,13.12352562,58.86978149,0.007741542,1624,682,0.003735559,2413.660889,3.539092302,108c,070801030301
203,F070801030301_299,3465.264237,537728.8894,0,5445.580566,0,130.9987793,11.79854107,132.8190308,0.017466076,3295,1384,0.007580665,5445.580566,3.934668064,108c,070801030301
204,F070801030301_301,3047.827101,582375.3378,0,5897.714844,0,130.9994354,11.7985878,143.8467102,0.018916247,3569,1499,0.008210562,5897.714844,3.934432745,108c,070801030301
205,F070801030301_304,2242.907417,239001.0008,0,2420.363037,0,130.9993286,11.79858017,59.0332489,0.007763038,1465,615,0.003368576,2420.363037,3.935549736,108c,070801030301
206,F070801030301_315,2711.840752,408495.347,0,4136.83252,0,131.0010223,11.79869938,100.8983536,0.013268418,2503,1051,0.005756705,4136.83252,3.9360919,108c,070801030301
207,F070801030301_317,2191.448478,193160.6531,0,1956.137939,0,131.0010376,11.79870033,47.71068192,0.006274089,1184,497,0.002722248,1956.137939,3.935891151,108c,070801030301
208,F070801030301_354,1988.716819,135850.9423,0,1375.762451,0,139.5007477,12.42858219,33.55518341,0.004412601,877,368,0.002015668,1375.762451,3.738484859,108c,070801030301
209,F070801030301_363,1928.339798,162072.9108,0,1641.312378,0,131.0008698,11.79868889,40.03200912,0.005264322,993,417,0.002284059,1641.312378,3.936000824,108c,070801030301
210,F070801030301_389,1648.069212,90699.24351,0,918.5112305,0,130.9941254,11.79821301,22.40271378,0.00294602,556,234,0.001281702,918.5112305,3.925261736,108c,070801030301
211,F070801030301_393,1403.64776,113426.2344,0,1148.66748,0,131.0026855,11.79881668,28.01627922,0.00368422,695,292,0.001599389,1148.66748,3.93379283,108c,070801030301
212,F070801030301_401,2338.441497,132750.4626,0,1344.363892,0,131.0044403,11.79894066,32.78936386,0.004311894,813,341,0.00186778,1344.363892,3.942416191,108c,070801030301
213,F070801030301_406,2469.282022,296079.7858,0,2998.399902,0,131.0019226,11.79876328,73.13170624,0.009617025,1814,762,0.004173748,2998.399902,3.934907913,108c,070801030301
214,F070801030301_416,1847.587648,135452.4626,0,1371.727051,0,130.9968414,11.79840469,33.45675659,0.004399658,830,349,0.001911598,1371.727051,3.930449963,108c,070801030301
215,F070801030301_418,1253.992191,86370.50795,0,874.6741333,0,147.9983063,13.12354755,21.33351517,0.002805417,589,247,0.001352908,874.6741333,3.541190863,108c,070801030301
216,F070801030301_433,4847.0099,1286078.66,0,13024.11816,0,130.9998627,11.79861832,317.661438,0.041773371,7881,3310,0.01813006,13024.11816,3.934778929,108c,070801030301
217,F070801030301_437,2007.884056,156957.9113,0,1589.512817,0,131.0035553,11.79887867,38.76860428,0.00509818,962,404,0.002212853,1589.512817,3.934437752,108c,070801030301
218,F070801030301_454,3433.915297,321072.0014,0,3251.496094,0,147.9988403,13.12359333,79.30478668,0.010428803,2188,919,0.005033693,3251.496094,3.538080692,108c,070801030301
219,F070801030301_459,2017.479432,219709.211,0,2224.995117,0,139.5003052,12.42854786,54.26817322,0.007136418,1418,596,0.003264506,2224.995117,3.733213186,108c,070801030301
220,F070801030301_506,3307.354497,616116.1682,0,6239.408203,0,142.334137,12.65273857,152.1806946,0.020012189,4049,1701,0.009316988,6239.408203,3.668082476,108c,070801030301
221,F070801030301_508,2866.625032,414783.5845,0,4200.513184,0,130.9997711,11.79861164,102.4515457,0.013472667,2542,1068,0.00584982,4200.513184,3.933064699,108c,070801030301
222,F070801030301_510,10084.21463,1030720.742,0,10438.10938,0,131.0005035,11.79866314,254.588028,0.033479042,6316,2653,0.014531435,10438.10938,3.934455156,108c,070801030301
223,F070801030301_517,3987.861639,836571.357,0,8471.958008,0,131.000061,11.79863167,206.6331177,0.027172836,5126,2153,0.011792755,8471.958008,3.934954882,108c,070801030301
224,F070801030301_526,2538.504309,263976.6318,0,2673.29126,0,130.997879,11.79847813,65.20222473,0.008574276,1618,680,0.003724605,2673.29126,3.931310654,108c,070801030301
225,F070801030301_537,1170.451105,83146.34828,0,842.0230713,0,130.9929657,11.79813194,20.53714752,0.002700693,509,214,0.001172155,842.0230713,3.934687138,108c,070801030301
226,F070801030301_543,1560.21767,69602.15661,0,704.8610229,0,131.0138855,11.79960632,17.19173241,0.002260761,427,179,0.000980447,704.8610229,3.937771082,108c,070801030301
227,F070801030301_546,2251.092633,73076.58891,0,740.0466309,0,142.3247528,12.65198421,18.04991722,0.002373615,480,202,0.001106427,740.0466309,3.663597107,108c,070801030301
228,F070801030301_551,7064.617763,1216655.374,0,12321.06934,0,139.5002899,12.42854691,300.5138855,0.039518423,7853,3298,0.018064331,12321.06934,3.735921621,108c,070801030301
229,F070801030301_577,2550.042925,292617.4615,0,2963.336914,0,130.9992676,11.79857635,72.27651215,0.009504565,1793,753,0.004124452,2963.336914,3.935374498,108c,070801030301
230,F070801030301_586,2872.407176,386622.8973,0,3915.330078,0,148.0009613,13.12377548,95.49585724,0.012557974,2635,1107,0.006063437,3915.330078,3.536883593,108c,070801030301
231,F070801030301_592,1876.958262,139049.7217,0,1408.156494,0,139.500946,12.42859745,34.34527969,0.004516501,898,377,0.002064965,1408.156494,3.735163212,108c,070801030301
232,F070801030301_607,1719.129669,184578.7091,0,1869.228638,0,130.9980927,11.79849339,45.59094238,0.005995337,1131,475,0.002601746,1869.228638,3.935218096,108c,070801030301
233,F070801030301_626,1597.518615,149523.5167,0,1514.224609,0,130.997879,11.79847813,36.9323082,0.004856702,916,385,0.002108783,1514.224609,3.933050871,108c,070801030301
234,F070801030301_632,2142.919121,185660.8259,0,1880.187134,0,147.9996033,13.12365913,45.85822296,0.006030485,1265,531,0.002908478,1880.187134,3.540842056,108c,070801030301
235,F070801030402_71,2031.205425,205840.3633,0,2084.54541,0,139.4977112,12.42834568,50.84257126,0.006685941,1329,558,0.003056367,2084.54541,3.735744476,105,070801030402
236,F070801030402_75,3452.772019,577992.9848,0,5853.334961,0,131.0005188,11.79866409,142.764267,0.018773902,3542,1488,0.008150311,5853.334961,3.933692932,105,070801030402
237,F070801030402_102,1765.096118,158758.0709,0,1607.743042,0,147.9989014,13.12359905,39.21324539,0.005156652,1082,454,0.002486721,1607.743042,3.541284323,104,070801030402
238,F070801030402_111,1919.542609,132352.1098,0,1340.329834,0,130.9989319,11.79855251,32.69097137,0.004298955,811,341,0.00186778,1340.329834,3.9305861,104,070801030402
239,F070801030402_112,3950.254629,478927.0545,0,4850.094238,0,131.0004578,11.79866028,118.2949829,0.015556123,2935,1233,0.006753584,4850.094238,3.933572054,104,070801030402
240,F070801030402_142,1544.893315,154451.1591,0,1564.126831,0,130.9976044,11.79845905,38.14943695,0.005016758,946,397,0.002174512,1564.126831,3.939866066,105,070801030402
241,F070801030402_143,1226.767996,73458.7048,0,743.9163208,0,131.0040894,11.79891586,18.14430046,0.002386027,450,189,0.001035221,743.9163208,3.936065197,105,070801030402
242,F070801030402_171,1544.406814,149598.4799,0,1514.983765,0,148.0008698,13.12376785,36.95082474,0.004859137,1020,428,0.00234431,1514.983765,3.539681673,104,070801030402
243,F070801030402_180,1243.520927,92678.93096,0,938.5595093,0,130.998642,11.79853153,22.89169502,0.003010322,568,239,0.001309089,938.5595093,3.927027225,104,070801030402
244,F070801030402_193,1472.327228,88372.50197,0,894.9483032,0,131.0004272,11.79865742,21.82800865,0.002870445,542,228,0.001248838,894.9483032,3.925211906,104,070801030402
245,F070801030402_203,3237.601981,486045.7561,0,4922.185547,0,139.4991608,12.42845821,120.053299,0.015787346,3137,1318,0.00721916,4922.185547,3.734586954,104,070801030402
246,F070801030402_222,1593.087883,158725.3461,0,1607.411621,0,131.0008545,11.79868793,39.20516205,0.005155589,973,409,0.00224024,1607.411621,3.930101871,104,070801030402
247,F070801030402_223,1554.440406,152326.5363,0,1542.61084,0,148.0009155,13.12377167,37.62465286,0.004947748,1038,436,0.002388129,1542.61084,3.538098335,104,070801030402
248,F070801030402_237,2883.870331,400894.083,0,4059.854492,0,131.0001373,11.79863739,99.02083588,0.013021518,2457,1032,0.005652635,4059.854492,3.93396759,104,070801030402
249,F070801030402_240,2376.9078,293544.6245,0,2972.726318,0,131.0008087,11.79868412,72.50552368,0.00953468,1799,756,0.004140884,2972.726318,3.932177782,104,070801030402
250,F070801030402_248,2052.245048,221089.2707,0,2238.970947,0,131.0027161,11.79881954,54.60905075,0.007181244,1355,569,0.003116618,2238.970947,3.934922695,104,070801030402
251,F070801030402_258,4070.259531,609085.191,0,6168.205566,0,130.999527,11.79859447,150.444046,0.019783815,3732,1567,0.008583022,6168.205566,3.93631506,104,070801030402
252,F070801030402_278,1725.638742,182725.5631,0,1850.461792,0,139.5018768,12.42866993,45.13321304,0.005935145,1179,495,0.002711293,1850.461792,3.738306761,104,070801030402
253,F070801030402_290,2541.603269,279841.0211,0,2833.949951,0,130.9985809,11.79852772,69.12073517,0.009089571,1715,720,0.003943699,2833.949951,3.936041594,105,070801030402
254,F070801030402_303,2268.435231,288384.3582,0,2920.468506,0,142.3326263,12.65261745,71.23093414,0.009367068,1895,796,0.004359978,2920.468506,3.668930292,104,070801030402
255,F070801030402_420,1144.452313,67931.45587,0,687.9418335,0,147.9978333,13.12350655,16.7790699,0.002206495,463,194,0.001062608,687.9418335,3.546092033,105,070801030402
256,F070801030402_445,1566.902563,70283.99181,0,711.7659912,0,130.9906769,11.79796982,17.36014557,0.002282908,431,181,0.000991402,711.7659912,3.93240881,105,070801030402
257,F070801030402_467,1335.11219,76880.81291,0,778.5720215,0,130.9977875,11.79847145,18.98956108,0.002497181,471,198,0.001084517,778.5720215,3.932181835,104,070801030402
258,F070801030402_487,2837.586047,211844.9988,0,2145.354248,0,142.3362732,12.65291023,52.32571411,0.006880979,1392,585,0.003204255,2145.354248,3.667272329,104,070801030402
259,F070801030402_504,1749.088766,146757.6499,0,1486.214722,0,130.9985809,11.79852772,36.24913788,0.004766864,899,378,0.002070442,1486.214722,3.931784868,104,070801030402
260,F070801030402_529,1537.851811,114438.281,0,1158.916504,0,131.0055695,11.79902077,28.26625633,0.003717092,701,294,0.001610344,1158.916504,3.941892862,105,070801030402
261,F070801030302_1,3096.651424,526412.0778,0,5330.975098,0,142.3321228,12.65257645,130.0237885,0.017098494,3459,1453,0.007958603,5330.975098,3.668943644,108c,070801030302
262,F070801030302_4,2220.91926,242466.2808,0,2455.456055,0,130.9976807,11.79846382,59.8891716,0.007875594,1486,624,0.003417872,2455.456055,3.935025692,108c,070801030302
263,F070801030302_16,2721.507044,376343.9698,0,3811.235352,0,130.9994354,11.7985878,92.95696259,0.012224102,2306,969,0.005307561,3811.235352,3.933163404,108c,070801030302
264,F070801030302_21,1938.065797,172424.116,0,1746.139038,0,130.9995575,11.79859638,42.58875656,0.005600541,1057,444,0.002431948,1746.139038,3.932745695,108c,070801030302
265,F070801030302_38,1404.487105,91869.50661,0,930.3624878,0,159.3309937,14.16368198,22.69176865,0.002984031,676,284,0.00155557,930.3624878,3.275924206,108c,070801030302
266,F070801030302_39,1854.545207,86414.48821,0,875.1195068,0,159.335968,14.16416931,21.34437943,0.002806846,636,267,0.001462455,875.1195068,3.277601242,108c,070801030302
267,F070801030302_41,2640.512306,205832.4232,0,2084.464844,0,151.3994598,13.42148113,50.84060669,0.006685683,1435,603,0.003302848,2084.464844,3.456824064,108c,070801030302
268,F070801030302_47,2361.537195,305100.327,0,3089.750977,0,158.1998291,14.05361176,75.35977936,0.009910023,2227,935,0.005121331,3089.750977,3.304546595,108c,070801030302
269,F070801030302_51,2186.576484,223087.7032,0,2259.209229,0,131.0012665,11.79871655,55.10266113,0.007246155,1367,574,0.003144004,2259.209229,3.935904503,108c,070801030302
270,F070801030302_74,3198.122304,477859.9755,0,4839.288086,0,147.9993896,13.12364101,118.0314102,0.015521463,3257,1368,0.007493028,4839.288086,3.537491322,108c,070801030302
271,F070801030302_87,2283.401525,294328.9918,0,2980.669678,0,147.9989929,13.12360668,72.69926453,0.009560158,2006,843,0.004617414,2980.669678,3.535788536,108c,070801030302
272,F070801030302_104,1150.206199,73606.32231,0,745.4112549,0,130.9957123,11.79832554,18.18076134,0.002390821,451,189,0.001035221,745.4112549,3.943974972,108c,070801030302
273,F070801030302_108,1547.829943,155005.9537,0,1569.745239,0,148.0016937,13.12383842,38.28647232,0.005034779,1057,444,0.002431948,1569.745239,3.535462141,108c,070801030302
274,F070801030302_115,3731.556771,671572.5928,0,6801.015625,0,151.4004517,13.42156982,165.8784332,0.02181348,4681,1966,0.010768489,6801.015625,3.459316254,108c,070801030302
275,F070801030302_134,2294.247472,303213.5082,0,3070.643311,0,131.0017395,11.79874992,74.89373779,0.009848737,1858,780,0.00427234,3070.643311,3.936722279,108c,070801030302
276,F070801030302_146,1457.407916,94543.95687,0,957.4466553,0,158.2029724,14.05391598,23.35235786,0.003070901,690,290,0.001588434,957.4466553,3.301540136,108c,070801030302
277,F070801030302_171,2163.176874,225805.8317,0,2286.735596,0,131.0001068,11.79863548,55.77404022,0.007334443,1384,581,0.003182346,2286.735596,3.935861588,108c,070801030302
278,F070801030302_188,4673.069529,489266.8487,0,4954.805176,0,148.000473,13.12373352,120.8489151,0.015891973,3335,1401,0.007673781,4954.805176,3.536620378,108c,070801030302
279,F070801030302_204,2781.815785,292619.7206,0,2963.359863,0,130.9985962,11.79852867,72.27706909,0.009504638,1793,753,0.004124452,2963.359863,3.935404778,108c,070801030302
280,F070801030303_1,1419.773592,88638.95055,0,897.6466675,0,153.6732635,13.62731934,21.89382172,0.002879099,627,263,0.001440546,897.6466675,3.413105249,108c,070801030303
281,F070801030303_15,2382.927541,313408.4882,0,3173.887695,0,130.9989777,11.79855537,77.41189575,0.010179882,1920,806,0.004414752,3173.887695,3.937825918,108c,070801030303
282,F070801030303_39,5199.687085,604039.6424,0,6117.109375,0,151.4000549,13.42153454,149.1977844,0.019619929,4211,1769,0.009689449,6117.109375,3.457947731,108c,070801030303
283,F070801030303_40,2034.821516,232291.3663,0,2352.414551,0,151.3986664,13.42141056,57.37596893,0.007545101,1619,680,0.003724605,2352.414551,3.459433079,108c,070801030303
284,F070801030303_42,2216.553678,251798.4039,0,2549.962402,0,131.002594,11.79881096,62.19420624,0.008178713,1543,648,0.003549329,2549.962402,3.935127258,108c,070801030303
285,F070801030303_59,1981.032222,221155.3364,0,2239.640137,0,148.000473,13.12373352,54.62536621,0.007183389,1507,633,0.003467169,2239.640137,3.538136005,108c,070801030303
286,F070801030303_65,3736.259285,414153.0841,0,4194.128418,0,151.4003754,13.42156315,102.2958145,0.013452187,2887,1213,0.006644037,4194.128418,3.457649231,108c,070801030303
287,F070801030303_94,2796.581445,399028.1571,0,4040.958252,0,151.3998871,13.42151928,98.55995178,0.012960911,2781,1168,0.006397556,4040.958252,3.459724426,108c,070801030303
288,F070801030303_102,2165.677708,178403.5268,0,1806.692505,0,142.3323822,12.65259743,44.06567001,0.00579476,1172,492,0.002694861,1806.692505,3.672139168,108c,070801030303
289,F070801030303_111,3989.89503,543623.0323,0,5505.270508,0,131.0007629,11.79868126,134.2748871,0.017657526,3331,1399,0.007662826,5505.270508,3.935146809,108c,070801030303
290,F070801030303_155,3597.22831,275257.4322,0,2787.531982,0,130.9982758,11.79850578,67.98858643,0.00894069,1687,709,0.003883448,2787.531982,3.931638956,108c,070801030303
291,F070801030303_221,1468.287017,114807.6534,0,1162.657104,0,131.0009155,11.79869175,28.35749054,0.00372909,704,296,0.001621298,1162.657104,3.927895546,108c,070801030303
292,F070801030303_222,1622.045764,144249.6893,0,1460.81665,0,130.9996796,11.79860497,35.629673,0.004685402,884,371,0.0020321,1460.81665,3.937511206,108c,070801030303
293,F070801030303_231,2601.740013,399067.445,0,4041.355957,0,139.5008545,12.42859077,98.56965637,0.012962188,2576,1082,0.005926503,4041.355957,3.735079527,108c,070801030303
294,F070801030303_241,2421.171411,326881.7235,0,3310.331299,0,131.0018616,11.79875851,80.73978424,0.010617509,2003,841,0.004606459,3310.331299,3.936184645,108c,070801030303
295,F070801030303_249,3252.536876,610311.2433,0,6180.62207,0,131.0006561,11.79867363,150.7468719,0.019823639,3740,1571,0.008604932,6180.62207,3.934195995,108c,070801030303
296,F070801030303_260,1594.51215,103646.316,0,1049.626221,0,130.9994202,11.79858685,25.60063934,0.003366556,635,267,0.001462455,1049.626221,3.931184292,108c,070801030303
297,F070801030303_298,2482.0258,350185.0319,0,3546.32373,0,131.0002899,11.79864788,86.49570465,0.011374429,2146,901,0.004935101,3546.32373,3.93598628,108c,070801030303
298,F070801030303_320,1468.51885,85860.23371,0,869.5065918,0,130.998703,11.7985363,21.20747757,0.002788843,526,221,0.001210496,869.5065918,3.934418917,108c,070801030303
299,F070801030303_329,1202.113358,79779.95996,0,807.9316406,0,139.4976501,12.42834091,19.70565033,0.002591348,515,216,0.00118311,807.9316406,3.740424156,108c,070801030303
300,F070801030303_393,2198.366867,239898.99,0,2429.457031,0,130.9996643,11.79860401,59.25505066,0.007792206,1470,617,0.003379531,2429.457031,3.93753171,108c,070801030303
301,F070801030303_410,1997.313919,236332.6058,0,2393.340332,0,159.3347015,14.16404533,58.37415314,0.007676365,1739,730,0.003998472,2393.340332,3.278548479,108c,070801030303
302,F070801030303_424,3204.490163,482965.3253,0,4890.989746,0,131.0008087,11.79868412,119.2924347,0.015687291,2960,1243,0.006808358,4890.989746,3.934826851,108c,070801030303
303,F070801030303_426,2394.803277,238905.6454,0,2419.397461,0,131.0024719,11.79880142,59.00969315,0.007759941,1464,615,0.003368576,2419.397461,3.933979511,108c,070801030303
304,F070801030303_430,2131.621456,133688.6571,0,1353.86499,0,151.4012146,13.42163754,33.02109909,0.004342367,932,391,0.002141648,1353.86499,3.46257019,108c,070801030303
305,F070801030303_432,3648.630592,303460.7606,0,3073.147217,0,159.3324127,14.16382122,74.9548111,0.009856769,2232,937,0.005132286,3073.147217,3.279772997,108c,070801030303
306,F070801030303_479,1554.722294,154650.3832,0,1566.144409,0,131.0019379,11.79876423,38.19864655,0.005023229,948,398,0.002179989,1566.144409,3.935036182,108c,070801030303
307,F070801030303_501,2035.354611,158161.8441,0,1601.704956,0,153.6692657,13.62695217,39.06597519,0.005137286,1119,470,0.002574359,1601.704956,3.407882929,108c,070801030303
308,F070801030303_535,1644.376408,119881.2823,0,1214.03772,0,142.3325653,12.65261269,29.61067581,0.003893887,788,331,0.001813006,1214.03772,3.66778779,108c,070801030303
309,F070801030303_564,1673.004929,86467.00235,0,875.6513062,0,151.4040222,13.42188835,21.3573494,0.002808552,603,253,0.001385772,875.6513062,3.461072445,108c,070801030303
310,F070801030303_578,1262.557852,80397.47234,0,814.1851807,0,131.006897,11.79911423,19.85817528,0.002611406,493,207,0.001133813,814.1851807,3.933261633,108c,070801030303
311,F070801030303_579,1581.487532,132624.68,0,1343.090088,0,131.0050049,11.79898071,32.75829697,0.004307808,813,341,0.00186778,1343.090088,3.938680649,108c,070801030303
312,F070801030303_596,1845.829525,108148.1109,0,1095.215942,0,131.0046539,11.79895592,26.71258354,0.00351278,663,278,0.001522706,1095.215942,3.93962574,108c,070801030303
313,F070801030303_627,2562.326246,264463.2232,0,2678.218994,0,130.9978943,11.79847908,65.32241821,0.008590082,1621,681,0.003730082,2678.218994,3.932773829,108c,070801030303
314,F070801030303_649,2053.575935,246485.021,0,2496.153809,0,151.4013214,13.42164707,60.88180161,0.008006128,1718,722,0.003954654,2496.153809,3.457276821,108c,070801030303
315,F070801030303_655,3103.931571,543304.2189,0,5502.041992,0,142.3321838,12.65258121,134.1961365,0.01764717,3570,1499,0.008210562,5502.041992,3.670475006,108c,070801030303
316,F070801030303_657,3135.689076,449951.4534,0,4556.658203,0,130.998642,11.79853153,111.1380081,0.014614961,2757,1158,0.006342782,4556.658203,3.934937954,108c,070801030303
317,F070801030303_701,1527.326934,68925.34466,0,698.006958,0,131.0006409,11.79867268,17.02456093,0.002238778,422,177,0.000969493,698.006958,3.943542242,108c,070801030303
318,F070801030303_719,2021.744085,171461.4296,0,1736.389893,0,131.0003204,11.79864979,42.35097122,0.005569272,1051,441,0.002415515,1736.389893,3.937391996,108c,070801030303
319,F070801030303_722,2376.475072,312660.3851,0,3166.311768,0,130.9980927,11.79849339,77.22711182,0.010155583,1916,805,0.004409275,3166.311768,3.933306456,108c,070801030303
