OBJECTID,FBndID,Shape_Length,Shape_Area,opAcres,DirectCost,OpportunityCost,bioYield,energyPot,CO2red,N2Ored,cropAcres,pctWScropAcres,cpNO3load,cpNO3LoadReduced,cpWSNO3LoadPct,cpSEDload,cpSEDloadlbs,cpSEDLoadReduced,cpWSSEDLoadPct,TotalCost,DCredNO3,TCredNO3,DCredSED,TCredSED,MLRA,HUC12
734,F070801030303_385,3477.817162,612424.591,151.2688751,28287.2793,45368.5625,170.9338226,1752.071655,52.94410706,3025.377441,151.2688751,0.01710687,3752.806152,1163.369873,0.006372195,120.5012817,241002.5625,89.17095184,0.000340362,73655.84375,24.31494904,63.31248856,317.2252808,826.0071411,108c,070801030303
735,F070801030303_400,3565.283636,108765.7752,26.86514664,5023.782227,7794.654297,30.35761642,311.1655579,9.402801514,537.3029175,26.86514664,0.003038157,666.4944458,206.6132813,0.001131695,36.16391754,72327.83594,26.76129913,0.000102147,12818.43652,24.31490517,62.04071808,187.725647,478.9915771,108c,070801030303
736,F070801030303_406,12900.44845,536052.3047,132.4049225,24759.7207,35394.48438,149.617569,1533.580078,46.3417244,2648.098389,132.4049225,0.014973562,3284.822266,1018.294922,0.005577567,160.0562286,320112.4688,118.4416122,0.000452087,60154.20313,24.31488228,59.07345963,209.0457916,507.8806458,108c,070801030303
737,F070801030303_408,2745.726588,474456.1164,117.1906586,21914.65234,35147.82422,132.4254456,1357.36084,41.01673126,2343.813232,117.1906586,0.013252994,3463.012695,1073.533936,0.005880131,29.24408722,58488.17578,21.640625,8.26013E-05,57062.47656,20.41356277,53.153862,1012.662659,2636.822021,108c,070801030303
738,F070801030303_418,3431.017809,125584.8582,31.01946068,5800.63916,8393.244141,35.05199051,359.2828979,10.85681152,620.3892212,31.01946068,0.003507965,825.2582397,255.8300476,0.001401273,65.47486115,130949.7266,48.45139694,0.000184937,14193.88281,22.67379951,55.48168945,119.7207794,292.9509583,108c,070801030303
739,F070801030303_419,11545.12455,421150.4714,104.0241699,19452.51953,20686.24609,117.5473099,1204.859985,36.40845871,2080.483398,104.0241699,0.011764007,2767.53833,857.9368896,0.004699229,386.0679016,772135.8125,285.6902466,0.001090467,40138.76563,22.67360115,46.7852211,68.0895462,140.4974976,108c,070801030303
740,F070801030303_421,6128.644851,1150822.522,284.2531738,53155.34375,73206.5625,321.2060852,3292.362305,99.48860931,5685.063477,284.2531738,0.032145955,7428.492188,2302.83252,0.012613442,579.3093872,1158618.75,428.6889343,0.001636287,126361.9063,23.08259201,54.87238312,123.9951401,294.7636414,108c,070801030303
741,F070801030303_433,2917.705568,520021.5637,128.4453278,24019.27539,36848.39453,145.143219,1487.718018,44.95586395,2568.906494,128.4453278,0.014525775,3544.463135,1098.783569,0.006018433,120.5090179,241018.0313,89.17667389,0.000340384,60867.67188,21.85987854,55.39550781,269.3448181,682.5515137,108c,070801030303
742,F070801030303_435,2887.37407,383254.796,94.6639328,17702.15625,29008.81641,106.9702454,1096.445068,33.13237762,1893.278687,94.6639328,0.010705465,2473.884766,766.9042969,0.004200611,55.56258011,111125.1641,41.11631012,0.000156939,46710.97266,23.0826149,60.90847778,430.5385437,1136.069214,108c,070801030303
743,F070801030303_446,2195.538296,262230.8767,64.77102661,12112.18164,20270.74023,73.19126129,750.2104492,22.66985893,1295.420532,64.77102661,0.007324901,1827.928467,566.6578369,0.003103789,42.750103,85500.20313,31.63507652,0.00012075,32382.92188,21.37477112,57.14722443,382.8718872,1023.639771,108c,070801030303
744,F070801030303_449,1516.563502,99067.83578,24.46975517,4575.844238,7498.511719,27.65082359,283.420929,8.564414024,489.3951111,24.46975517,0.002767264,639.4650879,198.2341766,0.0010858,16.61367989,33227.36328,12.2941227,4.69261E-05,12074.35547,23.08302307,60.90955353,372.1976929,982.1242065,108c,070801030303
745,F070801030303_463,5836.213003,213206.2309,52.66193771,9847.782227,12360.81055,59.50798798,609.9568481,18.43167877,1053.23877,52.66193771,0.005955494,1306.466187,405.0045166,0.002218355,28.75085068,57501.69922,21.27562904,8.12082E-05,22208.59375,24.31524086,54.83542252,462.8667908,1043.851318,108c,070801030303
746,F070801030303_464,1245.206758,79229.26575,19.56962776,3659.520508,3317.443604,22.11367989,226.6652222,6.849369526,391.3925476,19.56962776,0.002213113,485.4990234,150.5046997,0.000824368,57.41997147,114839.9453,42.49077988,0.000162185,6976.963867,24.314991,46.3571167,86.12504578,164.1994781,108c,070801030303
747,F070801030303_465,5372.4422,133992.6148,33.09617615,6188.984863,7336.760254,37.39867783,383.3364563,11.58366203,661.9235229,33.09617615,0.003742819,821.0907593,254.5381317,0.001394197,83.99037933,167980.75,62.15288162,0.000237235,13525.74512,24.31456947,53.13838577,99.57679749,217.6205597,108c,070801030303
748,F070801030303_469,2337.448101,145593.9137,35.96169662,6724.837402,9847.750977,40.63671875,416.5263672,12.58659363,719.2339478,35.96169662,0.004066878,892.1693726,276.5725098,0.001514887,58.02263641,116045.2656,42.93675232,0.000163888,16572.58789,24.31491661,59.92131424,156.621933,385.9767456,108c,070801030303
749,F070801030303_476,1353.789601,96790.15133,23.90716743,4470.640137,6624.676758,27.01509857,276.9047546,8.367508888,478.1433411,23.90716743,0.002703642,674.6802979,209.1508942,0.001145595,34.67595291,69351.90625,25.66020584,9.79439E-05,11095.31641,21.37519073,53.04933929,174.2246399,432.3938904,108c,070801030303
750,F070801030303_481,1328.804943,110196.2331,27.21846962,5089.854004,7009.84375,30.75687027,315.2579346,9.526464462,544.3693848,27.21846962,0.003078114,675.2463379,209.3263702,0.001146556,36.59906769,73198.13281,27.08330917,0.000103376,12099.69727,24.31539726,57.80302429,187.9332428,446.7584534,108c,070801030303
751,F070801030303_482,4065.370985,669021.2692,165.2482605,30901.42383,40403.19531,186.7305298,1913.987915,57.83689117,3304.965332,165.2482605,0.018687788,4560.01709,1413.605347,0.007742825,247.4082947,494816.5938,183.0821381,0.000698817,71304.61719,21.86000824,50.44167328,168.7844849,389.4678955,108c,070801030303
752,F070801030303_512,3406.10513,416225.6571,102.8077393,19225.04688,13741.28223,116.1727448,1190.77063,35.98270798,2056.154785,102.8077393,0.011626442,3038.020996,941.786499,0.005158503,271.7958679,543591.75,201.1289368,0.000767701,32966.32813,20.41338158,35.00403595,95.58568573,163.9064331,108c,070801030303
753,F070801030303_515,2283.101649,285019.0257,70.39969635,13164.74316,18360.24219,79.55165863,815.40448,24.63989449,1407.993896,70.39969635,0.007961443,2080.317871,644.8985596,0.003532341,82.78727722,165574.5469,61.26258469,0.000233837,31524.98438,20.41366577,48.88363266,214.8904266,514.5878906,108c,070801030303
754,F070801030303_518,2643.345466,109700.5077,27.09602547,5066.956543,4946.649902,30.61850929,313.8397217,9.4836092,541.9205322,27.09602547,0.003064267,672.2245483,208.3896027,0.001141425,88.50283813,177005.6719,65.49210358,0.000249981,10013.60645,24.31482506,48.05233383,77.36743927,152.8979187,108c,070801030303
755,F070801030303_552,7326.352398,219220.072,54.14735794,10125.55566,14121.63086,61.18651581,627.1618042,18.95157623,1082.947144,54.14735794,0.006123479,1343.339355,416.4352112,0.002280965,17.74273682,35485.47266,13.12962532,5.01152E-05,24247.1875,24.31484032,58.22559357,771.1991577,1846.753906,108c,070801030303
756,F070801030303_554,3246.029989,142324.8642,35.15423965,6573.842773,8939.020508,39.72428894,407.1739502,12.30398369,703.0847778,35.15423965,0.003975564,918.682312,284.7915039,0.001559905,73.2049942,146410,54.17169571,0.000206771,15512.86328,23.08300209,54.47094727,121.3519821,286.3647461,108c,070801030303
757,F070801030303_555,2438.458176,56072.40591,13.84988403,2589.928223,3521.746826,15.65036869,160.416275,4.847459316,276.9976807,13.84988403,0.001566272,343.620697,106.5224152,0.000583462,31.94719505,63894.39063,23.64092445,9.02364E-05,6111.674805,24.31345749,57.37454224,109.5527496,258.5209656,108c,070801030303
758,F070801030303_556,2331.900466,141589.0382,34.97249222,6539.855957,8322.751953,39.51891708,405.0689087,12.24037266,699.4498291,34.97249222,0.00395501,867.6192627,268.9619751,0.001473201,64.66293335,129325.8594,47.85057068,0.000182644,14862.60742,24.31516838,55.25914001,136.6724701,310.6046143,108c,070801030303
759,F070801030303_557,1587.513774,120171.6636,29.68240166,5550.608887,8031.464355,33.54111481,343.7964172,10.38884068,593.6480103,29.68240166,0.003356758,736.3751221,228.2762909,0.001250351,12.53565025,25071.30078,9.276381493,3.54076E-05,13582.07324,24.31530952,59.49839783,598.3592529,1464.156372,108c,070801030303
760,F070801030303_558,1094.362774,59602.6641,14.72185802,2752.987549,4031.435791,16.63570023,170.5159302,5.152650356,294.4371643,14.72185802,0.001664883,365.2204285,113.2183304,0.000620137,27.27010727,54540.21484,20.17988014,7.70257E-05,6784.42334,24.31574059,59.92336655,136.4223938,336.1974182,108c,070801030303
761,F070801030303_565,1142.008951,53737.32199,13.27311897,2482.073242,3548.17041,14.9986248,153.7359009,4.645591736,265.4623718,13.27311897,0.001501046,374.5838013,116.1209793,0.000636036,16.42852783,32857.05469,12.15711021,4.64032E-05,6030.243652,21.37489128,51.93069839,204.1663818,496.026062,108c,070801030303
762,F070801030303_566,3577.664151,488958.4928,120.7727509,22584.50391,37009.59766,136.4732056,1398.850342,42.27046204,2415.455078,120.7727509,0.01365809,3568.901123,1106.359375,0.006059928,97.35063171,194701.25,72.03946686,0.000274972,59594.10156,20.41335297,53.86504745,313.5018311,827.2424316,108c,070801030303
763,F070801030303_567,8556.256195,380578.5755,94.0029068,17578.54297,27580.45313,106.2232819,1088.788696,32.90101624,1880.058105,94.0029068,0.01063071,2777.810059,861.1210938,0.00471667,113.6790771,227358.1406,84.12252045,0.000321092,45158.99609,20.41355515,52.44209671,208.9635773,536.8240967,108c,070801030303
764,F070801030303_569,2008.669147,218265.7158,53.91163254,10081.47559,16169.17578,60.92014313,624.4314575,18.86907196,1078.232666,53.91163254,0.006096822,1337.469238,414.6154785,0.002270998,43.99040985,87980.8125,32.55290222,0.000124253,26250.65234,24.31524086,63.31324768,309.6951294,806.3997803,108c,070801030303
765,F070801030303_570,2384.451915,93919.55723,23.19813156,4338.050781,6957.583984,26.21388817,268.6923523,8.119345665,463.9626465,23.19813156,0.002623457,575.5314941,178.4147644,0.000977242,16.43932343,32878.64453,12.16509914,4.64337E-05,11295.63477,24.31441498,63.31110001,356.598053,928.5279541,108c,070801030303
766,F070801030303_576,2706.002672,274001.5443,67.67838287,12655.85742,19856.83594,76.47657013,783.8848267,23.68743324,1353.567627,67.67838287,0.007653692,1679.005859,520.4918213,0.002850921,54.82666779,109653.3359,40.57173538,0.000154861,32512.69336,24.31518936,62.46532822,311.9377747,801.3631592,108c,070801030303
767,F070801030303_580,3511.798458,99429.62501,24.55911827,4592.555176,4563.575195,27.75180435,284.4559937,8.595691681,491.182373,24.55911827,0.00277737,609.2696533,188.8735962,0.001034529,103.4721909,206944.3906,76.56941986,0.000292262,9156.130859,24.31549644,48.47755814,59.97897339,119.5794754,108c,070801030303
768,F070801030303_581,4749.120017,191047.4814,47.18872833,8824.291992,10153.12793,53.32326126,546.5634155,16.51605415,943.7745361,47.18872833,0.005336534,1170.692627,362.9147034,0.001987814,195.3850403,390770.0938,144.5849304,0.000551875,18977.41992,24.31505775,52.29167938,61.03189468,131.2544861,108c,070801030303
769,F070801030303_582,1256.513747,89869.91327,22.19786835,4151.001465,5861.570313,25.08359146,257.1068115,7.769253731,443.9573669,22.19786835,0.002510338,550.6826172,170.7116089,0.000935049,11.96700001,23934,8.85558033,3.38014E-05,10012.57227,24.31587029,58.65196991,468.7441406,1130.651123,108c,070801030303
770,F070801030303_588,1613.296101,162588.2597,40.15930176,7509.789551,11520.90039,45.38001251,465.1451416,14.05575562,803.1860352,40.15930176,0.004541582,1186.723633,367.8843384,0.002015035,23.07765198,46155.30469,17.07746315,6.51839E-05,19030.68945,20.41345215,51.73008728,439.7485352,1114.374512,108c,070801030303
771,F070801030303_593,691.0972001,28202.87112,6.966109276,1302.662476,862.9614868,7.871703625,80.68495941,2.438138247,139.3221893,6.966109276,0.000787792,196.5922394,60.94359589,0.00033381,,,,,2165.624023,21.37488747,35.53488922,,,108c,070801030303
772,F070801030303_601,1098.499573,60708.99744,14.99512196,2804.087891,4595.104492,16.94448853,173.6809998,5.248292923,299.9024353,14.99512196,0.001695786,371.9892273,115.316658,0.000631631,9.193948746,18387.89844,6.80352211,2.59688E-05,7399.192383,24.31641579,64.16412354,412.1523743,1087.553223,108c,070801030303
773,F070801030303_608,4278.890264,180391.0453,44.55658722,8332.082031,12346.63184,50.3489418,516.0766602,15.59480572,891.1317139,44.55658722,0.005038867,1257.452271,389.8102112,0.002135131,91.3898468,182779.6875,67.62848663,0.000258135,20678.71484,21.3747139,53.04816055,123.2037354,305.7692871,108c,070801030303
774,F070801030303_612,1839.28378,169573.5366,41.88466263,7832.432129,12152.41602,47.32966995,485.1291199,14.65963173,837.6932373,41.88466263,0.004736701,1223.394287,379.2522278,0.002077301,52.24443436,104488.8672,38.66088104,0.000147567,19984.84766,20.6523037,52.69540024,202.5932159,516.9268799,108c,070801030303
775,F070801030303_619,2340.557468,286874.3167,70.85795593,13250.4375,20789.72266,80.06948853,820.7122803,24.80028534,1417.15918,70.85795593,0.008013267,1757.886353,544.9447632,0.002984858,60.67854691,121357.0938,44.90212631,0.00017139,34040.16016,24.31519318,62.46533966,295.0959778,758.0968628,108c,070801030303
776,F070801030303_621,1313.232391,78255.16204,19.32902527,3614.527832,5734.146973,21.84179878,223.8784332,6.765158653,386.5805054,19.32902527,0.002185903,479.5122681,148.6488037,0.000814203,26.30490494,52609.80859,19.46562958,7.42995E-05,9348.674805,24.31588936,62.89101791,185.6876984,480.2657166,108c,070801030303
777,F070801030303_622,3117.024655,346564.6192,85.60146332,16007.47363,22882.98242,96.7296524,991.4789429,29.96051216,1712.029297,85.60146332,0.009680598,2123.650391,658.331604,0.003605919,113.5743332,227148.6719,84.0450058,0.000320796,38890.45703,24.31521416,59.07426834,190.4631195,462.7337036,108c,070801030303
778,F070801030303_647,1650.971907,56542.83847,13.96608067,2611.656982,4188.707031,15.78167152,161.7621307,4.888128281,279.3216248,13.96608067,0.001579412,346.4668579,107.4047241,0.000588294,6.527194023,13054.3877,4.830123425,1.84364E-05,6800.364258,24.31603432,63.31531906,540.7019043,1407.906982,108c,070801030303
779,F070801030303_660,830.788845,28662.48795,7.079634666,1323.891724,1338.61731,7.999987125,81.9998703,2.477872133,141.5926971,7.079634666,0.00080063,210.8401489,65.36044312,0.000358003,,,,,2662.509033,20.2552433,40.73578644,,,108c,070801030303
780,F070801030303_663,7355.401771,330727.0515,81.68958282,15275.95215,23701.41602,92.30922699,946.1695557,28.59135437,1633.791626,81.68958282,0.009238207,2305.37085,714.664978,0.003914477,97.35401917,194708.0313,72.04197693,0.000274981,38977.36719,21.37498283,54.53935623,212.0423737,541.0368652,108c,070801030303
781,F070801030303_669,7888.687876,350061.4156,86.46517181,16168.9873,25650.75586,97.7056427,1001.482849,30.26280975,1729.303467,86.46517181,0.009778274,2145.105469,664.982666,0.003642349,22.48169708,44963.39453,16.63645554,6.35006E-05,41819.74219,24.31490135,62.8884697,971.901001,2513.741211,108c,070801030303
782,F070801030303_670,1482.202176,134885.2924,33.31666565,6230.216309,9666.498047,37.64783096,385.8902588,11.66083336,666.333313,33.31666565,0.003767754,826.5263062,256.2231445,0.001403426,49.07204819,98144.09375,36.31331635,0.000138606,15896.71484,24.315588,62.0424614,171.5683594,437.7654419,108c,070801030303
783,F070801030303_671,2796.714542,95606.06655,23.61469841,4415.94873,6235.696777,26.68460846,273.5172424,8.265144348,472.2939758,23.61469841,0.002670567,585.8720703,181.6203461,0.0009948,38.41883087,76837.66406,28.42993546,0.000108516,10651.64551,24.31417465,58.6478653,155.3274231,374.6630249,108c,070801030303
784,F070801030303_672,7266.207561,327041.6993,80.77929688,15105.72852,22383.94336,91.28060913,935.6262207,28.27275467,1615.585938,80.77929688,0.009135263,2004.025513,621.2479248,0.003402798,101.5091171,203018.2344,75.116745,0.000286717,37489.67188,24.31513786,60.3457489,201.0966797,499.0854187,108c,070801030303
785,F070801030303_686,2269.345303,240059.9269,59.29480362,11088.12793,17784.06641,67.00312805,686.7820435,20.75318146,1185.896118,59.29480362,0.0067056,1471.010376,456.0132141,0.002497748,39.22060013,78441.19531,29.02324486,0.00011078,28872.19531,24.31536484,63.31438446,382.0429993,994.7955933,108c,070801030303
786,F070801030303_692,3519.977245,218375.7642,53.93881226,10086.55762,16213.90918,60.95085907,624.7462769,18.87858391,1078.776245,53.93881226,0.006099895,1593.901978,494.1096191,0.002706416,28.14209557,56284.1875,20.82515144,7.94887E-05,26300.4668,20.41360283,53.22800064,484.3449707,1262.918335,108c,070801030303
787,F070801030303_693,1431.95832,114291.6845,28.23004532,5279.018555,8449.728516,31.89995193,326.9745178,9.880516052,564.6008911,28.23004532,0.003192512,737.7472534,228.7016449,0.001252681,52.53329086,105066.5859,38.87463379,0.000148383,13728.74707,23.08255577,60.02907181,135.7959747,353.1543884,108c,070801030303
788,F070801030303_695,2578.369638,78445.40566,19.37601471,3623.314697,5014.161133,21.89489746,224.422699,6.781605244,387.5202942,19.37601471,0.002191217,480.6982422,149.016449,0.000816217,11.62581253,23251.625,8.60310173,3.28377E-05,8637.475586,24.3148632,57.96323776,421.1637573,1003.995544,108c,070801030303
789,F070801030303_728,4741.812276,478888.291,118.285408,22119.37109,34319.73438,133.6625061,1370.040649,41.39989471,2365.708252,118.285408,0.013376798,3091.197021,958.2710571,0.005248795,150.6016846,301203.375,111.4452438,0.000425382,56439.10547,23.08258247,58.89680862,198.477478,506.4290161,108c,070801030303
790,F070801030303_730,3100.636227,91092.64515,22.49988365,4207.478027,6454.765137,25.42486763,260.6048889,7.874959469,449.9976807,22.49988365,0.002544493,620.8909912,192.4762115,0.001054261,25.98467064,51969.34375,19.22865677,7.3395E-05,10662.24316,21.85972977,55.39512253,218.8128967,554.4975586,108c,070801030303
791,F070801030303_731,12802.10843,537255.1579,132.7020264,24815.2793,36339.12109,149.9532928,1537.02124,46.44570923,2654.040527,132.7020264,0.015007162,3292.179443,1020.575623,0.00559006,207.4579163,414915.8125,153.5188599,0.000585975,61154.39844,24.31498337,59.92147827,161.6432037,398.3510437,108c,070801030303
792,F070801030303_741,25106.14948,1084138.481,267.782196,50075.26953,68964.625,302.5938721,3101.587158,93.72377014,5355.644043,267.782196,0.030283265,7557.141602,2342.713867,0.012831886,508.4178162,1016835.625,376.229187,0.001436051,119039.8906,21.374897,50.81281662,133.0977783,316.4025879,108c,070801030303
793,F070801030303_744,3204.706282,386040.4168,95.35198212,17830.82031,28287.12109,107.7477417,1104.414307,33.37319183,1907.039673,95.35198212,0.010783277,2365.588135,733.3323364,0.004016725,70.87056732,141741.1406,52.4442215,0.000200177,46117.94141,24.31478882,62.88818741,339.9959106,879.3712769,108c,070801030303
794,F070801030303_745,8546.12037,348388.8574,86.05204773,16091.7334,23283.96289,97.23881531,996.697876,30.11821747,1721.041016,86.05204773,0.009731554,2134.831787,661.7978516,0.003624905,125.17202,250344.0469,92.62729645,0.000353554,39375.69531,24.31517982,59.49806976,173.7256012,425.098175,108c,070801030303
795,F070801030303_748,5692.799856,295959.284,73.10194397,13670.06348,20256.54688,82.60519409,846.7032471,25.58568001,1462.038818,73.10194397,0.008267038,1813.551392,562.2009277,0.003079377,21.99929237,43998.58594,16.27947617,6.21381E-05,33926.60938,24.31526375,60.34605789,839.7114868,2084.01123,108c,070801030303
796,F070801030303_749,3422.931947,686084.4462,169.4628601,31689.55469,50825.30078,191.4930267,1962.803467,59.31200027,3389.257324,169.4628601,0.019164413,4676.342773,1449.66626,0.007940344,71.55558777,143111.1719,52.95113373,0.000202112,82514.85938,21.85989761,56.91989899,598.4678955,1558.320923,108c,070801030303
797,F070801030303_750,2577.198153,201662.0584,49.8105278,9314.568359,14452.02637,56.2858963,576.9304199,17.4336853,996.2105713,49.8105278,0.005633031,1325.173584,410.8038025,0.00225012,36.30399323,72607.98438,26.8649559,0.000102542,23766.59375,22.67400742,57.85387802,346.7181702,884.6690063,108c,070801030303
798,F070801030303_766,3377.158327,235434.1187,58.15222549,10874.46582,17251.43945,65.71201324,673.5481567,20.35327911,1163.044556,58.15222549,0.006576387,1547.130981,479.6105957,0.002627,9.497718811,18995.4375,7.028311729,2.68268E-05,28125.90625,22.67353058,58.64321136,1547.237305,4001.80127,108c,070801030303
799,F070801030303_767,3202.44015,385149.3607,95.13188934,17789.66406,28842.08594,107.4990387,1101.865112,33.29616165,1902.637817,95.13188934,0.010758386,2778.630859,861.3755493,0.004718063,42.55713272,85114.26563,31.49227905,0.000120205,46631.75,20.65262222,54.13637543,564.8897095,1480.735962,108c,070801030303
800,F070801030303_770,11044.6989,389445.4244,96.19301605,17988.09375,26968.67578,108.6981049,1114.155518,33.66755676,1923.860352,96.19301605,0.010878388,2386.436279,739.7952271,0.004052124,156.0764313,312152.875,115.4965591,0.000440845,44956.76953,24.31496239,60.769207,155.7457123,389.2476807,108c,070801030303
801,F070801030303_771,2407.813382,324768.8381,80.21790314,15000.74805,23836.26172,90.6462326,929.1239014,28.07626534,1604.358032,80.21790314,0.009071776,1990.114624,616.9355469,0.003379178,74.15301514,148306.0313,54.87322998,0.000209449,38837.00781,24.31493568,62.95148468,273.3709717,707.758728,108c,070801030303
802,F070801030303_773,2148.409525,238230.1826,58.84285355,11003.61328,15538.04492,66.49242401,681.5473633,20.59499931,1176.857056,58.84285355,0.006654489,1459.820923,452.5444946,0.002478749,107.526123,215052.2344,79.56932831,0.000303713,26541.6582,24.31498718,58.64982986,138.2896271,333.5664368,108c,070801030303
803,F070801030401_46,10900.45623,520952.4035,128.6752472,24062.27148,28524.72852,145.4030304,1490.381104,45.03633499,2573.504883,128.6752472,0.014551776,3192.286621,989.6088257,0.005420443,222.4713593,444942.7188,164.6287994,0.000628381,52587,24.31493187,53.13917923,146.1607666,319.4277039,104,070801030401
804,F070801030401_48,9240.659687,398638.1439,98.46362305,18412.69727,23111.38086,111.2638931,1140.454956,34.46226883,1969.272461,98.46362305,0.011135169,2442.783203,757.2628174,0.004147801,107.1103058,214220.6094,79.2616272,0.000302538,41524.07813,24.31480408,54.83443451,232.3027954,523.8862915,104,070801030401
805,F070801030401_49,2067.043996,203357.0876,50.22920227,9392.860352,12772.2793,56.75899887,581.7797241,17.58022118,1004.584045,50.22920227,0.005680379,1246.114502,386.2955017,0.002115879,47.5460434,95092.09375,35.18407059,0.000134296,22165.14063,24.31521988,57.37871933,266.9634399,629.9765625,104,070801030401
806,F070801030401_77,4034.845154,144548.6159,35.70350647,6676.555664,6285.24707,40.34496307,413.5358582,12.49622726,714.0701294,35.70350647,0.00403768,985.2229004,305.4190979,0.00167289,21.4347744,42869.54688,15.86173344,6.05436E-05,12961.80273,21.86030769,42.43939972,420.9222107,817.1744385,104,070801030401
807,F070801030401_78,1702.965459,136223.6435,33.64723969,6292.033691,8994.579102,38.02138138,389.7191467,11.77653408,672.9448242,33.64723969,0.003805138,879.3049927,272.5845337,0.001493043,30.54230881,61084.61719,22.60130882,8.62682E-05,15286.61328,23.08287048,56.08026505,278.3924561,676.3596191,104,070801030401
808,F070801030401_103,2800.876879,248886.1094,61.47486877,11495.80078,17836.31641,69.46659851,712.0326538,21.51620483,1229.497314,61.47486877,0.006952142,1734.89856,537.8185425,0.002945825,55.14637756,110292.7578,40.80831909,0.000155764,29332.11719,21.37486839,54.53905869,281.7023926,718.7778931,104,070801030401
809,F070801030401_108,2381.352781,221606.0703,54.73669815,10235.7627,15345.98145,61.8524704,633.987793,19.15784454,1094.734009,54.73669815,0.006190128,1544.744263,478.8707275,0.002622947,57.8797226,115759.4453,42.83099365,0.000163484,25581.74414,21.3747921,53.42098236,238.9802704,597.2717896,104,070801030401
810,F070801030401_130,2343.778724,281014.1474,69.41049194,12979.76172,17649.70117,78.43385315,803.9470215,24.29367256,1388.209839,69.41049194,0.007849575,1722.004639,533.8214111,0.002923932,74.04799652,148096,54.79551697,0.000209152,30629.46289,24.31480217,57.37773514,236.8763428,558.9775391,104,070801030401
811,F070801030401_151,1850.157177,165460.2999,40.86869431,7642.445801,10258.86035,46.18162537,473.3616638,14.30404282,817.3739014,40.86869431,0.004621807,1087.305786,337.0647888,0.001846225,37.20639038,74412.78125,27.5327282,0.000105091,17901.30664,22.67352104,53.10939407,277.5767822,650.1828003,104,070801030401
812,F070801030401_232,3168.73147,391204.1772,96.62743378,18069.33008,22995.39258,109.189003,1119.187256,33.81960297,1932.548706,96.62743378,0.010927516,2397.20752,743.1343384,0.004070414,190.3356934,380671.375,140.8484192,0.000537612,41064.72266,24.31502533,55.25881577,128.2891998,291.5526123,104,070801030401
813,F070801030401_234,3971.689167,133196.1631,32.89945221,6152.197754,8794.681641,37.17638016,381.0578918,11.51480865,657.9890137,32.89945221,0.003720572,907.8500366,281.4335022,0.001541512,49.59802246,99196.03906,36.70253754,0.000140092,14946.87891,21.86021805,53.10980606,167.62323,407.2437439,104,070801030401
814,F070801030401_238,1231.343095,55122.22327,13.61518955,2546.040527,3905.925293,15.38516426,157.697937,4.765316486,272.3038025,13.61518955,0.00153973,375.7045593,116.4684143,0.000637939,6.835680008,13671.35938,5.058403015,1.93077E-05,6451.96582,21.86035156,55.39670181,503.3289185,1275.494629,104,070801030401
815,F070801030401_353,3012.953505,100032.8366,24.70811081,4620.416504,5172.27832,27.92016602,286.1817017,8.647838593,494.1622314,24.70811081,0.00279422,657.3470459,203.7775879,0.001116163,11.65559006,23311.17969,8.625136375,3.29218E-05,9792.695313,22.6738205,48.05580139,535.6920166,1135.367065,104,070801030401
816,F070801030401_380,1940.79509,137189.2662,33.88574982,6336.635254,7511.791504,38.29089737,392.4816895,11.86001205,677.7149658,33.88574982,0.003832111,935.0789185,289.8744507,0.001587747,4.492996693,8985.993164,3.324817657,1.26907E-05,13848.42676,21.85993004,47.77388,1905.859497,4165.168945,104,070801030401
817,F070801030401_386,1991.771423,193658.1279,47.83355713,8944.875,8888.431641,54.05191803,554.0321655,16.741745,956.6711426,47.83355713,0.005409457,1272.611328,394.5095215,0.00216087,,,,,17833.30664,22.6734066,45.20374298,,,104,070801030401
818,F070801030401_392,5211.971015,217153.9325,53.63702011,10030.12305,13289.10938,60.60983276,621.2507935,18.77295685,1072.740356,53.63702011,0.006065766,1426.967529,442.3599243,0.002422964,21.10370445,42207.40625,15.61674118,5.96084E-05,23319.23242,22.67412186,52.71551895,642.267334,1493.220093,104,070801030401
819,F070801030401_393,3301.941776,459532.5669,113.5045471,21225.34961,29972.00781,128.2601318,1314.666382,39.72659302,2270.09082,113.5045471,0.012836135,3019.727295,936.1154785,0.005127441,29.94216537,59884.33203,22.15720177,8.45731E-05,51197.35938,22.67385864,54.69128418,957.9436035,2310.641846,104,070801030401
820,F070801030401_394,2395.237237,316531.6158,78.18331146,14620.2793,22174.35156,88.34714508,905.5582275,27.36415863,1563.66626,78.18331146,0.008841686,2157.453613,668.8106079,0.003663316,56.89357758,113787.1563,42.10124588,0.000160699,36794.63281,21.86011887,55.01502609,347.2647705,873.9559326,104,070801030401
821,F070801030401_451,4769.865891,1132207.77,279.655304,52295.54297,52880.21875,316.010498,3239.107666,97.87935638,5593.105957,279.655304,0.031625986,6937.894531,2150.747314,0.011780417,112.4199219,224839.8438,83.19074249,0.000317536,105175.7656,24.31505585,48.90196228,628.6221313,1264.272461,104,070801030401
822,F070801030401_456,1600.70289,159991.8828,39.51799393,7389.864746,10821.60645,44.65533447,457.7171631,13.83129787,790.3598633,39.51799393,0.004469057,980.3934937,303.9219971,0.00166469,17.20782471,34415.64844,12.7337904,4.86043E-05,18211.4707,24.31500435,59.92152786,580.335022,1430.168823,104,070801030401
