OBJECTID,SiteID,MAX_BuffAreaAc,Shape_Length,Shape_Area,opAcres,DirectCost,TotalCost,meanPIdx,OpportunityCost,bioYield,energyPot,CO2red,N2Ored,SUM_cropAcres,SUM_pctWScropAcres,MEAN_Nrate,MEAN_NO3conc,SUM_cpNO3load,SUM_cpNO3LoadReduced,SUM_cpWSNO3LoadPct,SUM_cpSEDload,SUM_cpSEDloadlbs,SUM_cpSEDLoadReduced,SUM_cpWSSEDLoadPct,DCredNO3,TCredNO3,DCredSED,TCredSED,MLRA,HUC12,FBndID
88,3073,9.972774506,1902.343207,56830.42867,14.03711605,40047.89063,43983.33594,86,3935.445801,33.70797729,51.57320404,0,0,261.3655187,0.029557609,137.3747482,12.28735304,6642,3454,0.0189188,173.0102625,346021,129.7576981,0.00049528,11.59464073,12.73402882,308.6359558,338.9651489,108c,070802060302,
89,3076,9.062399864,1630.732494,53062.31445,13.10639191,37392.53516,41067.04297,86,3674.507813,30.63091087,46.86529541,0,0,430.7662604,0.048714997,133.4798861,11.98417491,10630,5526,0.030267889,415.4222961,830845,311.5667206,0.001189237,6.766654968,7.431603909,120.014534,131.8081818,108c,070802060602,
90,3119,6.526243687,1291.634621,37838.86155,9.346199036,26664.70508,29285.00586,86,2620.300049,22.05870438,33.74981689,0,0,196.4839558,0.022220207,133.2045186,11.96357038,4949,2572,0.014087769,160.7205748,321442,120.5404297,0.000460098,10.36730385,11.3860836,221.2096405,242.9475861,108c,070802060602,
91,3179,6.665874481,1202.373492,39506.3616,9.758070946,27839.77734,29621.21094,56,1781.433472,22.53065491,34.47190094,0,0,147.7394947,0.016707736,139.5009715,12.45760716,3671,1911,0.010467234,99.54392391,199088,74.65794374,0.000284966,14.56817245,15.50037193,372.8977356,396.7590027,104,070801030603,
92,3185,7.555024147,1535.004714,45933.4798,11.34556961,32368.91016,35549.75391,86,3180.844238,25.53598213,39.0700531,0,0,242.8871365,0.027467904,130.9993417,11.79858112,5907,3071,0.016820971,279.8841957,559768,209.9131504,0.00080123,10.54018593,11.57595348,154.2014465,169.3545837,108c,070802060302,
93,3228,10.89714241,2266.976444,62967.8513,15.55305958,44372.87891,48074.19531,73,3701.317139,36.83234024,56.35348129,0,0,635.1628585,0.071830038,133.9485809,7.947428063,10696,5562,0.030465074,390.0377901,780075,292.5283477,0.001116568,7.977863789,8.643328667,151.6874542,164.3403015,108c,070801030406,
94,3239,5.332831383,1250.630971,34828.85857,8.60272789,24543.58203,26815.21875,81,2271.63623,18.02497101,27.57820511,0,0,238.1514785,0.026932352,130.9996948,11.79860606,5909,3073,0.016831926,314.1707216,628341,235.6280451,0.000899382,7.986847401,8.726072311,104.1623993,113.8031693,108c,070802060302,
95,3255,10.18023109,1397.882108,55787.35781,13.77947712,39312.84766,42951.45703,81,3638.608643,34.40917969,52.64604568,0,0,208.8042539,0.023613499,154.423879,13.70648193,5813,3023,0.016558058,539.4568006,1078914,404.5926096,0.001544313,13.0045805,14.20822239,97.16649628,106.1597672,108c,070801030406,
96,3259,5.044968605,959.7876148,28742.15867,7.099313259,20254.33984,21966.97852,74,1712.638306,17.05199432,26.08955193,0,0,210.6647486,0.023823901,138.0843938,12.345378,5238,2726,0.014931282,149.5579842,299116,112.1684899,0.000428142,7.430058479,8.058319092,180.5706787,195.8391266,104,070801030603,
97,3263,6.977253437,1125.214948,41634.78811,10.2837925,29339.66016,31753.47266,72,2413.811768,23.58311653,36.08216858,0,0,165.0302564,0.018663134,132.4178314,11.9036959,3930,2044,0.011195723,67.543934,135087,50.65795018,0.000193359,14.3540411,15.53496742,579.171875,626.821106,104,070801030603,
98,3324,5.254669189,1251.84957,30348.95191,7.496191025,21386.63281,23317.20117,79,1930.569092,17.76078224,27.17399597,0,0,148.0408053,0.016741811,132.4177958,11.90369145,3672,1910,0.010461757,151.0956497,302191,113.321735,0.000432544,11.19719028,12.20795918,188.7248993,205.7610626,108c,070801030407,
99,3328,3.427474499,1097.078148,24561.50143,6.066690922,17308.26953,18356.47266,53,1048.202881,11.58486366,17.72484207,0,0,173.5022243,0.019621222,130.9989726,9.136416525,3170,1649,0.009032166,152.7499695,305500,114.562479,0.00043728,10.49622154,11.13188171,151.0814819,160.2311096,108c,070801030406,
100,3356,26.81093979,2554.715045,139289.6438,34.40454102,98156.15625,107128.8594,80,8972.704102,90.62097931,138.6501007,0,0,597.8159838,0.067606511,134.2307434,12.05556383,14563,7574,0.041485521,261.0009246,522005,195.7506937,0.000747172,12.95961952,14.14429092,501.4345398,547.2719116,104,070801030603,
101,3383,3.683722258,958.5892142,19056.74545,4.707015991,13429.11621,14257.73926,54,828.6231079,12.45098114,19.05000114,0,0,193.6771442,0.021902787,132.6216452,11.92081819,4673,2430,0.013309984,77.39764589,154796,58.04823279,0.000221568,5.526385307,5.867382526,231.344101,245.6188354,104,070801030602,
102,3386,9.239310265,1320.341536,49328.25905,12.18408012,34761.17969,38018.22656,82,3257.04834,31.22886848,47.78017044,0,0,149.9695112,0.016959927,135.2505608,9.933948588,2895,1505,0.008243426,72.77163947,145543,54.57872963,0.000208325,23.09712982,25.26128006,636.8997803,696.5758667,104,070801030604,
103,3398,14.14182568,2433.540588,75410.6495,18.62643051,53141.20703,58424.03516,87,5282.828125,47.79936981,73.13303375,0,0,685.1579731,0.077483944,137.0012746,11.62704234,17205,8948,0.049011413,498.6212478,997242,373.9659405,0.001427412,5.938892365,6.529284,142.1017303,156.2282257,108c,070802060602,
104,3422,3.453345537,872.2794158,24112.91453,5.955889702,16992.15234,17924.13086,48,931.9776001,11.67230797,17.85863113,0,0,259.0312732,0.029293631,136.0365211,12.20862431,6506,3383,0.018529907,73.81655431,147634,55.36241627,0.000211316,5.022805691,5.298294544,306.9257813,323.7599182,104,070801030603,
105,3427,9.18768692,1087.689017,51383.95234,12.69183636,36209.80859,38526.83203,56,2317.021729,31.05438232,47.51320648,0,0,175.0221806,0.019793112,130.9990336,11.79855935,4343,2258,0.012367878,47.43828273,94877,35.57871151,0.000135802,16.03623009,17.0623703,1017.738037,1082.861938,104,070801030409,
106,3440,5.834300518,1206.832504,35604.024,8.794194221,25089.83594,27555.37695,86,2465.540283,19.71993637,30.17150307,0,0,199.5356109,0.022565316,134.3061816,11.20784263,5157,2682,0.014690278,196.5397331,393080,147.4048019,0.000562638,9.354897499,10.27418995,170.210434,186.9367676,108c,070801030407,
107,3441,12.85402775,2800.375223,77194.56181,19.06705666,54398.3125,59557.47656,83,5159.164063,43.44661331,66.47332001,0,0,801.0390106,0.090588834,132.8883253,11.00450142,19701,10244,0.056110071,816.3615031,1632723,612.2711249,0.002337013,5.310260773,5.81388855,88.84677124,97.2730484,108c,070802060302,
108,3447,8.202245712,2102.432948,47440.87541,11.71789646,33431.16016,36181.58594,72,2750.424561,27.72359085,42.41709518,0,0,171.5620975,0.019401815,136.8718123,12.27156249,3754,1953,0.010697283,87.25628196,174512,65.4422111,0.00024979,17.11784935,18.52615738,510.8500977,552.878418,104,070801030604,
109,3459,6.238965988,1402.575746,36767.01247,9.08145237,25909.38281,28455.45898,86,2546.075928,21.08770561,32.26419067,0,0,250.1286523,0.028286841,136.6670742,12.23667955,6400,3327,0.018223175,258.0627014,516124,193.547021,0.000738761,7.787611485,8.552887917,133.8660889,147.0209045,108c,070802060602,
110,3463,13.09629726,2215.536736,89584.80751,22.12744713,63129.60547,68251.22656,71,5121.619141,44.26548386,67.72618866,0,0,658.8851987,0.074512778,146.6153013,12.44136777,15197,7902,0.043282095,1233.967479,2467933,925.4756263,0.003532501,7.989066601,8.637208939,68.21315002,73.74719238,108c,070801030409,
111,3471,4.787511349,1275.718632,27496.48808,6.791632652,19376.52734,21169.92578,81,1793.39856,16.18178749,24.75813484,0,0,252.1322985,0.028513431,134.643352,12.07795211,6314,3283,0.017982171,323.2301821,646460,242.4226348,0.000925317,5.902079582,6.448347569,79.92870331,87.32652283,108c,070802060302,
112,3479,4.633049488,989.0372735,29571.05232,7.304049969,20838.45508,21767.0918,39,928.6369019,15.65970707,23.95935249,0,0,339.5362935,0.038397876,139.1455736,12.47274214,8754,4552,0.024932941,95.03098339,190062,71.27323812,0.000272047,4.577867985,4.78187418,292.374176,305.4034424,104,070801030603,
113,3481,3.432665586,812.0672604,25059.38468,6.189668179,17659.12305,19031.24805,68,1372.12561,11.60240936,17.7516861,0,0,185.0019896,0.020921721,132.6191036,10.57431237,3836,1995,0.010927332,216.8420443,433684,162.6315298,0.000620758,8.851690292,9.53947258,108.5836411,117.0206528,108c,070802060602,
114,3485,7.329624176,1377.3479,42696.26602,10.54597759,30087.67383,33078.72266,87,2991.050049,24.77412987,37.90441895,0,0,194.2143505,0.021963539,132.4172262,11.90365012,4727,2458,0.01346335,240.5486072,481095,180.4114499,0.000688623,12.24071312,13.45757675,166.772522,183.3515778,108c,070802060602,
115,3502,3.604690552,1011.541965,24300.77173,6.002290726,17124.53516,18572.52734,74,1447.992554,12.1838541,18.64129639,0,0,159.9173389,0.018084919,136.6670901,10.65601047,4127,2146,0.011754414,189.8037954,379608,142.3528472,0.000543355,7.979746342,8.654486656,120.296402,130.4682465,108c,070801030407,
116,3524,11.31147289,1922.50831,66138.75949,16.33627319,46607.38672,51080.91016,84,4473.524902,38.23277664,58.49614716,0,0,482.2652399,0.054538974,134.7786298,11.5844666,12070,6277,0.034381386,448.9909312,897983,336.7431989,0.001285334,7.425105572,8.13779068,138.4063263,151.6909943,108c,070801030407,
117,3527,3.139674187,1015.224355,21645.73835,5.346497536,15253.55762,16525.91797,73,1272.359375,10.61209869,16.23651123,0,0,169.8455669,0.019207694,134.238824,10.68110733,3938,2048,0.011217632,73.65549145,147312,55.24161799,0.000210855,7.44802618,8.069295883,276.1243896,299.1570129,104,070801030603,
118,3561,11.5170126,2262.185438,58885.84242,14.54480267,41496.32031,44815.44531,70,3319.124268,38.92750168,59.55907822,0,0,428.249123,0.048430336,135.5337143,12.14254665,10505,5462,0.029917338,118.0543497,236110,88.54076314,0.000337956,7.597275734,8.204951286,468.6690979,506.1560669,104,070801030603,
119,3576,4.297832012,882.0406375,27148.86558,6.705770016,19131.5625,20159.02148,47,1027.45813,14.52667236,22.2258091,0,0,217.5608436,0.024603774,137.7995892,12.33272564,5425,2823,0.015462586,89.63892962,179277,67.22919799,0.000256611,6.777032375,7.140992165,284.5722351,299.8551636,104,070801030603,
120,3582,3.103432178,1528.465527,22078.26415,5.45333147,15558.35449,16660.60352,62,1102.248535,10.48960114,16.04908943,0,0,210.0319729,0.023752341,144.694814,12.90202824,3770,1960,0.010735625,317.9388292,635877,238.4541219,0.000910169,7.937935829,8.500308037,65.24674225,69.86921692,108c,070801030407,
121,3600,8.068263054,1694.297707,47988.13276,11.85306835,33816.80469,36289.82813,64,2473.02417,27.27072906,41.72421646,0,0,271.4140106,0.030693984,148.4254436,13.21977901,6126,3184,0.017439913,818.6321082,1637266,613.9740877,0.002343513,10.62085533,11.39755917,55.07855225,59.10644913,108c,070801030409,
122,3619,5.969858646,1166.342762,35115.87445,8.673621178,24745.8418,26640.33398,67,1894.49231,20.17812157,30.87252617,0,0,238.8466327,0.027010967,140.916247,10.96514898,4779,2485,0.013611238,532.3473003,1064696,399.2604711,0.00152396,9.95808506,10.72045612,61.97919464,66.72419739,108c,070801030407,
123,3648,2.627224207,720.3074031,18589.97611,4.591723919,13100.18848,14133.05078,69,1032.862427,8.880018234,13.58642769,0,0,146.2533269,0.016539667,130.9992574,10.2773502,3542,1842,0.010089296,362.3030501,724605,271.7272818,0.001037171,7.111937046,7.672666073,48.21079636,52.01189423,108c,070801030407,
124,3666,5.298865318,971.933854,31807.81535,7.85653019,22414.67969,24617.33594,86,2202.656982,17.91016388,27.40255165,0,0,155.2710736,0.017559476,132.4169057,11.90362581,3855,2005,0.010982106,108.3556509,216711,81.26673812,0.000310192,11.17939091,12.27797318,275.8161621,302.9201965,108c,070802060602,
125,3715,73.92680359,4697.168761,379263.3115,93.67803955,267263.4375,291083.875,78,23820.45117,249.8725891,382.3050537,0,0,1123.007109,0.126999938,141.0111942,12.5984029,29891,15544,0.085140077,472.6661995,945336,354.4996504,0.00135311,17.19399452,18.72644615,753.9173584,821.1118774,104,070801030409,
126,3739,4.629565239,953.941145,26320.83193,6.501245499,18548.05273,20370.74219,86,1822.689209,15.64793015,23.94133377,0,0,162.3127698,0.018355816,131.9453583,11.86868318,3578,1860,0.010187889,197.0732482,394147,147.8049345,0.000564165,9.972071648,10.95201206,125.4900742,137.8218079,108c,070801030407,
127,3741,7.437475204,1560.271774,39969.69459,9.872514725,28166.28516,30934.14258,86,2767.858154,25.13866615,38.4621582,0,0,341.9936711,0.038675779,142.8187975,12.71101924,8848,4601,0.025201331,235.2731298,470546,176.4548522,0.000673521,6.121774673,6.723351955,159.6231842,175.3091125,108c,070802060602,
128,3752,4.663752079,1030.093527,26660.1405,6.585054874,18787.16211,20547.47852,82,1760.316895,15.76348209,24.11812782,0,0,143.9871372,0.016283385,131.944831,11.86864609,3373,1754,0.009607289,127.8453086,255692,95.88398152,0.000365985,10.71103859,11.71463966,195.9364014,214.2952118,108c,070801030407,
129,3764,5.112015247,1477.852884,32577.01883,8.046524048,22956.73242,24478.16992,58,1521.436646,17.27861214,26.43627739,0,0,257.209229,0.029087577,144.3563603,11.39565639,6052,3148,0.017242728,861.1981537,1722398,645.898621,0.002465367,7.292481899,7.775784492,35.54231644,37.89785004,108c,070801030407,
130,3766,3.586208105,978.1402597,24845.0108,6.136717796,17508.05664,18948.4668,72,1440.4104,12.12138367,18.54571724,0,0,152.5465165,0.017251358,136.6669134,9.45958969,2903,1510,0.008270813,288.9621689,577926,216.7216185,0.000827217,11.59473991,12.5486536,80.78592682,87.43228912,108c,070801030407,
131,3788,8.02229023,2796.979533,46665.22886,11.52631187,32884.56641,34951.23438,55,2066.66748,27.11534119,41.48647308,0,0,615.8290259,0.069643591,143.1270256,11.25750526,11027,5733,0.031401702,1341.479702,2682958,1006.109765,0.003840278,5.736013889,6.09649992,32.68486786,34.73898697,108c,070801030407,
132,3810,6.37202692,1343.999033,39461.19178,9.74691391,27807.94531,30540.58984,86,2732.64502,21.53745079,32.95230103,0,0,205.4194909,0.023230719,132.2143271,11.88861629,5004,2602,0.01425209,102.7211661,205442,77.04087352,0.000294062,10.68714237,11.73735237,360.950531,396.4205933,104,070801030603,
133,3813,2.653985262,890.6331742,17615.2559,4.350968361,12413.3125,13519.67676,78,1106.364258,8.970470428,13.72482014,0,0,150.025916,0.016966306,131.0009104,11.79869175,3641,1893,0.010368642,316.1243119,632248,237.0932263,0.000904975,6.557481289,7.141931534,52.35625076,57.02261734,108c,070801030407,
134,3826,4.654618263,989.0641991,27893.19962,6.889620304,19656.08594,21587.66016,86,1931.573975,15.73260975,24.07089233,0,0,202.5324682,0.022904228,131.6072573,11.84363004,4788,2489,0.013633148,207.2631977,414528,155.4473974,0.000593336,7.897181988,8.673226357,126.4484711,138.8743744,108c,070801030407,
135,3876,4.334330082,902.0454285,24200.02521,5.977406025,17053.53906,18729.36523,86,1675.825562,14.65003586,22.4145546,0,0,176.6063941,0.01997227,139.5005005,12.4821413,4503,2342,0.012827976,232.349225,464699,174.2619181,0.00066515,7.281613827,7.99716711,97.86153412,107.4782486,108c,070802060602,
136,3882,13.4594326,1403.484321,70427.28668,17.39554024,49629.47656,53939.39453,76,4309.918945,45.49288177,69.60411072,0,0,219.950958,0.02487407,136.3522152,12.22634676,5444,2831,0.015506405,117.7797418,235560,88.33480724,0.00033717,17.53072357,19.05312347,561.8337402,610.6244507,108c,070801030409,
137,3891,2.384165049,616.4476431,14885.87526,3.676811218,10489.94238,11245.08594,63,755.1434326,8.058477402,12.32947063,0,0,163.2992488,0.018467376,157.7464935,10.33958459,4204,2186,0.011973508,419.4364101,838872,314.5772962,0.001200728,4.798692703,5.144138336,33.34615326,35.74665451,108c,070801030407,
138,3896,2.864444017,873.9277312,18236.47663,4.50440979,12851.08105,13893.67188,71,1042.590698,9.681820869,14.81318569,0,0,144.7803349,0.016373087,140.4419963,9.727663368,1637,851,0.004661233,159.6698608,319340,119.7523966,0.00045709,15.10115242,16.32628822,107.3137665,116.019989,108c,070801030407,
139,3904,3.125950813,835.3525869,19781.73745,4.886089325,13940.0127,14975.375,65,1035.362305,10.56571388,16.1655426,0,0,167.7659609,0.018972513,143.23927,10.84133218,3627,1886,0.0103303,116.7094858,233419,87.53211338,0.000334106,7.391311169,7.940283775,159.2559814,171.0843506,108c,070801030407,
140,3905,8.687157631,1288.772729,51315.71674,12.67498207,36161.72266,39756.60156,87,3594.878418,29.3625927,44.92476654,0,0,242.9229533,0.027471954,139.7827881,12.50934963,6273,3261,0.01786167,157.2573886,314515,117.9430395,0.000450184,11.08915138,12.1915369,306.6032715,337.0830688,108c,070801030603,
141,3909,4.386968136,1012.947191,27797.82415,6.866062641,19588.87695,21334.7793,78,1745.902466,14.82795238,22.68676758,0,0,166.0202641,0.018775093,140.0674795,12.5503451,4417,2296,0.012576018,313.523365,627046,235.1425247,0.000897529,8.531741142,9.292151451,83.30639648,90.73126984,108c,070801030407,
142,3924,8.81684494,1552.778101,51594.73423,12.74389935,36358.34375,39972.76953,87,3614.424805,29.80093575,45.59543228,0,0,212.8874234,0.024075261,131.0005417,11.79866576,5174,2690,0.014734097,130.9814076,261963,98.23605919,0.000374963,13.51611328,14.85976601,370.1119995,406.9052734,108c,070802060602,
143,3960,5.515981674,1225.339404,28242.56749,6.975914001,19902.2832,21880.79297,87,1978.508911,18.64401817,28.52534866,0,0,215.9973669,0.024426962,137.9886644,12.35138416,5738,2984,0.016344441,147.101716,294204,110.3262837,0.000421111,6.669665813,7.332705498,180.3947601,198.3280182,108c,070802060602,
144,3966,11.38756275,2135.829174,68439.95294,16.90466881,48229.01953,52968.41406,86,4739.393066,38.48996353,58.88964462,0,0,515.6596988,0.058315525,134.7490011,12.08608972,12642,6576,0.036019116,374.5425683,749086,280.906932,0.00107221,7.334096432,8.054807663,171.6903839,188.562149,108c,070802060602,
145,3969,9.647687912,1112.395186,49263.43483,12.16806793,34715.49609,37135.23828,61,2419.741943,32.60918427,49.8920517,0,0,169.0700417,0.01911999,138.6908962,12.41584029,4172,2171,0.011891348,46.66748919,93335,35.00061677,0.000133596,15.99055576,17.10513115,991.8538208,1060.988159,108c,070801030603,
146,4012,5.975191116,942.2497363,34900.48048,8.620418549,24594.05469,26111.59375,54,1517.538452,20.19614601,30.90010262,0,0,195.2483312,0.022080471,133.1249619,11.9561007,4860,2528,0.013846765,64.53118336,129063,48.39838848,0.000184735,9.728660583,10.32895279,508.1585388,539.5136719,108c,070801030603,
147,4018,13.3424778,2044.353478,68374.72258,16.88855553,48183.05078,52587.58594,80,4404.535645,45.09757614,68.99929047,0,0,373.7228922,0.04226401,141.8038025,12.67778206,9824,5107,0.027972875,204.2695583,408538,153.202167,0.000584766,9.434707642,10.29715824,314.5063171,343.2561646,108c,070801030603,
148,4020,9.289328575,1986.876665,52812.23919,13.04462337,37216.30859,40873.5,86,3657.190674,31.39793015,48.03883362,0,0,266.1740136,0.030101397,141.9726729,12.67212157,5733,2980,0.016322531,167.2369649,334475,125.4277266,0.000478752,12.48869419,13.71593952,296.7151794,325.8729248,108c,070802060801,
149,4028,4.558822632,1002.712621,32761.54663,8.092102051,23086.76758,24564.0625,56,1477.294189,15.40882015,23.57549477,0,0,184.6241254,0.020878988,140.9172455,12.5997344,4598,2392,0.013101844,51.18761105,102376,38.39070829,0.000146536,9.651659012,10.26925659,601.3634033,639.8439331,108c,070801030603,
150,4036,4.469132423,1047.329521,23640.07692,5.83909893,16658.94922,18296,86,1637.049805,15.10566711,23.11167145,0,0,184.3564166,0.020848713,134.1880398,12.03487837,4590,2386,0.01306898,179.3544341,358708,134.515824,0.000513441,6.981956959,7.668063641,123.8437881,136.0137329,108c,070802060601,
151,4039,11.76595211,1533.07503,59767.25296,14.76251125,42117.44531,45726.87891,75,3609.434082,39.76891708,60.84644318,0,0,245.7101956,0.027787161,143.1514926,12.79199208,6915,3596,0.019696585,87.99696114,175994,65.99772197,0.00025191,11.71230412,12.71603966,638.1651611,692.8554077,108c,070801030603,
152,4112,7.357284546,1258.332485,42658.18015,10.53657055,30060.83594,33083.56641,88,3022.731445,24.86762238,38.04746246,0,0,185.8746683,0.021020411,136.0999527,12.20434952,5217,2714,0.014865554,144.5573035,289114,108.4179737,0.000413827,11.07621098,12.18996525,277.2680054,305.1483459,108c,070802060602,
153,4203,5.977594852,1344.865271,34909.23412,8.622580528,24600.22266,27017.64844,86,2417.426758,20.20427132,30.91253471,0,0,184.2565485,0.020837419,132.6999756,11.92460575,4485,2333,0.01277868,124.8978175,249795,93.67336118,0.000357547,10.54445934,11.58064651,262.6170654,288.4240417,108c,070802060601,
154,4272,8.619857788,1212.784517,50134.03972,12.38310814,35329.00781,38397.04688,76,3068.038818,29.13511848,44.57673264,0,0,438.7791372,0.049621167,138.0207748,12.36534182,11283,5867,0.032135668,327.3672817,654735,245.5254639,0.00093716,6.02164793,6.544579506,143.8914185,156.3872223,108c,070801030603,
155,4308,7.998835087,1449.037336,48250.08403,11.91777039,34001.39844,37381.51563,87,3380.11792,27.03606224,41.36517334,0,0,243.7046884,0.02756036,131.0003764,11.79865424,5717,2974,0.016289667,176.9012403,353802,132.6759319,0.000506418,11.43288422,12.56943989,256.2740479,281.7505493,108c,070802060601,
156,4341,2.971901178,861.3034773,17319.76656,4.277982235,12205.08301,12944.23242,53,739.1498413,10.04502583,15.36888981,0,0,205.3147558,0.023218875,135.8740784,11.17032115,4970,2584,0.014153497,214.8851569,429770,161.1638701,0.000615156,4.723329544,5.009377956,75.73088837,80.31720734,108c,070801030409,
157,4343,4.931759357,961.8915775,28527.33529,7.046251774,20102.95703,22078.44336,86,1975.487183,16.66934586,25.50409889,0,0,151.424225,0.017124439,132.6195897,11.92067187,3690,1918,0.010505576,101.8537096,203707,76.39028002,0.000291578,10.48120785,11.51117992,263.1611938,289.021637,108c,070802060601,
158,4354,8.387493134,1698.819213,50672.23944,12.51604271,35708.26953,39217.26563,86,3508.997803,28.34972763,43.37508392,0,0,400.4502381,0.045286584,131.7726718,11.85588724,9783,5088,0.027868805,329.2923373,658583,246.9692482,0.000942671,7.018134594,7.707796097,144.5858917,158.7941284,108c,070802060601,
159,4416,9.392474174,1757.787428,54968.13794,13.57713032,38735.55469,42586.30078,87,3850.745361,31.74656296,48.57224274,0,0,332.9761559,0.037655996,134.6125031,12.08022797,7773,4042,0.022139487,373.3672344,746734,280.0254339,0.001068845,9.583264351,10.5359478,138.3287048,152.0801239,108c,070802060601,
160,4439,5.469135761,1250.56392,34940.7811,8.630373001,24622.45508,27070.20117,87,2447.746338,18.48567963,28.28309059,0,0,161.1145048,0.018220305,130.9999786,11.79862614,3846,2000,0.010954719,149.3368003,298674,112.0026021,0.000427509,12.3112278,13.53510094,219.8382416,241.6926117,108c,070802060601,
161,4575,2.797635317,1110.876632,19968.52411,4.932225227,14071.63867,15116.77734,65,1045.138672,9.456007004,14.46769047,0,0,151.6952858,0.017155093,138.4801483,12.38822403,3954,2056,0.011261451,382.0362148,764073,286.5271654,0.001093662,6.844182014,7.352518082,49.11101151,52.7586174,108c,070802060602,
162,4620,4.598642826,1180.417674,27334.3944,6.751595497,19262.30273,21001.10938,79,1738.805908,15.54341316,23.78142166,0,0,143.1520398,0.016188945,139.4985962,6.800087631,2351,1223,0.006698811,283.6534607,567307,212.7400937,0.00081202,15.75004292,17.17179871,90.54383087,98.71721649,108c,070802060407,
163,4643,18.3041172,2533.504729,94159.96904,23.25751305,66353.6875,72874.16406,86,6520.476563,61.86791611,94.65791321,0,0,728.5326808,0.082389153,135.5085343,12.15007309,17508,9104,0.049865881,878.1272401,1756254,658.5954429,0.002513831,7.288410187,8.004631042,100.7502975,110.6508789,108c,070802060601,
164,4645,6.45810318,1092.715706,38495.10696,9.508291245,27127.1543,29296.94531,70,2169.791992,21.82838821,33.39743423,0,0,170.8980426,0.019326717,139.2169291,12.44459613,4554,2369,0.012975865,412.667356,825336,309.5005181,0.00118135,11.45088863,12.3667984,87.64817047,94.65879059,108c,070801030408,
165,4687,27.50860023,2660.768203,163750.8728,40.44646454,115393.7656,126733.3359,86,11339.57031,92.97907257,142.2579803,0,0,1002.392675,0.113359752,140.907196,12.59171375,24021,12492,0.068423176,564.0262929,1128053,423.0197247,0.001614648,9.237413406,10.14515972,272.7857666,299.5920105,108c,070801030603,
166,4728,14.7741909,2544.406578,85112.01209,21.02266693,59977.66797,65117.71094,75,5140.041992,49.93676376,76.40325165,0,0,325.4061673,0.036799912,133.4787941,11.98409295,8069,4194,0.022972046,128.06862,256138,96.05146521,0.000366624,14.30082703,15.52639771,624.4326172,677.9460449,108c,070801030603,
167,4741,3.495539427,884.6872397,24381.92271,6.022335052,17181.72266,18830.87891,84,1649.15625,11.81492329,18.07683182,0,0,154.0545853,0.017421905,138.9329262,12.41782761,3822,1988,0.010888991,91.03485302,182069,68.27614072,0.000260607,8.642717361,9.472272873,251.6504669,275.8046875,108c,070802060801,
168,4746,15.89254951,2350.274701,95965.20963,23.70340729,67625.82031,74425.85156,88,6800.033691,53.71681595,82.18672943,0,0,996.3078794,0.112671627,135.1770041,12.12329074,24103,12534,0.068653225,1201.565671,2403131,901.1742706,0.003439744,5.395390034,5.937916756,75.04189301,82.58763123,108c,070802060601,
169,4770,7.171487808,2251.866321,43513.37322,10.74780273,30663.48047,33186.20313,72,2522.724365,24.23962784,37.08663177,0,0,296.4432786,0.033524523,142.3907928,12.67997665,7395,3844,0.02105497,216.0100551,432021,162.0075402,0.000618376,7.976972103,8.633247375,189.2719269,204.8435669,108c,070801030603,
170,4771,4.517436981,1203.525173,31986.2667,7.900608063,22540.43555,24266.08594,67,1725.650757,15.26893711,23.36147308,0,0,229.107102,0.025909531,136.6670502,11.22086719,4851,2523,0.013819378,434.9424316,869885,326.2068161,0.001245118,8.933981895,9.617949486,69.09860229,74.38865662,108c,070801030407,
171,4778,5.595610619,1007.231615,30378.12168,7.503396034,21407.18945,23535.30273,87,2128.113037,18.91316414,28.93714142,0,0,177.9783177,0.02012742,145.8751373,12.94991159,4752,2472,0.013540033,155.7606845,311522,116.8205109,0.000445899,8.659866333,9.52075386,183.2485504,201.4654999,108c,070802060601,
172,4857,4.94375515,1205.620295,26248.45162,6.483367443,18497.04688,20335.85938,87,1838.812622,16.70989227,25.56613541,0,0,148.4257579,0.016785345,133.1253147,10.75544531,3611,1878,0.010286481,63.70154537,127404,47.77615935,0.00018236,9.849332809,10.82846642,387.160614,425.6486816,108c,070801030407,
173,4958,9.765017509,1369.432611,62836.1638,15.52053261,44280.07813,48732.60938,88,4452.530273,33.00576019,50.49881363,0,0,396.6972717,0.044862164,131.0000629,11.79863191,9683,5035,0.027578505,362.781014,725562,272.0857568,0.00103854,8.794454575,9.678770065,162.7430878,179.1075287,108c,070802060601,
174,5010,7.630419731,1136.500309,44120.87797,10.89785671,31091.58594,34075.85547,84,2984.269043,25.79081917,39.45995331,0,0,182.3156548,0.020617925,141.0591927,12.6068269,4963,2580,0.014131588,131.6071999,263214,98.70540333,0.000376754,12.0510025,13.20769596,314.9937439,345.2278748,108c,070801030603,
175,5033,5.178691387,981.2045463,29325.30988,7.24335146,20665.28125,22577.96094,81,1912.679443,17.50397682,26.78108406,0,0,147.2897713,0.016656877,134.7770106,12.08325307,2817,1465,0.008024332,76.04990119,152100,57.03742681,0.000217709,14.10599422,15.41157722,362.3108826,395.8446655,108c,070801030603,
