OBJECTID,SiteID,MAX_BuffAreaAc,Shape_Length,Shape_Area,opAcres,DirectCost,TotalCost,meanPIdx,OpportunityCost,bioYield,energyPot,CO2red,N2Ored,SUM_cropAcres,SUM_pctWScropAcres,MEAN_Nrate,MEAN_NO3conc,SUM_cpNO3load,SUM_cpNO3LoadReduced,SUM_cpWSNO3LoadPct,SUM_cpSEDload,SUM_cpSEDloadlbs,SUM_cpSEDLoadReduced,SUM_cpWSSEDLoadPct,DCredNO3,TCredNO3,DCredSED,TCredSED,MLRA,HUC12,FBndID
84,3053,2.317335606,700.4680225,13766.19942,3.40025115,12982.15918,13580.73926,54,598.5803223,7.832594395,11.98386955,0,0,124.2334071,0.014049452,130.9998118,11.7986145,3046,1583,0.00867066,52.25550974,104511,39.19163183,0.000149593,8.200984955,8.579114914,331.24823,346.5213928,104,070801030603,F070801030603_554
85,3060,5.946671009,997.6604663,31524.66952,7.786593437,29729.21289,31607.65039,74,1878.437744,20.09974861,30.75261497,0,0,154.5044878,0.017472784,149.1333656,13.28496814,2703,1405,0.00769569,125.5907723,251182,94.19308137,0.000359531,21.15958214,22.4965477,315.6199341,335.5623474,108,070801030406,F070801030406_453
86,3064,3.975175619,855.2522373,26036.31149,6.430968761,24553.43945,25916.16211,65,1362.72229,13.43609333,20.55722237,0,0,174.2424574,0.019704934,147.2706866,13.06686796,4830,2512,0.013759127,594.8587331,1189717,446.1440619,0.001702913,9.774457932,10.31694317,55.03477859,58.08922195,108,070801030406,F070801030406_560
87,3068,9.071006775,1394.170756,45946.64964,11.34882259,43329.80469,45290.65234,53,1960.849365,30.66000366,46.9098053,0,0,153.0733585,0.017310938,132.888827,10.39940131,3666,1906,0.010439847,49.09308004,98186,36.81981045,0.00014054,22.73336983,23.7621479,1176.806885,1230.062012,104,070801030409,F070801030409_300
88,3073,9.972774506,1902.343207,56830.42867,14.03711605,53593.71094,57529.15625,86,3935.445801,33.70797729,51.57320404,0,0,261.3655187,0.029557609,137.3747482,12.28735304,6642,3454,0.0189188,173.0102625,346021,129.7576981,0.00049528,15.51641846,16.6558075,413.0291443,443.3583374,108,070802060302,F070802060302_20
89,3076,9.062399864,1630.732494,53062.31445,13.10639191,50040.20313,53714.71094,86,3674.507813,30.63091087,46.86529541,0,0,430.7662604,0.048714997,133.4798861,11.98417491,10630,5526,0.030267889,415.4222961,830845,311.5667206,0.001189237,9.055411339,9.720360756,160.6083069,172.401947,108,070802060602,F070802060602_292
90,3119,6.526243687,1291.634621,37838.86155,9.346199036,35683.78906,38304.08984,86,2620.300049,22.05870438,33.74981689,0,0,196.4839558,0.022220207,133.2045186,11.96357038,4949,2572,0.014087769,160.7205748,321442,120.5404297,0.000460098,13.87394619,14.89272499,296.0317078,317.7696533,108,070802060602,F070802060602_185
91,3179,6.665874481,1202.373492,39506.3616,9.758070946,37256.31641,39037.75,56,1781.433472,22.53065491,34.47190094,0,0,147.7394947,0.016707736,139.5009715,12.45760716,3671,1911,0.010467234,99.54392391,199088,74.65794374,0.000284966,19.495718,20.42791748,499.026825,522.8881226,104,070801030603,F070801030603_483
92,3185,7.555024147,1535.004714,45933.4798,11.34556961,43317.38672,46498.23047,86,3180.844238,25.53598213,39.0700531,0,0,242.8871365,0.027467904,130.9993417,11.79858112,5907,3071,0.016820971,279.8841957,559768,209.9131504,0.00080123,14.10530376,15.14107132,206.3586121,221.5117493,108,070802060302,F070802060302_72
93,3228,10.89714241,2266.976444,62967.8513,15.55305958,59381.58203,63082.89844,73,3701.317139,36.83234024,56.35348129,0,0,635.1628585,0.071830038,133.9485809,7.947428063,10696,5562,0.030465074,390.0377901,780075,292.5283477,0.001116568,10.67630005,11.3417654,202.994278,215.6471252,108,070801030406,F070801030406_538
94,3239,5.332831383,1250.630971,34828.85857,8.60272789,32845.21484,35116.85156,81,2271.63623,18.02497101,27.57820511,0,0,238.1514785,0.026932352,130.9996948,11.79860606,5909,3073,0.016831926,314.1707216,628341,235.6280451,0.000899382,10.68832207,11.4275465,139.3943329,149.0351105,108,070802060302,F070802060302_33
95,3255,10.18023109,1397.882108,55787.35781,13.77947712,52610.04297,56248.65234,81,3638.608643,34.40917969,52.64604568,0,0,208.8042539,0.023613499,154.423879,13.70648193,5813,3023,0.016558058,539.4568006,1078914,404.5926096,0.001544313,17.40325546,18.60689735,130.032135,139.0254059,108,070801030406,F070801030406_101
96,3259,5.044968605,959.7876148,28742.15867,7.099313259,27105.17773,28817.81641,74,1712.638306,17.05199432,26.08955193,0,0,210.6647486,0.023823901,138.0843938,12.345378,5238,2726,0.014931282,149.5579842,299116,112.1684899,0.000428142,9.94320488,10.57146645,241.6469879,256.9154358,104,070801030603,F070801030603_475
97,3263,6.977253437,1125.214948,41634.78811,10.2837925,39263.51953,41677.33203,72,2413.811768,23.58311653,36.08216858,0,0,165.0302564,0.018663134,132.4178314,11.9036959,3930,2044,0.011195723,67.543934,135087,50.65795018,0.000193359,19.20915794,20.39008331,775.071228,822.720459,104,070801030603,F070801030603_413
98,3324,5.254669189,1251.84957,30348.95191,7.496191025,28620.45703,30551.02539,79,1930.569092,17.76078224,27.17399597,0,0,148.0408053,0.016741811,132.4177958,11.90369145,3672,1910,0.010461757,151.0956497,302191,113.321735,0.000432544,14.98453236,15.99530125,252.5592957,269.595459,108,070801030407,F070801030407_241
99,3328,3.427474499,1097.078148,24561.50143,6.066690922,23162.625,24210.82813,53,1048.202881,11.58486366,17.72484207,0,0,173.5022243,0.019621222,130.9989726,9.136416525,3170,1649,0.009032166,152.7499695,305500,114.562479,0.00043728,14.04646778,14.682127,202.1833496,211.332962,108,070801030406,F070801030406_482
100,3356,26.81093979,2554.715045,139289.6438,34.40454102,131356.5313,140329.2344,80,8972.704102,90.62097931,138.6501007,0,0,597.8159838,0.067606511,134.2307434,12.05556383,14563,7574,0.041485521,261.0009246,522005,195.7506937,0.000747172,17.34308624,18.52775764,671.039917,716.8773193,104,070801030603,F070801030603_717
101,3383,3.683722258,958.5892142,19056.74545,4.707015991,17971.38672,18800.00977,54,828.6231079,12.45098114,19.05000114,0,0,193.6771442,0.021902787,132.6216452,11.92081819,4673,2430,0.013309984,77.39764589,154796,58.04823279,0.000221568,7.395632267,7.736629486,309.5940247,323.8687744,104,070801030602,F070801030602_39
102,3386,9.239310265,1320.341536,49328.25905,12.18408012,46518.81641,49775.86328,82,3257.04834,31.22886848,47.78017044,0,0,149.9695112,0.016959927,135.2505608,9.933948588,2895,1505,0.008243426,72.77163947,145543,54.57872963,0.000208325,30.90951347,33.0736618,852.3250122,912.0011597,104,070801030604,F070801030604_143
103,3398,14.14182568,2433.540588,75410.6495,18.62643051,71115.71094,76398.53906,87,5282.828125,47.79936981,73.13303375,0,0,685.1579731,0.077483944,137.0012746,11.62704234,17205,8948,0.049011413,498.6212478,997242,373.9659405,0.001427412,7.947665691,8.538057327,190.166275,204.2927704,108,070802060602,F070802060602_83
104,3422,3.453345537,872.2794158,24112.91453,5.955889702,22739.58594,23671.56445,48,931.9776001,11.67230797,17.85863113,0,0,259.0312732,0.029293631,136.0365211,12.20862431,6506,3383,0.018529907,73.81655431,147634,55.36241627,0.000211316,6.721722126,6.997210979,410.7404785,427.5746155,104,070801030603,F070801030603_496
105,3427,9.18768692,1087.689017,51383.95234,12.69183636,48457.42969,50774.45313,56,2317.021729,31.05438232,47.51320648,0,0,175.0221806,0.019793112,130.9990336,11.79855935,4343,2258,0.012367878,47.43828273,94877,35.57871151,0.000135802,21.46033287,22.48647118,1361.978149,1427.102051,104,070801030409,F070801030409_293
106,3440,5.834300518,1206.832504,35604.024,8.794194221,33576.23438,36041.77344,86,2465.540283,19.71993637,30.17150307,0,0,199.5356109,0.022565316,134.3061816,11.20784263,5157,2682,0.014690278,196.5397331,393080,147.4048019,0.000562638,12.51910305,13.43839455,227.7825012,244.5088196,108,070801030407,F070801030407_267
107,3441,12.85402775,2800.375223,77194.56181,19.06705666,72798.02344,77957.1875,83,5159.164063,43.44661331,66.47332001,0,0,801.0390106,0.090588834,132.8883253,11.00450142,19701,10244,0.056110071,816.3615031,1632723,612.2711249,0.002337013,7.106406212,7.610033989,118.8983459,127.3246155,108,070802060302,F070802060302_242
108,3447,8.202245712,2102.432948,47440.87541,11.71789646,44738.92969,47489.35547,72,2750.424561,27.72359085,42.41709518,0,0,171.5620975,0.019401815,136.8718123,12.27156249,3754,1953,0.010697283,87.25628196,174512,65.4422111,0.00024979,22.90779877,24.3161068,683.6402588,725.6685791,104,070801030604,F070801030604_252
109,3459,6.238965988,1402.575746,36767.01247,9.08145237,34672.98438,37219.05859,86,2546.075928,21.08770561,32.26419067,0,0,250.1286523,0.028286841,136.6670742,12.23667955,6400,3327,0.018223175,258.0627014,516124,193.547021,0.000738761,10.42169666,11.18697262,179.1450195,192.2998199,108,070802060602,F070802060602_250
110,3463,13.09629726,2215.536736,89584.80751,22.12744713,84482.59375,89604.21094,71,5121.619141,44.26548386,67.72618866,0,0,658.8851987,0.074512778,146.6153013,12.44136777,15197,7902,0.043282095,1233.967479,2467933,925.4756263,0.003532501,10.69129276,11.33943462,91.28559875,96.81963348,108,070801030409,F070801030409_175
111,3471,4.787511349,1275.718632,27496.48808,6.791632652,25930.45313,27723.85156,81,1793.39856,16.18178749,24.75813484,0,0,252.1322985,0.028513431,134.643352,12.07795211,6314,3283,0.017982171,323.2301821,646460,242.4226348,0.000925317,7.898401737,8.444669724,106.963829,114.3616486,108,070802060302,F070802060302_372
112,3479,4.633049488,989.0372735,29571.05232,7.304049969,27886.86328,28815.5,39,928.6369019,15.65970707,23.95935249,0,0,339.5362935,0.038397876,139.1455736,12.47274214,8754,4552,0.024932941,95.03098339,190062,71.27323812,0.000272047,6.126287937,6.330294609,391.2669678,404.2962036,104,070801030603,F070801030603_608
113,3481,3.432665586,812.0672604,25059.38468,6.189668179,23632.15234,25004.27734,68,1372.12561,11.60240936,17.7516861,0,0,185.0019896,0.020921721,132.6191036,10.57431237,3836,1995,0.010927332,216.8420443,433684,162.6315298,0.000620758,11.84569073,12.53347206,145.3110199,153.7480316,108,070802060602,F070802060602_111
114,3485,7.329624176,1377.3479,42696.26602,10.54597759,40264.54297,43255.59375,87,2991.050049,24.77412987,37.90441895,0,0,194.2143505,0.021963539,132.4172262,11.90365012,4727,2458,0.01346335,240.5486072,481095,180.4114499,0.000688623,16.38101768,17.59788132,223.1817474,239.7608032,108,070802060602,F070802060602_415
115,3502,3.604690552,1011.541965,24300.77173,6.002290726,22916.74609,24364.73828,74,1447.992554,12.1838541,18.64129639,0,0,159.9173389,0.018084919,136.6670901,10.65601047,4127,2146,0.011754414,189.8037954,379608,142.3528472,0.000543355,10.67881966,11.35355949,160.9855194,171.1573639,108,070801030407,F070801030407_285
116,3524,11.31147289,1922.50831,66138.75949,16.33627319,62371.89063,66845.41406,84,4473.524902,38.23277664,58.49614716,0,0,482.2652399,0.054538974,134.7786298,11.5844666,12070,6277,0.034381386,448.9909312,897983,336.7431989,0.001285334,9.936576843,10.64926147,185.220932,198.5056152,108,070801030407,F070801030407_272
117,3527,3.139674187,1015.224355,21645.73835,5.346497536,20412.92773,21685.28711,73,1272.359375,10.61209869,16.23651123,0,0,169.8455669,0.019207694,134.238824,10.68110733,3938,2048,0.011217632,73.65549145,147312,55.24161799,0.000210855,9.96724987,10.5885191,369.520813,392.5534363,104,070801030603,F070801030603_543
118,3561,11.5170126,2262.185438,58885.84242,14.54480267,55532.05469,58851.17969,70,3319.124268,38.92750168,59.55907822,0,0,428.249123,0.048430336,135.5337143,12.14254665,10505,5462,0.029917338,118.0543497,236110,88.54076314,0.000337956,10.1669817,10.77465725,627.1919556,664.6789551,104,070801030603,F070801030603_537
119,3576,4.297832012,882.0406375,27148.86558,6.705770016,25602.63086,26630.08984,47,1027.45813,14.52667236,22.2258091,0,0,217.5608436,0.024603774,137.7995892,12.33272564,5425,2823,0.015462586,89.63892962,179277,67.22919799,0.000256611,9.069298744,9.43325901,380.8260498,396.1089783,104,070801030603,F070801030603_591
120,3582,3.103432178,1528.465527,22078.26415,5.45333147,20820.82031,21923.06836,62,1102.248535,10.48960114,16.04908943,0,0,210.0319729,0.023752341,144.694814,12.90202824,3770,1960,0.010735625,317.9388292,635877,238.4541219,0.000910169,10.62286758,11.18523884,87.31583405,91.93830872,108,070801030407,F070801030407_350
121,3600,8.068263054,1694.297707,47988.13276,11.85306835,45255.01563,47728.03906,64,2473.02417,27.27072906,41.72421646,0,0,271.4140106,0.030693984,148.4254436,13.21977901,6126,3184,0.017439913,818.6321082,1637266,613.9740877,0.002343513,14.21325874,14.98996162,73.70835114,77.7362442,108,070801030409,F070801030409_190
122,3619,5.969858646,1166.342762,35115.87445,8.673621178,33115.88672,35010.37891,67,1894.49231,20.17812157,30.87252617,0,0,238.8466327,0.027010967,140.916247,10.96514898,4779,2485,0.013611238,532.3473003,1064696,399.2604711,0.00152396,13.32631302,14.08868408,82.94306183,87.68806458,108,070801030407,F070801030407_650
123,3648,2.627224207,720.3074031,18589.97611,4.591723919,17531.20117,18564.06445,69,1032.862427,8.880018234,13.58642769,0,0,146.2533269,0.016539667,130.9992574,10.2773502,3542,1842,0.010089296,362.3030501,724605,271.7272818,0.001037171,9.517481804,10.07821083,64.51763153,68.31873322,108,070801030407,F070801030407_249
124,3666,5.298865318,971.933854,31807.81535,7.85653019,29996.23242,32198.88867,86,2202.656982,17.91016388,27.40255165,0,0,155.2710736,0.017559476,132.4169057,11.90362581,3855,2005,0.010982106,108.3556509,216711,81.26673812,0.000310192,14.96071434,16.05929565,369.1083679,396.2124023,108,070802060602,F070802060602_315
125,3715,73.92680359,4697.168761,379263.3115,93.67803955,357662.75,381483.1875,78,23820.45117,249.8725891,382.3050537,0,0,1123.007109,0.126999938,141.0111942,12.5984029,29891,15544,0.085140077,472.6661995,945336,354.4996504,0.00135311,23.00969887,24.5421505,1008.922729,1076.117188,104,070801030409,F070801030409_335
126,3739,4.629565239,953.941145,26320.83193,6.501245499,24821.75586,26644.44531,86,1822.689209,15.64793015,23.94133377,0,0,162.3127698,0.018355816,131.9453583,11.86868318,3578,1860,0.010187889,197.0732482,394147,147.8049345,0.000564165,13.34502983,14.32497025,167.9359131,180.2676239,108,070801030407,F070801030407_428
127,3741,7.437475204,1560.271774,39969.69459,9.872514725,37693.26172,40461.12109,86,2767.858154,25.13866615,38.4621582,0,0,341.9936711,0.038675779,142.8187975,12.71101924,8848,4601,0.025201331,235.2731298,470546,176.4548522,0.000673521,8.192406654,8.793984413,213.6141968,229.3001404,108,070802060602,F070802060602_189
128,3752,4.663752079,1030.093527,26660.1405,6.585054874,25141.74023,26902.05664,82,1760.316895,15.76348209,24.11812782,0,0,143.9871372,0.016283385,131.944831,11.86864609,3373,1754,0.009607289,127.8453086,255692,95.88398152,0.000365985,14.33394527,15.33754635,262.210022,280.5688171,108,070801030407,F070801030407_281
129,3764,5.112015247,1477.852884,32577.01883,8.046524048,30721.62891,32243.06641,58,1521.436646,17.27861214,26.43627739,0,0,257.209229,0.029087577,144.3563603,11.39565639,6052,3148,0.017242728,861.1981537,1722398,645.898621,0.002465367,9.759094238,10.24239731,47.56416702,49.91970062,108,070801030407,F070801030407_148
130,3766,3.586208105,978.1402597,24845.0108,6.136717796,23429.98828,24870.39844,72,1440.4104,12.12138367,18.54571724,0,0,152.5465165,0.017251358,136.6669134,9.45958969,2903,1510,0.008270813,288.9621689,577926,216.7216185,0.000827217,15.51654816,16.4704628,108.1109848,114.7573471,108,070801030407,F070801030407_504
131,3788,8.02229023,2796.979533,46665.22886,11.52631187,44007.45703,46074.125,55,2066.66748,27.11534119,41.48647308,0,0,615.8290259,0.069643591,143.1270256,11.25750526,11027,5733,0.031401702,1341.479702,2682958,1006.109765,0.003840278,7.676165581,8.036651611,43.7402153,45.7943306,108,070801030407,F070801030407_577
132,3810,6.37202692,1343.999033,39461.19178,9.74691391,37213.71875,39946.36328,86,2732.64502,21.53745079,32.95230103,0,0,205.4194909,0.023230719,132.2143271,11.88861629,5004,2602,0.01425209,102.7211661,205442,77.04087352,0.000294062,14.30196762,15.35217667,483.0386353,518.508728,104,070801030603,F070801030603_505
133,3813,2.653985262,890.6331742,17615.2559,4.350968361,16611.99805,17718.36328,78,1106.364258,8.970470428,13.72482014,0,0,150.025916,0.016966306,131.0009104,11.79869175,3641,1893,0.010368642,316.1243119,632248,237.0932263,0.000904975,8.7754879,9.359938622,70.06525421,74.73162842,108,070801030407,F070801030407_260
134,3826,4.654618263,989.0641991,27893.19962,6.889620304,26304.57031,28236.14453,86,1931.573975,15.73260975,24.07089233,0,0,202.5324682,0.022904228,131.6072573,11.84363004,4788,2489,0.013633148,207.2631977,414528,155.4473974,0.000593336,10.56832886,11.34437275,169.2184601,181.6443634,108,070801030407,F070801030407_476
135,3876,4.334330082,902.0454285,24200.02521,5.977406025,22821.73633,24497.5625,86,1675.825562,14.65003586,22.4145546,0,0,176.6063941,0.01997227,139.5005005,12.4821413,4503,2342,0.012827976,232.349225,464699,174.2619181,0.00066515,9.744549751,10.46010399,130.962265,140.5789795,108,070802060602,F070802060602_131
136,3882,13.4594326,1403.484321,70427.28668,17.39554024,66416.17188,70726.09375,76,4309.918945,45.49288177,69.60411072,0,0,219.950958,0.02487407,136.3522152,12.22634676,5444,2831,0.015506405,117.7797418,235560,88.33480724,0.00033717,23.46032143,24.98272514,751.8686523,800.6594238,108,070801030409,F070801030409_278
137,3891,2.384165049,616.4476431,14885.87526,3.676811218,14038.06543,14793.20898,63,755.1434326,8.058477402,12.32947063,0,0,163.2992488,0.018467376,157.7464935,10.33958459,4204,2186,0.011973508,419.4364101,838872,314.5772962,0.001200728,6.421804905,6.767250061,44.62517166,47.02567291,108,070801030407,F070801030407_665
138,3896,2.864444017,873.9277312,18236.47663,4.50440979,17197.83594,18240.42578,71,1042.590698,9.681820869,14.81318569,0,0,144.7803349,0.016373087,140.4419963,9.727663368,1637,851,0.004661233,159.6698608,319340,119.7523966,0.00045709,20.20897293,21.43410873,143.611618,152.3178406,108,070801030407,F070801030407_582
139,3904,3.125950813,835.3525869,19781.73745,4.886089325,18655.08984,19690.45313,65,1035.362305,10.56571388,16.1655426,0,0,167.7659609,0.018972513,143.23927,10.84133218,3627,1886,0.0103303,116.7094858,233419,87.53211338,0.000334106,9.8913517,10.44032478,213.1228027,224.9511871,108,070801030407,F070801030407_612
140,3905,8.687157631,1288.772729,51315.71674,12.67498207,48393.08203,51987.96094,87,3594.878418,29.3625927,44.92476654,0,0,242.9229533,0.027471954,139.7827881,12.50934963,6273,3261,0.01786167,157.2573886,314515,117.9430395,0.000450184,14.83995152,15.94233704,410.3089294,440.7887268,108,070801030603,F070801030603_799
141,3909,4.386968136,1012.947191,27797.82415,6.866062641,26214.62695,27960.5293,78,1745.902466,14.82795238,22.68676758,0,0,166.0202641,0.018775093,140.0674795,12.5503451,4417,2296,0.012576018,313.523365,627046,235.1425247,0.000897529,11.41752052,12.17793083,111.4839935,118.9088593,108,070801030407,F070801030407_611
142,3924,8.81684494,1552.778101,51594.73423,12.74389935,48656.20703,52270.63281,87,3614.424805,29.80093575,45.59543228,0,0,212.8874234,0.024075261,131.0005417,11.79866576,5174,2690,0.014734097,130.9814076,261963,98.23605919,0.000374963,18.08780861,19.43146133,495.2988586,532.0921021,108,070802060602,F070802060602_304
143,3960,5.515981674,1225.339404,28242.56749,6.975914001,26634.03906,28612.54883,87,1978.508911,18.64401817,28.52534866,0,0,215.9973669,0.024426962,137.9886644,12.35138416,5738,2984,0.016344441,147.101716,294204,110.3262837,0.000421111,8.925616264,9.588655472,241.4115448,259.3448181,108,070802060602,F070802060602_198
144,3966,11.38756275,2135.829174,68439.95294,16.90466881,64542.02734,69281.42188,86,4739.393066,38.48996353,58.88964462,0,0,515.6596988,0.058315525,134.7490011,12.08608972,12642,6576,0.036019116,374.5425683,749086,280.906932,0.00107221,9.814785004,10.53549576,229.763031,246.6347961,108,070802060602,F070802060602_237
145,3969,9.647687912,1112.395186,49263.43483,12.16806793,46457.68359,48877.42578,61,2419.741943,32.60918427,49.8920517,0,0,169.0700417,0.01911999,138.6908962,12.41584029,4172,2171,0.011891348,46.66748919,93335,35.00061677,0.000133596,21.39920998,22.51378441,1327.338989,1396.473267,108,070801030603,F070801030603_451
146,4012,5.975191116,942.2497363,34900.48048,8.620418549,32912.75781,34430.29688,54,1517.538452,20.19614601,30.90010262,0,0,195.2483312,0.022080471,133.1249619,11.9561007,4860,2528,0.013846765,64.53118336,129063,48.39838848,0.000184735,13.01928711,13.61957932,680.0383301,711.3934326,108,070801030603,F070801030603_726
147,4018,13.3424778,2044.353478,68374.72258,16.88855553,64480.50391,68885.03906,80,4404.535645,45.09757614,68.99929047,0,0,373.7228922,0.04226401,141.8038025,12.67778206,9824,5107,0.027972875,204.2695583,408538,153.202167,0.000584766,12.62590599,13.48835659,420.8850708,449.6348877,108,070801030603,F070801030603_447
148,4020,9.289328575,1986.876665,52812.23919,13.04462337,49804.37109,53461.5625,86,3657.190674,31.39793015,48.03883362,0,0,266.1740136,0.030101397,141.9726729,12.67212157,5733,2980,0.016322531,167.2369649,334475,125.4277266,0.000478752,16.71287537,17.9401207,397.0762329,426.2340088,108,070802060801,F070802060801_256
149,4028,4.558822632,1002.712621,32761.54663,8.092102051,30895.64648,32372.94141,56,1477.294189,15.40882015,23.57549477,0,0,184.6241254,0.020878988,140.9172455,12.5997344,4598,2392,0.013101844,51.18761105,102376,38.39070829,0.000146536,12.91623974,13.53383827,804.7688599,843.2493896,108,070801030603,F070801030603_743
150,4036,4.469132423,1047.329521,23640.07692,5.83909893,22293.67969,23930.73047,86,1637.049805,15.10566711,23.11167145,0,0,184.3564166,0.020848713,134.1880398,12.03487837,4590,2386,0.01306898,179.3544341,358708,134.515824,0.000513441,9.343537331,10.02964401,165.7327728,177.90271,108,070802060601,F070802060601_102
151,4039,11.76595211,1533.07503,59767.25296,14.76251125,56363.26953,59972.70313,75,3609.434082,39.76891708,60.84644318,0,0,245.7101956,0.027787161,143.1514926,12.79199208,6915,3596,0.019696585,87.99696114,175994,65.99772197,0.00025191,15.67387962,16.67761421,854.0184326,908.7086792,108,070801030603,F070801030603_430
152,4112,7.357284546,1258.332485,42658.18015,10.53657055,40228.625,43251.35547,88,3022.731445,24.86762238,38.04746246,0,0,185.8746683,0.021020411,136.0999527,12.20434952,5217,2714,0.014865554,144.5573035,289114,108.4179737,0.000413827,14.82263279,15.93638706,371.051239,398.9316101,108,070802060602,F070802060602_205
153,4203,5.977594852,1344.865271,34909.23412,8.622580528,32921.01172,35338.4375,86,2417.426758,20.20427132,30.91253471,0,0,184.2565485,0.020837419,132.6999756,11.92460575,4485,2333,0.01277868,124.8978175,249795,93.67336118,0.000357547,14.11102104,15.14720821,351.4447632,377.2517395,108,070802060601,F070802060601_26
154,4272,8.619857788,1212.784517,50134.03972,12.38310814,47278.70703,50346.74609,76,3068.038818,29.13511848,44.57673264,0,0,438.7791372,0.049621167,138.0207748,12.36534182,11283,5867,0.032135668,327.3672817,654735,245.5254639,0.00093716,8.058412552,8.581344604,192.5613251,205.0571289,108,070801030603,F070801030603_443
155,4308,7.998835087,1449.037336,48250.08403,11.91777039,45502.04688,48882.16406,87,3380.11792,27.03606224,41.36517334,0,0,243.7046884,0.02756036,131.0003764,11.79865424,5717,2974,0.016289667,176.9012403,353802,132.6759319,0.000506418,15.29994869,16.43650436,342.9562988,368.4328003,108,070802060601,F070802060601_249
156,4341,2.971901178,861.3034773,17319.76656,4.277982235,16333.33594,17072.48633,53,739.1498413,10.04502583,15.36888981,0,0,205.3147558,0.023218875,135.8740784,11.17032115,4970,2584,0.014153497,214.8851569,429770,161.1638701,0.000615156,6.320950508,6.606999397,101.346138,105.9324646,108,070801030409,F070801030409_30
157,4343,4.931759357,961.8915775,28527.33529,7.046251774,26902.58984,28878.07617,86,1975.487183,16.66934586,25.50409889,0,0,151.424225,0.017124439,132.6195897,11.92067187,3690,1918,0.010505576,101.8537096,203707,76.39028002,0.000291578,14.02637672,15.0563488,352.1729431,378.0333862,108,070802060601,F070802060601_56
158,4354,8.387493134,1698.819213,50672.23944,12.51604271,47786.25,51295.24609,86,3508.997803,28.34972763,43.37508392,0,0,400.4502381,0.045286584,131.7726718,11.85588724,9783,5088,0.027868805,329.2923373,658583,246.9692482,0.000942671,9.391951561,10.08161259,193.4906921,207.6989136,108,070802060601,F070802060601_42
159,4416,9.392474174,1757.787428,54968.13794,13.57713032,51837.48438,55688.23047,87,3850.745361,31.74656296,48.57224274,0,0,332.9761559,0.037655996,134.6125031,12.08022797,7773,4042,0.022139487,373.3672344,746734,280.0254339,0.001068845,12.8247118,13.77739525,185.1170502,198.8684692,108,070802060601,F070802060601_172
160,4439,5.469135761,1250.56392,34940.7811,8.630373001,32950.76563,35398.51172,87,2447.746338,18.48567963,28.28309059,0,0,161.1145048,0.018220305,130.9999786,11.79862614,3846,2000,0.010954719,149.3368003,298674,112.0026021,0.000427509,16.47538376,17.69925499,294.1964417,316.0508118,108,070802060601,F070802060601_93
161,4575,2.797635317,1110.876632,19968.52411,4.932225227,18831.23633,19876.375,65,1045.138672,9.456007004,14.46769047,0,0,151.6952858,0.017155093,138.4801483,12.38822403,3954,2056,0.011261451,382.0362148,764073,286.5271654,0.001093662,9.159161568,9.667497635,65.72234344,69.36994934,108,070802060602,F070802060602_156
162,4620,4.598642826,1180.417674,27334.3944,6.751595497,25777.5918,27516.39844,79,1738.805908,15.54341316,23.78142166,0,0,143.1520398,0.016188945,139.4985962,6.800087631,2351,1223,0.006698811,283.6534607,567307,212.7400937,0.00081202,21.07734489,22.49909973,121.1694107,129.3427887,108,070802060407,F070802060407_46
163,4643,18.3041172,2533.504729,94159.96904,23.25751305,88797.1875,95317.66406,86,6520.476563,61.86791611,94.65791321,0,0,728.5326808,0.082389153,135.5085343,12.15007309,17508,9104,0.049865881,878.1272401,1756254,658.5954429,0.002513831,9.753644943,10.46986675,134.828125,144.7286987,108,070802060601,F070802060601_181
164,4645,6.45810318,1092.715706,38495.10696,9.508291245,36302.65625,38472.44922,70,2169.791992,21.82838821,33.39743423,0,0,170.8980426,0.019326717,139.2169291,12.44459613,4554,2369,0.012975865,412.667356,825336,309.5005181,0.00118135,15.32404232,16.23995399,117.2943344,124.3049622,108,070801030408,F070801030408_117
165,4687,27.50860023,2660.768203,163750.8728,40.44646454,154424.6094,165764.1875,86,11339.57031,92.97907257,142.2579803,0,0,1002.392675,0.113359752,140.907196,12.59171375,24021,12492,0.068423176,564.0262929,1128053,423.0197247,0.001614648,12.3618803,13.26962757,365.0529785,391.8592529,108,070801030603,F070801030603_271
166,4728,14.7741909,2544.406578,85112.01209,21.02266693,80264.53906,85404.57813,75,5140.041992,49.93676376,76.40325165,0,0,325.4061673,0.036799912,133.4787941,11.98409295,8069,4194,0.022972046,128.06862,256138,96.05146521,0.000366624,19.13794518,20.36351395,835.6409912,889.1543579,108,070801030603,F070801030603_251
167,4741,3.495539427,884.6872397,24381.92271,6.022335052,22993.27539,24642.43164,84,1649.15625,11.81492329,18.07683182,0,0,154.0545853,0.017421905,138.9329262,12.41782761,3822,1988,0.010888991,91.03485302,182069,68.27614072,0.000260607,11.56603432,12.39558983,336.7688293,360.9230347,108,070802060801,F070802060801_98
168,4746,15.89254951,2350.274701,95965.20963,23.70340729,90499.60938,97299.64063,88,6800.033691,53.71681595,82.18672943,0,0,996.3078794,0.112671627,135.1770041,12.12329074,24103,12534,0.068653225,1201.565671,2403131,901.1742706,0.003439744,7.220329285,7.762856483,100.4240952,107.969841,108,070802060601,F070802060601_109
