OBJECTID,FBndID,Shape_Length,Shape_Area,opAcres,DirectCost,OpportunityCost,Nrate,NO3conc,cropAcres,pctWScropAcres,cpNO3load,cpNO3LoadReduced,cpWSNO3LoadPct,TotalCost,ReducedCostLB,MLRA,HUC12
764,F070801030401_512,6728.67626,751467.3664,0,10765.52148,0,139.4995728,12.42849064,185.612442,0.024408558,4851,1504,0.008237949,10765.52148,7.157926559,104,070801030401
765,F070801030401_513,2394.400359,321043.4822,0,4599.269043,0,139.500351,12.42855167,79.29773712,0.010427875,2072,642,0.003516465,4599.269043,7.16397047,104,070801030401
766,F070801030401_515,2404.32153,305885.344,0,4382.113281,0,131.0002594,11.79864597,75.55368042,0.009935522,1874,581,0.003182346,4382.113281,7.542363644,104,070801030401
767,F070801030401_519,17331.5255,846869.1453,0,12132.24707,0,130.9996033,11.79859924,209.1766815,0.027507322,5189,1609,0.008813071,12132.24707,7.540240765,104,070801030401
768,F070801030401_520,6059.896503,272028.3368,0,3897.077881,0,139.4986115,12.42841625,67.19100189,0.008835806,1756,544,0.002979684,3897.077881,7.16374588,104,070801030401
769,F070801030401_521,4421.596564,603288.6227,0,8642.712891,0,130.999054,11.7985611,149.0122833,0.019595535,3697,1146,0.006277054,8642.712891,7.541634083,104,070801030401
770,F070801030401_523,3367.252953,390298.5413,0,5591.416992,0,139.4994965,12.42848492,96.40373993,0.012677363,2519,781,0.004277818,5591.416992,7.159304619,104,070801030401
771,F070801030401_529,2355.005485,303535.0557,0,4348.443359,0,130.9995117,11.79859352,74.97315979,0.009859182,1860,577,0.003160436,4348.443359,7.536296844,104,070801030401
772,F070801030401_531,2592.799285,305998.0825,0,4383.728516,0,130.9995728,11.79859734,75.58152771,0.009939183,1875,581,0.003182346,4383.728516,7.545143604,104,070801030401
773,F070801030401_540,2963.280376,293471.3237,0,4204.27002,0,130.9980469,11.79848957,72.48741913,0.0095323,1798,557,0.003050889,4204.27002,7.548060894,104,070801030401
774,F070801030401_545,3934.928654,96760.25113,0,1386.187378,0,151.3995972,13.42149353,23.89978218,0.003142889,674,209,0.001144768,1386.187378,6.632475376,104,070801030401
775,F070801030401_556,5154.434892,139495.6219,0,1998.414307,0,147.9985962,13.12357235,34.45541763,0.004530984,951,295,0.001615821,1998.414307,6.774285793,104,070801030401
776,F070801030401_561,2457.18591,305550.8985,0,4377.322266,0,142.3343201,12.65275383,75.47106934,0.009924658,2008,622,0.003406918,4377.322266,7.037495613,104,070801030401
777,F070801030401_584,2755.955014,359427.082,0,5149.152344,0,148.0007172,13.1237545,88.77848816,0.011674621,2450,760,0.004162793,5149.152344,6.775200367,104,070801030401
778,F070801030401_588,7240.66134,194986.1786,0,2793.37207,0,131.0011597,11.79870892,48.16158676,0.006333384,1195,370,0.002026623,2793.37207,7.549654007,104,070801030401
779,F070801030401_599,4074.171762,455018.3677,0,6518.593262,0,131.0008392,11.79868698,112.389534,0.01477954,2788,864,0.004732439,6518.593262,7.544668198,104,070801030401
780,F070801030401_604,2194.70204,299161.0376,0,4285.78125,0,130.9981537,11.7984972,73.89277649,0.009717108,1833,568,0.00311114,4285.78125,7.545389652,104,070801030401
781,F070801030401_609,2417.086759,303991.976,0,4354.989258,0,139.499054,12.42845058,75.08602142,0.009874023,1962,608,0.003330235,4354.989258,7.162811279,104,070801030401
782,F070801030401_627,2658.238949,309864.1934,0,4439.114258,0,130.9982147,11.79850197,76.53645325,0.010064759,1899,589,0.003226165,4439.114258,7.536696434,104,070801030401
783,F070801030401_628,2441.893632,327881.7501,0,4697.233887,0,147.9992523,13.12362862,80.98679352,0.010649991,2235,693,0.00379581,4697.233887,6.778115273,104,070801030401
784,F070801030401_645,2332.30023,134267.8413,0,1923.521118,0,139.5010529,12.42860603,33.16415787,0.00436118,867,269,0.00147341,1923.521118,7.150636196,104,070801030401
785,F070801030403_40,8131.645105,254439.5916,0,3645.101563,0,147.9998627,13.12368107,62.84658051,0.008264503,1734,538,0.002946819,3645.101563,6.775281906,104,070801030403
786,F070801030403_47,4757.193087,789004.3188,0,11303.27539,0,148.0005035,13.12373638,194.8840637,0.025627803,5378,1667,0.009130758,11303.27539,6.780609131,104,070801030403
787,F070801030403_56,3831.463001,123691.2233,0,1772.000488,0,148.002182,13.12388039,30.55173302,0.004017639,843,261,0.001429591,1772.000488,6.789273739,105,070801030403
788,F070801030403_58,4107.020221,173586.1102,0,2486.794678,0,139.5018311,12.42866611,42.87577057,0.005638285,1120,347,0.001900644,2486.794678,7.166555405,105,070801030403
789,F070801030403_64,3460.605458,96159.7614,0,1377.584717,0,139.5018463,12.42866802,23.75146103,0.003123384,621,193,0.00105713,1377.584717,7.137744427,104,070801030403
790,F070801030403_67,7946.952102,251629.3437,0,3604.842041,0,159.3332977,14.163908,62.15244675,0.008173222,1851,574,0.003144004,3604.842041,6.280212402,104,070801030403
791,F070801030403_101,4475.931261,114811.8018,0,1644.793823,0,159.3357391,14.16414642,28.35851479,0.003729224,845,262,0.001435068,1644.793823,6.277839184,104,070801030403
792,F070801030403_107,2191.347133,240045.1744,0,3438.887207,0,148.0010529,13.12378311,59.29115677,0.007796954,1636,507,0.002777021,3438.887207,6.78281498,104,070801030403
793,F070801030403_111,2386.009356,318026.0454,0,4556.041016,0,131.0016327,11.79874229,78.55243683,0.010329867,1949,604,0.003308325,4556.041016,7.543114185,104,070801030403
794,F070801030403_112,2383.600639,314796.7443,0,4509.77832,0,131.0009918,11.79869747,77.75479889,0.010224975,1929,598,0.003275461,4509.77832,7.541435242,104,070801030403
795,F070801030403_113,2369.090915,310682.3757,0,4450.835938,0,139.5005493,12.42856693,76.73854828,0.010091336,2005,622,0.003406918,4450.835938,7.155684948,104,070801030403
796,F070801030403_114,2645.693748,302032.9823,0,4326.924316,0,142.3340454,12.65273094,74.60214996,0.009810393,1985,615,0.003368576,4326.924316,7.0356493,104,070801030403
797,F070801030403_115,3962.851786,117908.6819,0,1689.15979,0,139.5025787,12.42872429,29.1234436,0.003829815,761,236,0.001292657,1689.15979,7.157456875,104,070801030403
798,F070801030403_118,2374.351919,313012.982,0,4484.224121,0,139.5005798,12.42856884,77.31420898,0.010167036,2020,626,0.003428827,4484.224121,7.163297176,104,070801030403
799,F070801030403_119,2525.8253,294329.5021,0,4216.564453,0,151.3997345,13.42150593,72.6993866,0.009560174,2052,636,0.003483601,4216.564453,6.629818439,104,070801030403
800,F070801030403_120,2342.028167,230185.7491,0,3297.641113,0,131.0001678,11.7986393,56.85588074,0.007476708,1411,437,0.002393606,3297.641113,7.546089649,104,070801030403
801,F070801030403_121,3487.05914,458709.0717,0,6571.466309,0,131.0014648,11.79873085,113.3011398,0.014899419,2811,871,0.00477078,6571.466309,7.544737339,104,070801030403
802,F070801030403_123,3393.326604,471750.8954,0,6758.303223,0,148.0000916,13.1237011,116.5224686,0.015323033,3215,997,0.005460927,6758.303223,6.778639317,104,070801030403
803,F070801030403_125,1544.927711,149930.2282,0,2147.900391,0,148.0024414,13.12390232,37.03276825,0.004869913,1022,317,0.001736323,2147.900391,6.77571106,104,070801030403
804,F070801030403_129,2423.528558,317838.2593,0,4553.351074,0,139.5001373,12.42853451,78.50605011,0.010323767,2052,636,0.003483601,4553.351074,7.159357071,104,070801030403
805,F070801030403_132,10212.76783,565395.6178,0,8099.857422,0,139.5000458,12.42852783,139.65271,0.018364724,3650,1132,0.006200371,8099.857422,7.155351162,104,070801030403
806,F070801030403_137,10679.74037,473265.6518,0,6780.003906,0,151.3995209,13.42148685,116.8966141,0.015372233,3299,1023,0.005603339,6780.003906,6.627569675,104,070801030403
807,F070801030403_145,2756.229864,333868.2581,0,4782.996582,0,130.9995575,11.79859638,82.46546173,0.01084444,2046,634,0.003472646,4782.996582,7.544158459,104,070801030403
808,F070801030403_156,3009.856583,380897.3206,0,5456.734863,0,131.0010529,11.79870224,94.08163452,0.012372,2334,724,0.003965608,5456.734863,7.536926746,104,070801030403
809,F070801030403_182,11856.92312,386362.8083,0,5535.033691,0,148.0004272,13.12372971,95.43161011,0.012549525,2633,816,0.004469526,5535.033691,6.783129692,105,070801030403
810,F070801030403_183,2377.817142,315249.7814,0,4516.268555,0,151.4011841,13.42163563,77.86669922,0.010239691,2198,681,0.003730082,4516.268555,6.631818771,104,070801030403
811,F070801030403_199,4132.904132,99847.67858,0,1430.417847,0,142.338089,12.65305614,24.6623764,0.003243172,656,203,0.001111904,1430.417847,7.046393394,104,070801030403
812,F070801030403_212,1929.655906,227168.56,0,3254.416748,0,130.9992065,11.79857159,56.11063385,0.007378706,1392,432,0.002366219,3254.416748,7.533371925,104,070801030403
813,F070801030403_228,17836.11698,771570.3928,0,11053.51758,0,148.0003967,13.12372684,190.5778809,0.025061527,5259,1630,0.008928096,11053.51758,6.781299114,104,070801030403
814,F070801030403_237,1170.408043,75881.72127,0,1087.081543,0,139.4988403,12.42843342,18.7427845,0.002464729,490,152,0.000832559,1087.081543,7.151852131,104,070801030403
815,F070801030403_238,2236.490855,54496.95945,0,780.7234497,0,139.4942017,12.42807293,13.46074867,0.001770126,352,109,0.000597032,780.7234497,7.162600517,104,070801030403
816,F070801030403_243,1479.648461,132440.1825,0,1897.338013,0,147.9971313,13.12344646,32.71272659,0.004301816,903,280,0.001533661,1897.338013,6.77620697,104,070801030403
817,F070801030403_250,2342.137863,310920.7382,0,4454.250488,0,151.3995209,13.42148685,76.79742432,0.010099078,2167,672,0.003680786,4454.250488,6.628348827,105,070801030403
818,F070801030403_252,3387.615433,465447.4562,0,6668.000488,0,131.0014343,11.79872894,114.9655228,0.01511829,2852,884,0.004841986,6668.000488,7.54298687,104,070801030403
819,F070801030403_261,6027.527623,210249.5041,0,3012.034424,0,142.3360138,12.65288925,51.93162918,0.006829156,1382,428,0.00234431,3012.034424,7.037463665,104,070801030403
820,F070801030403_262,9822.135513,337015.7072,0,4828.086914,0,142.3349915,12.65280724,83.24288177,0.010946673,2215,687,0.003762946,4828.086914,7.027782917,104,070801030403
821,F070801030403_266,2416.945831,326305.2554,0,4674.648926,0,130.999176,11.79856968,80.59739685,0.010598784,2000,620,0.003395963,4674.648926,7.539756298,104,070801030403
822,F070801030403_289,8445.104447,304631.8399,0,4364.155762,0,131.0000458,11.79863071,75.24406433,0.009894806,1867,579,0.003171391,4364.155762,7.537402153,104,070801030403
823,F070801030403_308,3751.015616,109148.4673,0,1563.660889,0,139.503418,12.42879009,26.95967102,0.003545273,705,219,0.001199542,1563.660889,7.140004158,104,070801030403
824,F070801030403_353,2387.126862,308377.3966,0,4417.814453,0,130.9980774,11.79849243,76.16921997,0.010016466,1890,586,0.003209733,4417.814453,7.538932323,104,070801030403
825,F070801030404_44,1119.123337,64538.14172,0,924.5734253,0,139.4989624,12.42844296,15.94092083,0.002096276,417,129,0.000706579,924.5734253,7.167235851,104,070801030404
826,F070801030404_107,2387.792233,318323.1078,0,4560.296875,0,131.0003815,11.79865456,78.62580872,0.010339515,1951,605,0.003313802,4560.296875,7.537680626,104,070801030404
827,F070801030404_117,2005.134679,160370.7692,0,2297.47168,0,130.9977417,11.79846859,39.6115799,0.005209034,983,305,0.001670595,2297.47168,7.532693863,104,070801030404
828,F070801030404_119,1838.8296,185493.1967,0,2657.375488,0,130.9965668,11.79838562,45.81681824,0.006025041,1137,352,0.001928031,2657.375488,7.549362183,104,070801030404
829,F070801030404_120,5134.134604,824337.5313,0,11809.45996,0,131.0003204,11.79864979,203.6113739,0.026775468,5051,1566,0.008577545,11809.45996,7.541162014,104,070801030404
830,F070801030404_133,1324.927608,90122.69548,0,1291.097778,0,159.3325806,14.16383743,22.2603054,0.002927293,663,206,0.001128336,1291.097778,6.267465115,104,070801030404
831,F070801030404_161,1186.093868,79544.15015,0,1139.549438,0,151.3972473,13.42128372,19.64740562,0.002583689,554,172,0.000942106,1139.549438,6.625287533,104,070801030404
832,F070801030404_177,2192.584521,263480.2698,0,3774.618408,0,130.9976807,11.79846382,65.07962799,0.008558154,1615,501,0.002744157,3774.618408,7.534168243,104,070801030404
833,F070801030404_189,2211.901196,244089.9108,0,3496.832031,0,130.999649,11.79860306,60.29020691,0.007928332,1496,464,0.002541495,3496.832031,7.536275864,104,070801030404
834,F070801030404_239,1999.743845,177489.0924,0,2542.70874,0,130.9967804,11.79840088,43.8398056,0.005765058,1088,337,0.00184587,2542.70874,7.545129776,104,070801030404
835,F070801030404_264,1096.487474,68336.10745,0,978.9830933,0,130.9907532,11.79797554,16.87901878,0.002219639,419,130,0.000712057,978.9830933,7.530639172,104,070801030404
836,F070801030405_19,16960.95113,513240.3732,0,7352.681641,0,158.2000732,14.0536356,126.7703705,0.016670661,3746,1161,0.006359214,7352.681641,6.333059311,105,070801030405
837,F070801030405_47,1582.15363,127177.4961,0,1821.944824,0,142.3281708,12.65225887,31.4128418,0.004130877,836,259,0.001418636,1821.944824,7.034535885,104,070801030405
838,F070801030405_76,2634.515344,47739.63425,0,683.9180298,0,131.006134,11.79905987,11.79168987,0.00155064,293,91,0.00049844,683.9180298,7.515582561,104,070801030405
839,F070801030405_77,7116.503896,193876.1793,0,2777.470215,0,131.0016479,11.7987442,47.88741684,0.00629733,1188,368,0.002015668,2777.470215,7.547473431,104,070801030405
840,F070801030405_78,5338.940705,173249.1951,0,2481.968018,0,131.0027313,11.7988205,42.79255295,0.005627341,1062,329,0.001802051,2481.968018,7.54397583,105,070801030405
841,F070801030405_107,3129.296752,62016.88725,0,888.4539185,0,131.0014648,11.79873085,15.3181715,0.002014383,380,118,0.000646328,888.4539185,7.529270649,105,070801030405
842,F070801030405_109,7254.500607,255591.712,0,3661.606934,0,130.9998169,11.7986145,63.13115311,0.008301924,1566,485,0.002656519,3661.606934,7.549705029,105,070801030405
843,F070801030405_119,2225.24806,258628.917,0,3705.11792,0,139.4996643,12.42849731,63.88134384,0.008400576,1669,517,0.002831795,3705.11792,7.166572571,104,070801030405
844,F070801030405_123,3189.036737,632756.5405,0,9064.870117,0,131.0002289,11.79864407,156.290863,0.020552689,3877,1202,0.006583786,9064.870117,7.541489124,104,070801030405
845,F070801030405_124,4056.342864,609015.9952,0,8724.762695,0,131.0000153,11.79862881,150.4269562,0.019781567,3732,1157,0.006337305,8724.762695,7.540849209,104,070801030405
846,F070801030405_127,5665.022564,874999.1858,0,12535.23828,0,131.0002747,11.79864693,216.1248016,0.02842102,5362,1662,0.009103372,12535.23828,7.542261124,104,070801030405
847,F070801030405_199,3204.089189,640801.2214,0,9180.118164,0,130.9995728,11.79859734,158.2779083,0.02081399,3927,1217,0.006665946,9180.118164,7.543235779,104,070801030405
848,F070801030405_203,9645.245952,256899.3069,0,3680.339355,0,131.0002441,11.79864502,63.45412827,0.008344396,1574,488,0.002672951,3680.339355,7.541678905,105,070801030405
849,F070801030405_204,6088.061096,147566.6292,0,2114.039551,0,131.0012054,11.79871273,36.44895554,0.00479314,904,280,0.001533661,2114.039551,7.550141335,105,070801030405
850,F070801030405_209,4763.912966,140774.0444,0,2016.729004,0,130.999939,11.79862309,34.77119064,0.004572509,863,268,0.001467932,2016.729004,7.525108337,105,070801030405
851,F070801030405_217,4357.254854,126996.5741,0,1819.352905,0,142.3312683,12.65250778,31.36815453,0.004125,835,259,0.001418636,1819.352905,7.024528503,104,070801030405
852,F070801030405_218,7619.537636,244300.5993,0,3499.850342,0,131.0005493,11.798666,60.34224701,0.007935176,1497,464,0.002541495,3499.850342,7.542780876,104,070801030405
853,F070801030405_222,16106.92334,495758.6653,0,7102.23877,0,130.9999695,11.79862499,122.4523926,0.016102834,3038,942,0.005159673,7102.23877,7.539531708,104,070801030405
854,F070801030405_228,4597.129552,85367.19921,0,1222.970459,0,131.0037994,11.79889584,21.08569908,0.002772829,523,162,0.000887332,1222.970459,7.549200535,104,070801030405
855,F070801030405_229,3910.538434,632205.9784,0,9056.982422,0,147.9993134,13.12363434,156.1548767,0.020534806,4309,1336,0.007317753,9056.982422,6.779178619,104,070801030405
856,F070801030405_230,7714.686262,278535.448,0,3990.298828,0,131.0012512,11.79871559,68.79825592,0.009047165,1707,529,0.002897523,3990.298828,7.543097973,104,070801030405
857,F070801030405_233,11504.00093,557295.6578,0,7983.817383,0,131.0008698,11.79868889,137.6520233,0.018101629,3415,1059,0.005800524,7983.817383,7.539015293,104,070801030405
858,F070801030405_249,1527.144169,145065.1619,0,2078.203613,0,151.3986664,13.42141056,35.83109665,0.00471189,1011,313,0.001714414,2078.203613,6.639627934,104,070801030405
859,F070801030405_270,3772.95755,86301.6226,0,1236.357056,0,130.9973145,11.79843807,21.31650162,0.00280318,529,164,0.000898287,1236.357056,7.538762569,105,070801030405
860,F070801030405_271,3900.048215,113914.8435,0,1631.944092,0,130.9990387,11.79856014,28.13696671,0.00370009,698,216,0.00118311,1631.944092,7.555296898,105,070801030405
861,F070801030405_272,1935.017606,135879.7645,0,1946.613525,0,130.9964447,11.79837704,33.56230164,0.004413537,833,258,0.001413159,1946.613525,7.545013428,105,070801030405
862,F070801030405_283,3358.014196,620199.8791,0,8884.983398,0,131.0002594,11.79864597,153.1893768,0.020144833,3800,1178,0.006452329,8884.983398,7.542430878,104,070801030405
863,F070801030405_285,2178.590572,221853.7842,0,3178.277344,0,130.9971008,11.79842281,54.79788589,0.007206076,1359,421,0.002305968,3178.277344,7.549352169,104,070801030405
864,F070801030405_286,2634.298876,397204.4985,0,5690.351563,0,131.0016632,11.79874516,98.10951233,0.012901677,2434,755,0.004135407,5690.351563,7.536889553,104,070801030405
865,F070801030405_297,2432.726379,336433.6953,0,4819.749023,0,151.4004669,13.42157078,83.09912109,0.010927768,2345,727,0.003982041,4819.749023,6.629641056,104,070801030405
866,F070801030405_306,7835.35765,182996.0277,0,2621.601074,0,130.9981384,11.79849625,45.20001984,0.00594393,1121,348,0.001906121,2621.601074,7.533336639,105,070801030405
867,F070801030405_312,2382.345499,318832.2063,0,4567.590332,0,130.9990845,11.798563,78.7515564,0.010356051,1954,606,0.00331928,4567.590332,7.537277699,104,070801030405
868,F070801030405_331,3054.934441,354868.582,0,5083.847168,0,151.4004211,13.42156696,87.65254211,0.011526556,2474,767,0.004201135,5083.847168,6.628222942,104,070801030405
869,F070801030405_343,7863.260662,207058.3454,0,2966.317871,0,131.0004883,11.79866219,51.14340973,0.006725502,1269,393,0.002152602,2966.317871,7.547882557,105,070801030405
870,F070801030405_371,1629.173219,116455.966,0,1668.348145,0,139.5016632,12.42865372,28.76462364,0.003782629,752,233,0.001276225,1668.348145,7.160292625,104,070801030405
871,F070801030405_437,12230.93863,713948.0858,0,10228.02051,0,131.0003357,11.7986517,176.3451843,0.023189887,4375,1356,0.007427299,10228.02051,7.542788029,104,070801030405
872,F070801030405_439,2884.796178,84499.77511,0,1210.543823,0,130.9958038,11.79833126,20.8714447,0.002744654,518,161,0.000881855,1210.543823,7.51890564,105,070801030405
873,F070801030405_442,12093.01252,295209.0292,0,4229.164551,0,130.9997253,11.79860783,72.91663361,0.009588743,1809,561,0.003072799,4229.164551,7.538617611,105,070801030405
874,F070801030405_456,6400.601194,128753.9474,0,1844.529053,0,139.500946,12.42859745,31.80222511,0.004182082,831,258,0.001413159,1844.529053,7.149337292,105,070801030405
875,F070801030405_474,7464.64194,239554.4874,0,3431.857666,0,131.0005493,11.798666,59.16996002,0.007781016,1468,455,0.002492198,3431.857666,7.542544365,105,070801030405
876,F070801030405_478,5800.60878,180918.5701,0,2591.839355,0,130.9976044,11.79845905,44.68688583,0.005876451,1109,344,0.001884212,2591.839355,7.534416676,105,070801030405
877,F070801030405_488,2870.64056,114937.3915,0,1646.593018,0,130.9980927,11.79849339,28.3895359,0.003733304,704,218,0.001194064,1646.593018,7.553178787,105,070801030405
878,F070801030405_520,2535.265851,60622.77866,0,868.4819336,0,131.0079498,11.79918861,14.97382641,0.0019691,372,115,0.000629896,868.4819336,7.552016735,104,070801030405
879,F070801030405_525,5788.049145,144436.5075,0,2069.19751,0,131.000824,11.79868603,35.67581558,0.00469147,885,274,0.001500797,2069.19751,7.55181551,105,070801030405
880,F070801030405_531,3106.221424,112574.8539,0,1612.747314,0,130.9971313,11.79842567,27.80598831,0.003656566,690,214,0.001172155,1612.747314,7.536202431,105,070801030405
881,F070801030405_535,3539.264041,115630.3269,0,1656.52002,0,131.0004883,11.79866219,28.56068993,0.003755811,709,220,0.001205019,1656.52002,7.529636383,105,070801030405
882,F070801030405_541,1401.546759,120497.786,0,1726.251221,0,131.0046234,11.79895401,29.7629528,0.003913912,738,229,0.001254315,1726.251221,7.53821516,104,070801030405
883,F070801030405_542,1372.787285,92552.72327,0,1325.910278,0,130.999054,11.7985611,22.86052322,0.003006223,567,176,0.000964015,1325.910278,7.533581257,104,070801030405
884,F070801030405_551,1843.232965,137796.2301,0,1974.068848,0,131.0038147,11.79889679,34.03566742,0.004475786,844,262,0.001435068,1974.068848,7.534614086,104,070801030405
885,F070801030405_559,6757.724194,272473.5553,0,3903.456055,0,130.9983063,11.79850769,67.30096436,0.008850266,1670,518,0.002837272,3903.456055,7.535629272,104,070801030405
886,F070801030405_563,2860.15854,61088.24988,0,875.1502686,0,131.0076141,11.79916477,15.08879757,0.001984219,374,116,0.000635374,875.1502686,7.544398785,105,070801030405
887,F070801030405_574,4335.359128,114182.8211,0,1635.783081,0,131.0010376,11.79870033,28.20315742,0.003708794,700,217,0.001188587,1635.783081,7.538170815,105,070801030405
888,F070801030405_696,1128.08933,73574.09695,0,1054.022461,0,148.0035706,13.1239996,18.17280197,0.002389775,501,155,0.000848991,1054.022461,6.800144672,104,070801030405
889,F070801030406_9,3351.140764,478497.4047,0,6854.953613,0,130.9999084,11.79862118,118.188858,0.015542167,2932,909,0.00497892,6854.953613,7.541203022,104,070801030406
890,F070801030406_13,3800.347459,141702.0083,0,2030.022949,0,130.9959717,11.79834366,35.00039673,0.004602651,868,269,0.00147341,2030.022949,7.546553612,104,070801030406
891,F070801030406_35,18155.64959,822600.4617,0,11784.57422,0,147.9997864,13.12367439,203.182312,0.026719045,5607,1738,0.009519651,11784.57422,6.780537605,108c,070801030406
892,F070801030406_38,4511.016758,106346.8177,0,1523.524536,0,139.501358,12.42862988,26.26766396,0.003454272,686,213,0.001166678,1523.524536,7.152697563,108c,070801030406
893,F070801030406_39,1778.86316,119897.88,0,1717.656982,0,159.3312836,14.16371059,29.61477661,0.003894426,882,273,0.001495319,1717.656982,6.29178381,108c,070801030406
894,F070801030406_41,6891.800575,261038.5166,0,3739.637695,0,159.3334961,14.16392708,64.47651672,0.008478844,1920,595,0.003259029,3739.637695,6.285105228,108c,070801030406
895,F070801030406_45,3595.514928,135902.8964,0,1946.944946,0,130.9997406,11.79860973,33.56801605,0.004414289,833,258,0.001413159,1946.944946,7.546298027,108c,070801030406
896,F070801030406_49,2972.992232,48359.90637,0,692.8040161,0,139.5007935,12.42858601,11.9448967,0.001570788,312,97,0.000531304,692.8040161,7.142309666,108c,070801030406
897,F070801030406_50,3042.183909,89225.04987,0,1278.238037,0,147.9969177,13.12342834,22.03858757,0.002898136,608,188,0.001029744,1278.238037,6.799138546,108c,070801030406
898,F070801030406_53,2686.053555,254196.4844,0,3641.618896,0,130.9978333,11.79847527,62.78653336,0.008256606,1558,483,0.002645565,3641.618896,7.539583683,104,070801030406
899,F070801030406_54,3827.956653,127766.6372,0,1830.384888,0,147.9980621,13.12352657,31.55835915,0.004150013,871,270,0.001478887,1830.384888,6.779203415,108c,070801030406
900,F070801030406_60,7439.156573,187176.5293,0,2681.490967,0,151.3992462,13.42146206,46.23260117,0.006079717,1305,405,0.002218331,2681.490967,6.620965481,104,070801030406
901,F070801030406_72,2209.963083,283471.6552,0,4061.014893,0,151.3987274,13.42141533,70.01750183,0.009207498,1976,613,0.003357621,4061.014893,6.624820232,104,070801030406
902,F070801030406_75,1088.503212,63615.52779,0,911.3560791,0,139.5051727,12.42892647,15.71303558,0.002066308,411,127,0.000695625,911.3560791,7.176032066,104,070801030406
903,F070801030406_87,10416.04315,398656.5511,0,5711.153809,0,147.9992218,13.12362671,98.46817017,0.012948842,2717,842,0.004611937,5711.153809,6.782843113,104,070801030406
904,F070801030406_89,3042.960683,191587.8636,0,2744.687744,0,131.0027924,11.79882431,47.32220078,0.006223002,1174,364,0.001993759,2744.687744,7.540350914,104,070801030406
905,F070801030406_98,2295.634662,300514.3127,0,4305.167969,0,148.000061,13.12369823,74.22703552,0.009761064,2048,635,0.003478123,4305.167969,6.779792309,108c,070801030406
906,F070801030406_99,1177.000175,67103.24765,0,961.321106,0,156.4965515,13.89057255,16.57450294,0.002179594,484,150,0.000821604,961.321106,6.408807278,108c,070801030406
907,F070801030406_100,8625.377885,315218.2897,0,4515.817383,0,158.1999664,14.05362511,77.85891724,0.010238667,2301,713,0.003905357,4515.817383,6.333544731,108c,070801030406
908,F070801030406_101,2980.792176,232975.7856,0,3337.611084,0,151.3995819,13.42149258,57.54501724,0.007567332,1624,503,0.002755112,3337.611084,6.635409832,108c,070801030406
909,F070801030406_102,1661.775782,166075.5984,0,2379.198975,0,158.2022095,14.05384159,41.02067184,0.005394334,1212,376,0.002059487,2379.198975,6.327656746,104,070801030406
910,F070801030406_129,7441.827319,233423.2103,0,3344.020996,0,151.3988495,13.42142677,57.65553284,0.007581865,1627,504,0.002760589,3344.020996,6.634962082,108c,070801030406
911,F070801030406_134,14418.32965,548886.0269,0,7863.341309,0,158.1999359,14.05362225,135.5748444,0.017828474,4006,1242,0.006802881,7863.341309,6.331192493,108c,070801030406
912,F070801030406_139,7501.892982,211008.6382,0,3022.909668,0,131.0002441,11.79864502,52.119133,0.006853813,1293,401,0.002196421,3022.909668,7.538428307,108c,070801030406
913,F070801030406_149,1328.097443,79469.3989,0,1138.478638,0,131.0068054,11.79910755,19.62894058,0.002581261,487,151,0.000827081,1138.478638,7.539593697,104,070801030406
914,F070801030406_160,2131.700752,171480.1944,0,2456.625244,0,130.9987793,11.79854107,42.35560989,0.005569882,1051,326,0.001785619,2456.625244,7.535660267,104,070801030406
915,F070801030406_197,18807.33383,472345.8367,0,6766.82666,0,139.5003815,12.42855358,116.6694183,0.015342357,3049,945,0.005176105,6766.82666,7.160663128,104,070801030406
916,F070801030406_199,3071.399846,82114.49212,0,1176.372192,0,153.6642914,13.62649632,20.28227997,0.002667177,581,180,0.000985925,1176.372192,6.535400867,104,070801030406
917,F070801030406_237,2018.860067,145029.2194,0,2077.688477,0,159.3315735,14.1637392,35.82221603,0.004710722,1067,331,0.001813006,2077.688477,6.277004242,108c,070801030406
918,F070801030406_243,2992.638801,68691.15029,0,984.069397,0,130.9962463,11.79836273,16.96671486,0.002231171,421,131,0.000717534,984.069397,7.511980057,108c,070801030406
919,F070801030406_251,6377.056945,158911.0939,0,2276.560303,0,131.0002594,11.79864597,39.25104141,0.005161623,974,302,0.001654163,2276.560303,7.538279057,108c,070801030406
920,F070801030406_255,3063.607122,70524.38151,0,1010.332275,0,130.998764,11.79854012,17.41952133,0.002290716,432,134,0.000733966,1010.332275,7.539793015,108c,070801030406
921,F070801030406_272,5390.425767,207587.9583,0,2973.905029,0,151.4015503,13.42166805,51.27422714,0.006742705,1447,449,0.002459334,2973.905029,6.623396397,108c,070801030406
922,F070801030406_338,5287.966896,263229.9747,0,3771.032715,0,131.0012817,11.7987175,65.01780701,0.008550025,1613,500,0.00273868,3771.032715,7.54206562,108c,070801030406
923,F070801030406_341,3955.181787,124345.3345,0,1781.371216,0,151.3973083,13.42128944,30.71329689,0.004038885,867,269,0.00147341,1781.371216,6.622197628,108c,070801030406
924,F070801030406_346,3229.622859,652624.9213,0,9349.504883,0,130.999054,11.7985611,161.198349,0.021198036,3999,1240,0.006791926,9349.504883,7.539923191,104,070801030406
925,F070801030406_348,6506.728735,239484.9581,0,3430.861572,0,131.0014648,11.79873085,59.15278625,0.007778758,1468,455,0.002492198,3430.861572,7.540355206,108c,070801030406
