OBJECTID,SiteID,MAX_BuffAreaAc,Shape_Length,Shape_Area,opAcres,DirectCost,TotalCost,meanPIdx,OpportunityCost,bioYield,energyPot,CO2red,N2Ored,SUM_cropAcres,SUM_pctWScropAcres,MEAN_Nrate,MEAN_NO3conc,SUM_cpNO3load,SUM_cpNO3LoadReduced,SUM_cpWSNO3LoadPct,SUM_cpSEDload,SUM_cpSEDloadlbs,SUM_cpSEDLoadReduced,SUM_cpWSSEDLoadPct,DCredNO3,TCredNO3,DCredSED,TCredSED,MLRA,HUC12,FBndID
84,3053,2.317335606,700.4680225,13766.19942,3.40025115,9364.291992,9962.87207,54,598.5803223,7.832594395,11.98386955,0,0,124.2334071,0.014049452,130.9998118,11.7986145,3046,1583,0.00867066,52.25550974,104511,39.19163183,0.000149593,5.915534973,6.293665409,238.9360046,254.2091675,104,070801030603,F070801030603_554
85,3060,5.946671009,997.6604663,31524.66952,7.786593437,21444.2793,23322.7168,74,1878.437744,20.09974861,30.75261497,0,0,154.5044878,0.017472784,149.1333656,13.28496814,2703,1405,0.00769569,125.5907723,251182,94.19308137,0.000359531,15.26283264,16.5997982,227.6629944,247.6054077,108c,070801030406,F070801030406_453
86,3064,3.975175619,855.2522373,26036.31149,6.430968761,17710.88867,19073.61133,65,1362.72229,13.43609333,20.55722237,0,0,174.2424574,0.019704934,147.2706866,13.06686796,4830,2512,0.013759127,594.8587331,1189717,446.1440619,0.001702913,7.050512791,7.592998028,39.69768906,42.75213623,108c,070801030406,F070801030406_560
87,3068,9.071006775,1394.170756,45946.64964,11.34882259,31254.6582,33215.50781,53,1960.849365,30.66000366,46.9098053,0,0,153.0733585,0.017310938,132.888827,10.39940131,3666,1906,0.010439847,49.09308004,98186,36.81981045,0.00014054,16.39803696,17.42681503,848.8544312,902.1096802,104,070801030409,F070801030409_300
88,3073,9.972774506,1902.343207,56830.42867,14.03711605,38658.21875,42593.66406,86,3935.445801,33.70797729,51.57320404,0,0,261.3655187,0.029557609,137.3747482,12.28735304,6642,3454,0.0189188,173.0102625,346021,129.7576981,0.00049528,11.19230461,12.33169174,297.9262085,328.2554016,108c,070802060302,F070802060302_20
89,3076,9.062399864,1630.732494,53062.31445,13.10639191,36095.00391,39769.51172,86,3674.507813,30.63091087,46.86529541,0,0,430.7662604,0.048714997,133.4798861,11.98417491,10630,5526,0.030267889,415.4222961,830845,311.5667206,0.001189237,6.531850338,7.196799278,115.8499985,127.6436462,108c,070802060602,F070802060602_292
90,3119,6.526243687,1291.634621,37838.86155,9.346199036,25739.43164,28359.73242,86,2620.300049,22.05870438,33.74981689,0,0,196.4839558,0.022220207,133.2045186,11.96357038,4949,2572,0.014087769,160.7205748,321442,120.5404297,0.000460098,10.00755501,11.02633476,213.5335999,235.2715454,108c,070802060602,F070802060602_185
91,3179,6.665874481,1202.373492,39506.3616,9.758070946,26873.72656,28655.16016,56,1781.433472,22.53065491,34.47190094,0,0,147.7394947,0.016707736,139.5009715,12.45760716,3671,1911,0.010467234,99.54392391,199088,74.65794374,0.000284966,14.06265163,14.99485111,359.9580383,383.8193054,104,070801030603,F070801030603_483
92,3185,7.555024147,1535.004714,45933.4798,11.34556961,31245.69922,34426.54297,86,3180.844238,25.53598213,39.0700531,0,0,242.8871365,0.027467904,130.9993417,11.79858112,5907,3071,0.016820971,279.8841957,559768,209.9131504,0.00080123,10.17443848,11.21020603,148.8506012,164.0037384,108c,070802060302,F070802060302_72
93,3228,10.89714241,2266.976444,62967.8513,15.55305958,42833.125,46534.44141,73,3701.317139,36.83234024,56.35348129,0,0,635.1628585,0.071830038,133.9485809,7.947428063,10696,5562,0.030465074,390.0377901,780075,292.5283477,0.001116568,7.701029301,8.366494179,146.4238434,159.0766907,108c,070801030406,F070801030406_538
94,3239,5.332831383,1250.630971,34828.85857,8.60272789,23691.91211,25963.54883,81,2271.63623,18.02497101,27.57820511,0,0,238.1514785,0.026932352,130.9996948,11.79860606,5909,3073,0.016831926,314.1707216,628341,235.6280451,0.000899382,7.709701538,8.448925972,100.5479279,110.1887054,108c,070802060302,F070802060302_33
95,3255,10.18023109,1397.882108,55787.35781,13.77947712,37948.67969,41587.28906,81,3638.608643,34.40917969,52.64604568,0,0,208.8042539,0.023613499,154.423879,13.70648193,5813,3023,0.016558058,539.4568006,1078914,404.5926096,0.001544313,12.55331802,13.75695992,93.79479218,102.7880554,108c,070801030406,F070801030406_101
96,3259,5.044968605,959.7876148,28742.15867,7.099313259,19551.50781,21264.14648,74,1712.638306,17.05199432,26.08955193,0,0,210.6647486,0.023823901,138.0843938,12.345378,5238,2726,0.014931282,149.5579842,299116,112.1684899,0.000428142,7.172233105,7.800493717,174.3048096,189.5732574,104,070801030603,F070801030603_475
97,3263,6.977253437,1125.214948,41634.78811,10.2837925,28321.56445,30735.37695,72,2413.811768,23.58311653,36.08216858,0,0,165.0302564,0.018663134,132.4178314,11.9036959,3930,2044,0.011195723,67.543934,135087,50.65795018,0.000193359,13.85595131,15.03687763,559.0744019,606.7236328,104,070801030603,F070801030603_413
98,3324,5.254669189,1251.84957,30348.95191,7.496191025,20644.50977,22575.07813,79,1930.569092,17.76078224,27.17399597,0,0,148.0408053,0.016741811,132.4177958,11.90369145,3672,1910,0.010461757,151.0956497,302191,113.321735,0.000432544,10.80864429,11.81941223,182.1760864,199.2122498,108c,070801030407,F070801030407_241
99,3328,3.427474499,1097.078148,24561.50143,6.066690922,16707.66602,17755.86914,53,1048.202881,11.58486366,17.72484207,0,0,173.5022243,0.019621222,130.9989726,9.136416525,3170,1649,0.009032166,152.7499695,305500,114.562479,0.00043728,10.13199902,10.76765823,145.8388977,154.9885254,108c,070801030406,F070801030406_482
100,3356,26.81093979,2554.715045,139289.6438,34.40454102,94750.10938,103722.8125,80,8972.704102,90.62097931,138.6501007,0,0,597.8159838,0.067606511,134.2307434,12.05556383,14563,7574,0.041485521,261.0009246,522005,195.7506937,0.000747172,12.50991631,13.69458866,484.0346069,529.8720093,104,070801030603,F070801030603_717
101,3383,3.683722258,958.5892142,19056.74545,4.707015991,12963.12207,13791.74512,54,828.6231079,12.45098114,19.05000114,0,0,193.6771442,0.021902787,132.6216452,11.92081819,4673,2430,0.013309984,77.39764589,154796,58.04823279,0.000221568,5.334618092,5.675615311,223.316391,237.5911255,104,070801030602,F070801030602_39
102,3386,9.239310265,1320.341536,49328.25905,12.18408012,33554.95703,36812.00391,82,3257.04834,31.22886848,47.78017044,0,0,149.9695112,0.016959927,135.2505608,9.933948588,2895,1505,0.008243426,72.77163947,145543,54.57872963,0.000208325,22.29565239,24.45980263,614.7991333,674.4752808,104,070801030604,F070801030604_143
103,3398,14.14182568,2433.540588,75410.6495,18.62643051,51297.19141,56580.01953,87,5282.828125,47.79936981,73.13303375,0,0,685.1579731,0.077483944,137.0012746,11.62704234,17205,8948,0.049011413,498.6212478,997242,373.9659405,0.001427412,5.732810974,6.323203087,137.1707611,151.2972565,108c,070802060602,F070802060602_83
104,3422,3.453345537,872.2794158,24112.91453,5.955889702,16402.51953,17334.49805,48,931.9776001,11.67230797,17.85863113,0,0,259.0312732,0.029293631,136.0365211,12.20862431,6506,3383,0.018529907,73.81655431,147634,55.36241627,0.000211316,4.848513126,5.12400198,296.2753601,313.1094971,104,070801030603,F070801030603_496
105,3427,9.18768692,1087.689017,51383.95234,12.69183636,34953.31641,37270.33984,56,2317.021729,31.05438232,47.51320648,0,0,175.0221806,0.019793112,130.9990336,11.79855935,4343,2258,0.012367878,47.43828273,94877,35.57871151,0.000135802,15.4797678,16.50590706,982.4221802,1047.546143,104,070801030409,F070801030409_293
106,3440,5.834300518,1206.832504,35604.024,8.794194221,24219.21094,26684.75195,86,2465.540283,19.71993637,30.17150307,0,0,199.5356109,0.022565316,134.3061816,11.20784263,5157,2682,0.014690278,196.5397331,393080,147.4048019,0.000562638,9.030280113,9.949571609,164.3040771,181.0304108,108c,070801030407,F070801030407_267
107,3441,12.85402775,2800.375223,77194.56181,19.06705666,52510.67578,57669.83984,83,5159.164063,43.44661331,66.47332001,0,0,801.0390106,0.090588834,132.8883253,11.00450142,19701,10244,0.056110071,816.3615031,1632723,612.2711249,0.002337013,5.125993252,5.629621029,85.76376343,94.19004059,108c,070802060302,F070802060302_242
108,3447,8.202245712,2102.432948,47440.87541,11.71789646,32271.08594,35021.51172,72,2750.424561,27.72359085,42.41709518,0,0,171.5620975,0.019401815,136.8718123,12.27156249,3754,1953,0.010697283,87.25628196,174512,65.4422111,0.00024979,16.5238533,17.93216133,493.1234131,535.1517334,104,070801030604,F070801030604_252
109,3459,6.238965988,1402.575746,36767.01247,9.08145237,25010.32031,27556.39648,86,2546.075928,21.08770561,32.26419067,0,0,250.1286523,0.028286841,136.6670742,12.23667955,6400,3327,0.018223175,258.0627014,516124,193.547021,0.000738761,7.517379284,8.282655716,129.2209015,142.3757172,108c,070802060602,F070802060602_250
110,3463,13.09629726,2215.536736,89584.80751,22.12744713,60938.98828,66060.60938,71,5121.619141,44.26548386,67.72618866,0,0,658.8851987,0.074512778,146.6153013,12.44136777,15197,7902,0.043282095,1233.967479,2467933,925.4756263,0.003532501,7.711843491,8.359986305,65.84613037,71.38017273,108c,070801030409,F070801030409_175
111,3471,4.787511349,1275.718632,27496.48808,6.791632652,18704.15625,20497.55469,81,1793.39856,16.18178749,24.75813484,0,0,252.1322985,0.028513431,134.643352,12.07795211,6314,3283,0.017982171,323.2301821,646460,242.4226348,0.000925317,5.697275639,6.243544102,77.155159,84.55297089,108c,070802060302,F070802060302_372
112,3479,4.633049488,989.0372735,29571.05232,7.304049969,20115.35352,21043.99023,39,928.6369019,15.65970707,23.95935249,0,0,339.5362935,0.038397876,139.1455736,12.47274214,8754,4552,0.024932941,95.03098339,190062,71.27323812,0.000272047,4.419014454,4.623020649,282.2286987,295.2579651,104,070801030603,F070801030603_608
113,3481,3.432665586,812.0672604,25059.38468,6.189668179,17046.3457,18418.4707,68,1372.12561,11.60240936,17.7516861,0,0,185.0019896,0.020921721,132.6191036,10.57431237,3836,1995,0.010927332,216.8420443,433684,162.6315298,0.000620758,8.54453373,9.232316017,104.8157501,113.2527695,108c,070802060602,F070802060602_111
114,3485,7.329624176,1377.3479,42696.26602,10.54597759,29043.62305,32034.67383,87,2991.050049,24.77412987,37.90441895,0,0,194.2143505,0.021963539,132.4172262,11.90365012,4727,2458,0.01346335,240.5486072,481095,180.4114499,0.000688623,11.81595707,13.0328207,160.9854736,177.5645294,108c,070802060602,F070802060602_415
115,3502,3.604690552,1011.541965,24300.77173,6.002290726,16530.30859,17978.30078,74,1447.992554,12.1838541,18.64129639,0,0,159.9173389,0.018084919,136.6670901,10.65601047,4127,2146,0.011754414,189.8037954,379608,142.3528472,0.000543355,7.702846527,8.377586365,116.1220779,126.2939301,108c,070801030407,F070801030407_285
116,3524,11.31147289,1922.50831,66138.75949,16.33627319,44990.09766,49463.62109,84,4473.524902,38.23277664,58.49614716,0,0,482.2652399,0.054538974,134.7786298,11.5844666,12070,6277,0.034381386,448.9909312,897983,336.7431989,0.001285334,7.167452335,7.880136967,133.6035767,146.8882599,108c,070801030407,F070801030407_272
117,3527,3.139674187,1015.224355,21645.73835,5.346497536,14724.25391,15996.61328,73,1272.359375,10.61209869,16.23651123,0,0,169.8455669,0.019207694,134.238824,10.68110733,3938,2048,0.011217632,73.65549145,147312,55.24161799,0.000210855,7.189577103,7.810846329,266.5427856,289.5754089,104,070801030603,F070801030603_543
118,3561,11.5170126,2262.185438,58885.84242,14.54480267,40056.38672,43375.51172,70,3319.124268,38.92750168,59.55907822,0,0,428.249123,0.048430336,135.5337143,12.14254665,10505,5462,0.029917338,118.0543497,236110,88.54076314,0.000337956,7.333648205,7.941324234,452.4061584,489.8931274,104,070801030603,F070801030603_537
119,3576,4.297832012,882.0406375,27148.86558,6.705770016,18467.69141,19495.15039,47,1027.45813,14.52667236,22.2258091,0,0,217.5608436,0.024603774,137.7995892,12.33272564,5425,2823,0.015462586,89.63892962,179277,67.22919799,0.000256611,6.541867256,6.905827045,274.6974792,289.9804077,104,070801030603,F070801030603_591
120,3582,3.103432178,1528.465527,22078.26415,5.45333147,15018.47461,16120.72266,62,1102.248535,10.48960114,16.04908943,0,0,210.0319729,0.023752341,144.694814,12.90202824,3770,1960,0.010735625,317.9388292,635877,238.4541219,0.000910169,7.66248703,8.224858284,62.98265839,67.60513306,108c,070801030407,F070801030407_350
121,3600,8.068263054,1694.297707,47988.13276,11.85306835,32643.34961,35116.375,64,2473.02417,27.27072906,41.72421646,0,0,271.4140106,0.030693984,148.4254436,13.21977901,6126,3184,0.017439913,818.6321082,1637266,613.9740877,0.002343513,10.25230789,11.02901268,53.16730881,57.19520569,108c,070801030409,F070801030409_190
122,3619,5.969858646,1166.342762,35115.87445,8.673621178,23887.15234,25781.64453,67,1894.49231,20.17812157,30.87252617,0,0,238.8466327,0.027010967,140.916247,10.96514898,4779,2485,0.013611238,532.3473003,1064696,399.2604711,0.00152396,9.61253643,10.37490749,59.82849121,64.57349396,108c,070801030407,F070801030407_650
123,3648,2.627224207,720.3074031,18589.97611,4.591723919,12645.60742,13678.46973,69,1032.862427,8.880018234,13.58642769,0,0,146.2533269,0.016539667,130.9992574,10.2773502,3542,1842,0.010089296,362.3030501,724605,271.7272818,0.001037171,6.865150452,7.425879478,46.53786469,50.33896255,108c,070801030407,F070801030407_249
124,3666,5.298865318,971.933854,31807.81535,7.85653019,21636.88477,23839.54102,86,2202.656982,17.91016388,27.40255165,0,0,155.2710736,0.017559476,132.4169057,11.90362581,3855,2005,0.010982106,108.3556509,216711,81.26673812,0.000310192,10.79146385,11.89004517,266.2452698,293.3493042,108c,070802060602,F070802060602_315
125,3715,73.92680359,4697.168761,379263.3115,93.67803955,257989.3281,281809.7813,78,23820.45117,249.8725891,382.3050537,0,0,1123.007109,0.126999938,141.0111942,12.5984029,29891,15544,0.085140077,472.6661995,945336,354.4996504,0.00135311,16.5973568,18.12981033,727.7562256,794.9508057,104,070801030409,F070801030409_335
126,3739,4.629565239,953.941145,26320.83193,6.501245499,17904.42969,19727.11914,86,1822.689209,15.64793015,23.94133377,0,0,162.3127698,0.018355816,131.9453583,11.86868318,3578,1860,0.010187889,197.0732482,394147,147.8049345,0.000564165,9.626037598,10.60597801,121.1355362,133.4672546,108c,070801030407,F070801030407_428
127,3741,7.437475204,1560.271774,39969.69459,9.872514725,27188.90625,29956.76367,86,2767.858154,25.13866615,38.4621582,0,0,341.9936711,0.038675779,142.8187975,12.71101924,8848,4601,0.025201331,235.2731298,470546,176.4548522,0.000673521,5.909347057,6.510924339,154.0842133,169.7701263,108c,070802060602,F070802060602_189
128,3752,4.663752079,1030.093527,26660.1405,6.585054874,18135.24023,19895.55664,82,1760.316895,15.76348209,24.11812782,0,0,143.9871372,0.016283385,131.944831,11.86864609,3373,1754,0.009607289,127.8453086,255692,95.88398152,0.000365985,10.33936119,11.34296227,189.1373291,207.4961395,108c,070801030407,F070801030407_281
129,3764,5.112015247,1477.852884,32577.01883,8.046524048,22160.12695,23681.56445,58,1521.436646,17.27861214,26.43627739,0,0,257.209229,0.029087577,144.3563603,11.39565639,6052,3148,0.017242728,861.1981537,1722398,645.898621,0.002465367,7.039430618,7.522733212,34.30898666,36.66452408,108c,070801030407,F070801030407_148
130,3766,3.586208105,978.1402597,24845.0108,6.136717796,16900.52148,18340.93164,72,1440.4104,12.12138367,18.54571724,0,0,152.5465165,0.017251358,136.6669134,9.45958969,2903,1510,0.008270813,288.9621689,577926,216.7216185,0.000827217,11.19239807,12.14631271,77.98262787,84.62899017,108c,070801030407,F070801030407_504
131,3788,8.02229023,2796.979533,46665.22886,11.52631187,31743.46289,33810.12891,55,2066.66748,27.11534119,41.48647308,0,0,615.8290259,0.069643591,143.1270256,11.25750526,11027,5733,0.031401702,1341.479702,2682958,1006.109765,0.003840278,5.536972523,5.897458553,31.55069542,33.60481262,108c,070801030407,F070801030407_577
132,3810,6.37202692,1343.999033,39461.19178,9.74691391,26843,29575.64453,86,2732.64502,21.53745079,32.95230103,0,0,205.4194909,0.023230719,132.2143271,11.88861629,5004,2602,0.01425209,102.7211661,205442,77.04087352,0.000294062,10.31629562,11.36650467,348.4254456,383.8955078,104,070801030603,F070801030603_505
133,3813,2.653985262,890.6331742,17615.2559,4.350968361,11982.56641,13088.93066,78,1106.364258,8.970470428,13.72482014,0,0,150.025916,0.016966306,131.0009104,11.79869175,3641,1893,0.010368642,316.1243119,632248,237.0932263,0.000904975,6.329934597,6.914384842,50.53947067,55.20584106,108c,070801030407,F070801030407_260
134,3826,4.654618263,989.0641991,27893.19962,6.889620304,18974.01367,20905.58789,86,1931.573975,15.73260975,24.07089233,0,0,202.5324682,0.022904228,131.6072573,11.84363004,4788,2489,0.013633148,207.2631977,414528,155.4473974,0.000593336,7.623147488,8.399191856,122.0606689,134.4865723,108c,070801030407,F070801030407_476
135,3876,4.334330082,902.0454285,24200.02521,5.977406025,16461.77539,18137.60156,86,1675.825562,14.65003586,22.4145546,0,0,176.6063941,0.01997227,139.5005005,12.4821413,4503,2342,0.012827976,232.349225,464699,174.2619181,0.00066515,7.028939247,7.744492531,94.46570587,104.0824203,108c,070802060602,F070802060602_131
136,3882,13.4594326,1403.484321,70427.28668,17.39554024,47907.31641,52217.23438,76,4309.918945,45.49288177,69.60411072,0,0,219.950958,0.02487407,136.3522152,12.22634676,5444,2831,0.015506405,117.7797418,235560,88.33480724,0.00033717,16.92240143,18.44480133,542.3379517,591.1286621,108c,070801030409,F070801030409_278
137,3891,2.384165049,616.4476431,14885.87526,3.676811218,10125.93848,10881.08203,63,755.1434326,8.058477402,12.32947063,0,0,163.2992488,0.018467376,157.7464935,10.33958459,4204,2186,0.011973508,419.4364101,838872,314.5772962,0.001200728,4.632176876,4.977622032,32.18902969,34.58953476,108c,070801030407,F070801030407_665
138,3896,2.864444017,873.9277312,18236.47663,4.50440979,12405.14453,13447.73535,71,1042.590698,9.681820869,14.81318569,0,0,144.7803349,0.016373087,140.4419963,9.727663368,1637,851,0.004661233,159.6698608,319340,119.7523966,0.00045709,14.57713795,15.80227375,103.5899506,112.2961655,108c,070801030407,F070801030407_582
139,3904,3.125950813,835.3525869,19781.73745,4.886089325,13456.29004,14491.65234,65,1035.362305,10.56571388,16.1655426,0,0,167.7659609,0.018972513,143.23927,10.84133218,3627,1886,0.0103303,116.7094858,233419,87.53211338,0.000334106,7.134830475,7.683803082,153.7297516,165.5581207,108c,070801030407,F070801030407_612
140,3905,8.687157631,1288.772729,51315.71674,12.67498207,34906.90234,38501.78125,87,3594.878418,29.3625927,44.92476654,0,0,242.9229533,0.027471954,139.7827881,12.50934963,6273,3261,0.01786167,157.2573886,314515,117.9430395,0.000450184,10.70435524,11.80674076,295.9640808,326.4438477,108c,070801030603,F070801030603_799
141,3909,4.386968136,1012.947191,27797.82415,6.866062641,18909.13672,20655.03906,78,1745.902466,14.82795238,22.68676758,0,0,166.0202641,0.018775093,140.0674795,12.5503451,4417,2296,0.012576018,313.523365,627046,235.1425247,0.000897529,8.235686302,8.996097565,80.41564178,87.84050751,108c,070801030407,F070801030407_611
142,3924,8.81684494,1552.778101,51594.73423,12.74389935,35096.69922,38711.125,87,3614.424805,29.80093575,45.59543228,0,0,212.8874234,0.024075261,131.0005417,11.79866576,5174,2690,0.014734097,130.9814076,261963,98.23605919,0.000374963,13.04710007,14.39075279,357.2690125,394.0622864,108c,070802060602,F070802060602_304
143,3960,5.515981674,1225.339404,28242.56749,6.975914001,19211.66797,21190.17773,87,1978.508911,18.64401817,28.52534866,0,0,215.9973669,0.024426962,137.9886644,12.35138416,5738,2984,0.016344441,147.101716,294204,110.3262837,0.000421111,6.4382267,7.101265907,174.1350098,192.0682678,108c,070802060602,F070802060602_198
144,3966,11.38756275,2135.829174,68439.95294,16.90466881,46555.45703,51294.85156,86,4739.393066,38.48996353,58.88964462,0,0,515.6596988,0.058315525,134.7490011,12.08608972,12642,6576,0.036019116,374.5425683,749086,280.906932,0.00107221,7.079601288,7.800312042,165.7326813,182.6044312,108c,070802060602,F070802060602_237
145,3969,9.647687912,1112.395186,49263.43483,12.16806793,33510.85938,35930.60156,61,2419.741943,32.60918427,49.8920517,0,0,169.0700417,0.01911999,138.6908962,12.41584029,4172,2171,0.011891348,46.66748919,93335,35.00061677,0.000133596,15.43567944,16.55025482,957.4362793,1026.570557,108c,070801030603,F070801030603_451
146,4012,5.975191116,942.2497363,34900.48048,8.620418549,23740.63281,25258.17188,54,1517.538452,20.19614601,30.90010262,0,0,195.2483312,0.022080471,133.1249619,11.9561007,4860,2528,0.013846765,64.53118336,129063,48.39838848,0.000184735,9.391073227,9.991365433,490.5252686,521.8804321,108c,070801030603,F070801030603_726
147,4018,13.3424778,2044.353478,68374.72258,16.88855553,46511.08203,50915.61719,80,4404.535645,45.09757614,68.99929047,0,0,373.7228922,0.04226401,141.8038025,12.67778206,9824,5107,0.027972875,204.2695583,408538,153.202167,0.000584766,9.107319832,9.969770432,303.5928345,332.3426819,108c,070801030603,F070801030603_447
148,4020,9.289328575,1986.876665,52812.23919,13.04462337,35924.89453,39582.08594,86,3657.190674,31.39793015,48.03883362,0,0,266.1740136,0.030101397,141.9726729,12.67212157,5733,2980,0.016322531,167.2369649,334475,125.4277266,0.000478752,12.05533409,13.28257942,286.4190979,315.5768433,108c,070802060801,F070802060801_256
149,4028,4.558822632,1002.712621,32761.54663,8.092102051,22285.64844,23762.94336,56,1477.294189,15.40882015,23.57549477,0,0,184.6241254,0.020878988,140.9172455,12.5997344,4598,2392,0.013101844,51.18761105,102376,38.39070829,0.000146536,9.316742897,9.934340477,580.4959106,618.9764404,108c,070801030603,F070801030603_743
150,4036,4.469132423,1047.329521,23640.07692,5.83909893,16080.87891,17717.92969,86,1637.049805,15.10566711,23.11167145,0,0,184.3564166,0.020848713,134.1880398,12.03487837,4590,2386,0.01306898,179.3544341,358708,134.515824,0.000513441,6.739681244,7.425787926,119.5463715,131.7163239,108c,070802060601,F070802060601_102
151,4039,11.76595211,1533.07503,59767.25296,14.76251125,40655.95703,44265.39063,75,3609.434082,39.76891708,60.84644318,0,0,245.7101956,0.027787161,143.1514926,12.79199208,6915,3596,0.019696585,87.99696114,175994,65.99772197,0.00025191,11.30588341,12.30961895,616.0206299,670.7108765,108c,070801030603,F070801030603_430
152,4112,7.357284546,1258.332485,42658.18015,10.53657055,29017.71484,32040.44531,88,3022.731445,24.86762238,38.04746246,0,0,185.8746683,0.021020411,136.0999527,12.20434952,5217,2714,0.014865554,144.5573035,289114,108.4179737,0.000413827,10.69186211,11.80561733,267.6467285,295.5270691,108c,070802060602,F070802060602_205
153,4203,5.977594852,1344.865271,34909.23412,8.622580528,23746.58594,26164.01172,86,2417.426758,20.20427132,30.91253471,0,0,184.2565485,0.020837419,132.6999756,11.92460575,4485,2333,0.01277868,124.8978175,249795,93.67336118,0.000357547,10.17856216,11.21475029,253.5041504,279.3111267,108c,070802060601,F070802060601_26
154,4272,8.619857788,1212.784517,50134.03972,12.38310814,34103.07813,37171.11719,76,3068.038818,29.13511848,44.57673264,0,0,438.7791372,0.049621167,138.0207748,12.36534182,11283,5867,0.032135668,327.3672817,654735,245.5254639,0.00093716,5.81269455,6.335626125,138.8983307,151.3941498,108c,070801030603,F070801030603_443
155,4308,7.998835087,1449.037336,48250.08403,11.91777039,32821.53906,36201.65625,87,3380.11792,27.03606224,41.36517334,0,0,243.7046884,0.02756036,131.0003764,11.79865424,5717,2974,0.016289667,176.9012403,353802,132.6759319,0.000506418,11.03615952,12.17271519,247.3812561,272.8577576,108c,070802060601,F070802060601_249
156,4341,2.971901178,861.3034773,17319.76656,4.277982235,11781.56348,12520.71289,53,739.1498413,10.04502583,15.36888981,0,0,205.3147558,0.023218875,135.8740784,11.17032115,4970,2584,0.014153497,214.8851569,429770,161.1638701,0.000615156,4.559428692,4.845477104,73.10300446,77.68933105,108c,070801030409,F070801030409_30
157,4343,4.931759357,961.8915775,28527.33529,7.046251774,19405.37695,21380.86328,86,1975.487183,16.66934586,25.50409889,0,0,151.424225,0.017124439,132.6195897,11.92067187,3690,1918,0.010505576,101.8537096,203707,76.39028002,0.000291578,10.11750603,11.1474781,254.0294037,279.8898315,108c,070802060601,F070802060601_56
158,4354,8.387493134,1698.819213,50672.23944,12.51604271,34469.17969,37978.17578,86,3508.997803,28.34972763,43.37508392,0,0,400.4502381,0.045286584,131.7726718,11.85588724,9783,5088,0.027868805,329.2923373,658583,246.9692482,0.000942671,6.77460289,7.464263916,139.5687103,153.776947,108c,070802060601,F070802060601_42
159,4416,9.392474174,1757.787428,54968.13794,13.57713032,37391.41797,41242.16406,87,3850.745361,31.74656296,48.57224274,0,0,332.9761559,0.037655996,134.6125031,12.08022797,7773,4042,0.022139487,373.3672344,746734,280.0254339,0.001068845,9.250721931,10.20340538,133.528656,147.2800598,108c,070802060601,F070802060601_172
160,4439,5.469135761,1250.56392,34940.7811,8.630373001,23768.04688,26215.79297,87,2447.746338,18.48567963,28.28309059,0,0,161.1145048,0.018220305,130.9999786,11.79862614,3846,2000,0.010954719,149.3368003,298674,112.0026021,0.000427509,11.88402367,13.1078968,212.2097778,234.0641479,108c,070802060601,F070802060601_93
161,4575,2.797635317,1110.876632,19968.52411,4.932225227,13583.34863,14628.4873,65,1045.138672,9.456007004,14.46769047,0,0,151.6952858,0.017155093,138.4801483,12.38822403,3954,2056,0.011261451,382.0362148,764073,286.5271654,0.001093662,6.606687069,7.115023136,47.40684509,51.05445099,108c,070802060602,F070802060602_156
162,4620,4.598642826,1180.417674,27334.3944,6.751595497,18593.89453,20332.70117,79,1738.805908,15.54341316,23.78142166,0,0,143.1520398,0.016188945,139.4985962,6.800087631,2351,1223,0.006698811,283.6534607,567307,212.7400937,0.00081202,15.20351124,16.62526703,87.40193176,95.57531738,108c,070802060407,F070802060407_46
163,4643,18.3041172,2533.504729,94159.96904,23.25751305,64051.19141,70571.67188,86,6520.476563,61.86791611,94.65791321,0,0,728.5326808,0.082389153,135.5085343,12.15007309,17508,9104,0.049865881,878.1272401,1756254,658.5954429,0.002513831,7.03550005,7.751721382,97.25422668,107.1548157,108c,070802060601,F070802060601_181
164,4645,6.45810318,1092.715706,38495.10696,9.508291245,26185.83398,28355.625,70,2169.791992,21.82838821,33.39743423,0,0,170.8980426,0.019326717,139.2169291,12.44459613,4554,2369,0.012975865,412.667356,825336,309.5005181,0.00118135,11.05353928,11.96944904,84.60675049,91.61737823,108c,070801030408,F070801030408_117
165,4687,27.50860023,2660.768203,163750.8728,40.44646454,111389.5625,122729.1328,86,11339.57031,92.97907257,142.2579803,0,0,1002.392675,0.113359752,140.907196,12.59171375,24021,12492,0.068423176,564.0262929,1128053,423.0197247,0.001614648,8.916872025,9.82461834,263.3200073,290.1262512,108c,070801030603,F070801030603_271
166,4728,14.7741909,2544.406578,85112.01209,21.02266693,57896.42578,63036.46875,75,5140.041992,49.93676376,76.40325165,0,0,325.4061673,0.036799912,133.4787941,11.98409295,8069,4194,0.022972046,128.06862,256138,96.05146521,0.000366624,13.8045845,15.03015423,602.7646484,656.2780762,108c,070801030603,F070801030603_251
167,4741,3.495539427,884.6872397,24381.92271,6.022335052,16585.50977,18234.66602,84,1649.15625,11.81492329,18.07683182,0,0,154.0545853,0.017421905,138.9329262,12.41782761,3822,1988,0.010888991,91.03485302,182069,68.27614072,0.000260607,8.342811584,9.172367096,242.9180908,267.0722961,108c,070802060801,F070802060801_98
