"area_ha","HUC12","sumOPha","sumBioMg","sumEnergyPot","sumDC","sumOC","sumTC","sumDCcp","sumTCcp","sumpatch","sumlin","sumprairie","sumrye","sumCO2","sumN2Ored","sumNO3red","sumSEDred","mean_dist","mean_Ctruck","sum_Ctruck","mean_Chand","sum_Chand","mean_Ctotal","sum_Ctotal","mean_Ctotal_Mg","mean_Cdeliv","sum_Cdeliv","mean_Cdeliv_Mg","sum_UNSTha","sum_UNPha","per_treated","per_patch","per_lin","per_prairie","per_rye","bio_Mg_ha","dccp_ha","co2_ha","n20_ha","no3_ha","sed_ha","no3_eff","sed_eff","co2_eff","n2o_eff","patch_eff","lin_eff","rye_eff","bio_eff","dccp_eff","Cluster","Cluster_Label","prairie_eff"
9338.48557368,"070802060805",297.50721861791,2095.73278315138,26771.537036,135484.1702296,185525.2653244,291098.8988856,169904.3574826,329793.73267,247.127164365339,4.89799567532783,252.025160040667,42.8581186599703,648.414038401,180.873682095,8095.32918396697,517362.9115655,80.4014226145455,21.3063769928545,45133.0360046204,910.576842163064,10016.3452637937,5013.58011531038,55149.3812684141,26.0857769928545,17330.3228634558,190633.551498014,127.012670407817,114.734639226244,93.741814354838,0.0318581868837938,0.026463302043519,0.000524495715786354,0.0269877977593054,0.00458940781369985,0.22441891317561,18.1939947480848,0.0694346029969269,0.0193686310984709,0.866878159214938,55.4011576591882,27.2105302909098,1738.99280148208,2.17949010250323,0.607964011546547,7757.10071846719,153.74370466197,1345.27802276696,7.04430901840719,571.093226819511,"2","WQ / MC",7910.84442312916
9476.51587456,"070802060601",4681.43800043258,24039.7700655679,297044.48963148,2561346.98814192,3567624.4048862,3744500.17379992,4154646.99136037,5357691.17939357,1149.94454879048,177.222833387713,1327.16738217819,3234.65237913943,5968.091877523,1374.030827328,165691.198345226,20608942.5923372,34.1057027629157,9.03801123217265,211075.972610423,692.14263283961,114895.677051375,1963.68463651686,325971.649661798,13.8174112321727,17393.4857699019,2887318.63780372,129.215231153861,4770.61286047574,2790.90899651233,0.494004132151569,0.121346765415921,0.0187012648671305,0.140048030283051,0.341333505051467,2.53677304863736,438.415029991523,0.629777014730121,0.144993249155697,17.4844004419419,2174.73836008258,35.393227108832,4402.26754908062,1.27484159289764,0.293506146444968,2327.80350193034,358.747674064674,6547.82453954654,5.13512516097545,887.472394374649,"1","Balanaced / LC",2686.55117599502
11432.02742318,"070802060602",6438.12168951181,31215.1723335139,382745.87504612,3536717.23745221,4627698.34388057,4655761.19974768,4774712.229974,5906986.48901357,764.873045422024,572.821556116371,1337.6946015384,5008.44000975079,7350.583888256,1587.442122348,208080.827095556,36102637.2509118,59.9553976233333,15.8881803701833,496683.503011435,621.624144378318,149189.794650796,2691.1387402593,645873.297662231,20.6675803701833,17427.4605629768,4182590.53511444,126.908899172837,5953.74402902143,1508.29222092763,0.563165346897055,0.0669061590834833,0.0501067339074867,0.11701289299097,0.438106017800088,2.73050187670307,417.661019627421,0.642981652873898,0.138859194750464,18.2015682252164,3158.02577395054,32.3201140224695,5607.63511347196,1.14172801365819,0.246569139091307,1358.16780921686,1017.14631284137,8893.37392179125,4.84849057518838,741.631249025996,"1","Balanaced / LC",2375.31412205823
9299.92304474,"070802060603",4157.26056873807,21111.2596357823,260634.1958075,2270826.7158326,2794738.6638468,3122193.4517719,3542108.9199882,4407908.39241,834.389095976735,324.340012631162,1158.7291086079,2901.90533398798,5258.791391756,1205.437573364,136695.129786995,20170583.5384711,52.8850950961991,14.0145502004928,296813.062099482,456.557259290759,100899.154303258,1799.60278915267,397712.21640274,18.7939502004928,12074.836797445,2668538.93223534,128.707286523881,4280.46207505827,1180.79384905969,0.447020964446518,0.0897200000432974,0.0348755587622424,0.12459555880554,0.312035413629502,2.27004670191574,380.875078529989,0.5654661190697,0.129618015930335,14.6985226790999,2168.89789748094,32.8810589393699,4851.89302064697,1.26496554757748,0.289959590800898,1866.55473084991,725.558840473502,6491.6537808937,5.07816608719105,852.029566446782,"1","Balanaced / LC",2592.11357132341
10841.72814242,"070802060704",2569.19892846493,12546.1254201323,154134.48257714,1443582.5566148,1780212.937034,1899865.8905741,2540085.4863294,3001396.9428704,290.687212990201,264.459077758161,555.146290748363,1931.17450788553,3007.698341334,661.643910783,102452.439643112,15017462.6239756,86.2603133966387,22.8589830501092,285637.138873034,503.89035153765,59962.9518329803,2904.20244290768,345600.090706014,27.6383830501092,15035.1482968136,1789182.64732081,136.813502141256,2899.89053021216,968.595033594315,0.236973192346756,0.026811889135353,0.0243927051374239,0.0512045942727768,0.178124232826822,1.15720715879635,234.287878552397,0.277418719767183,0.061027531966441,9.44982555338671,1385.15395578103,39.8771922672124,5845.19262311398,1.17067553937175,0.257529264648388,1226.66707618492,1115.98731965929,8149.33743669917,4.88328298798897,988.668280290414,"1","Balanaced / LC",2342.65439584421
4906.01647172,"070802060801",2295.32589493177,12410.5412639266,154223.78179085,1191306.1423473,1413938.97034151,1699635.25563531,1335327.8392839,1854272.53691741,613.711222345544,240.106689016984,853.817911362528,1431.14933728899,3216.406325039,772.463414337,76158.4175981112,14578106.103039,67.3336682990385,17.8434220992452,223229.560395872,570.335970353951,59314.9409168109,2716.77405108349,282544.501312683,22.6228220992452,14171.6408044229,1473850.64365998,115.384281151513,2130.22521304725,639.320118718267,0.467859394309586,0.125093591895419,0.0489412724969521,0.174034864392371,0.291713112978449,2.52965747984446,272.181686910592,0.655604469242917,0.157452266780952,15.5234736852424,2971.47516464169,33.1797840848108,6351.21406299142,1.40128525197273,0.336537576665104,1311.74286507849,513.202667163083,3058.93042802083,5.40687546432073,581.759584655229,"1","Balanaced / LC",1824.94553224157
17048.86271332,"070801010601",683.467378377923,3774.81841097891,47064.215909617,351270.7300219,401339.29917258,538609.96493817,415942.7615179,607677.50063548,254.114135172555,31.5187596623326,285.632894834887,392.939422062976,1009.696046462,248.258533558,14458.7642647598,2887526.86848056,64.9576738133333,17.2137835605333,64587.2871704664,286.370906562422,18041.3671134326,1311.56594101427,82628.654283899,21.9931835605333,6887.29181437776,433899.384305799,126.699994565634,77.4920628263693,260.134060279604,0.0400887372882615,0.014905049060781,0.00184873092078497,0.016753779981566,0.0230478377748903,0.221411743085344,24.3970972440837,0.0592236598675371,0.0145615891061191,0.848077933870827,169.367711913393,21.1550173748963,4224.82032036927,1.47731417534267,0.363233917831153,6338.79120076357,786.224805129037,9801.74105354107,5.5230410849128,608.57734352305,"1","Balanaced / LC",7125.01600589261
12503.93946568,"070801010603",465.161672057391,2310.75231916697,28436.14672811,247121.6362205,245833.5370176,310684.284739,247121.6362205,312410.7116831,99.8087205424976,22.656498402884,122.465218945382,342.696453112009,567.548118356,127.074036831,7144.95232904883,1276969.96473374,64.1071896948718,16.988405269141,38850.8882814277,283.179734210939,11044.0096342266,1279.35635681165,49894.8979156543,21.767805269141,7615.8085675937,297016.534136154,135.820186528379,29.388384180589,190.711067046141,0.0372012095335343,0.0079821820008363,0.00181194882341442,0.00979413082425073,0.0274070787092836,0.184801943860123,19.7635022865221,0.0453895446242178,0.0101627200915187,0.571416100394586,102.125411614371,15.3601484349452,2745.21750488547,1.22010937798413,0.273182517959738,2682.94288798666,609.02585391641,9211.97072377693,4.96763267047908,531.259669627317,"1","Balanaced / LC",3291.96874190307
15670.75310264,"070801010605",847.973838197166,4368.2606643437,54011.10382061,445217.7327133,459234.540106,592569.2276766,477302.6584903,628198.9399243,204.932176681672,62.5038999547136,267.436076636386,578.151120457034,1107.661319268,257.288097436,16714.9162545193,2425811.8459949,64.3469929779747,17.0519531391633,73172.2680938271,264.274240748915,20877.6650191643,1190.50548244293,94049.9331129913,21.8313531391633,6826.17298514293,539267.665826291,128.70217298906,157.185457228888,225.637966794539,0.0541118753287173,0.0130773661826851,0.00398857027134093,0.0170659364540261,0.0368936398059667,0.27875244002203,30.4581825368616,0.0706833495501499,0.0164183620117565,1.06663133194941,154.798676879558,19.7115942751914,2860.71543333494,1.30624468512253,0.303415135994062,3787.1941313576,1155.08656048264,10684.3667299442,5.15140971050574,562.874273934051,"1","Balanaced / LC",4942.28069184024
8942.08754296,"070802060301",1671.36263491252,8214.6914599929,101000.40662378,916769.02809932,1164921.9787818,1223284.26073192,1350616.9811472,1662570.793914,314.416568144296,81.4331583458498,395.849726490146,1242.76819538172,1992.948999491,442.1891631,44078.1262104134,7467312.66554423,80.8898029378571,21.4357977785321,179480.366056063,701.094577926608,39261.2963638901,3906.10111464201,218741.662419953,26.2151977785321,20276.9766164156,1135510.69051927,140.402907403231,1342.70810994341,511.836297430909,0.186909670351904,0.0351614280931339,0.00910672792618332,0.0442681560193172,0.138979649820151,0.918654779493881,151.040456119279,0.222872901871781,0.0494503281225568,4.92928815543923,835.074878172397,26.3725688786386,4467.79921338559,1.1924096888736,0.264568055946245,1682.18459511661,435.681889505939,6649.03101611542,4.91496655985901,808.093320345103,"1","Balanaced / LC",2117.86648462255
7247.95054116,"070802060302",2905.82829351571,14276.4964530645,175410.56910555,1577396.7525226,1881086.4105163,2038752.7408377,1997800.6907302,2467340.6961955,473.136542543113,208.614127836387,681.7506703795,2192.67945562272,3435.231039348,757.025294594,76352.9721841637,14464551.258992,68.9709545499281,18.2773029557309,261078.73592867,490.885519048751,68233.0871477763,2369.14980630537,329311.823076447,23.0567029557309,13717.3278820075,1906708.57559905,127.121482499924,2962.62853372772,744.941277903739,0.400917235432824,0.0652786659975455,0.0287824988114501,0.0940611648089956,0.302524064309053,1.96972873531496,275.636634022955,0.473958951546351,0.104446807451978,10.5344223516106,1995.67466373425,26.2758031348734,4977.77218677006,1.18218652045396,0.260519624054624,1180.13520180125,520.342128996201,5469.15737672276,4.91305576620689,687.515052141329,"1","Balanaced / LC",1700.47733079745
6110.62505362,"070802060406",1287.02167580302,6441.96525139712,79249.06763931,686331.9817728,841422.6061371,932149.4019227,729216.3338324,979129.9675555,236.811240558266,85.2631363372101,322.074376895476,962.430700394948,1544.044987147,342.629622519,43816.6771381438,7089478.52265844,74.578071985,19.763189076025,128443.085028563,549.798727187989,30788.7287225274,2843.42524555518,159231.81375109,24.542589076025,15099.353491498,845563.79552389,124.192520400887,1167.17980454476,435.079985628442,0.210620298988985,0.0387540126386868,0.0139532593783838,0.0527072720170706,0.15750118718621,1.05422361785736,119.335800746014,0.252682004475515,0.0560711252142729,7.17057203701057,1160.18876308874,34.0450187917813,5508.43754689293,1.19970394918455,0.266218999229535,1124.35145945098,404.819178144217,4569.50590714565,5.00532770543878,566.592115379419,"1","Balanaced / LC",1529.17063759519
11284.41820468,"070802060501",3785.70783250113,20909.95227614,260651.95580951,2057197.1440877,2814907.4968002,3308466.6759986,3886700.290302,5160818.33918,1320.92468965459,135.54894422837,1456.47363388296,2190.84743615184,5497.658101,1346.477722374,150113.604950154,15001309.2648235,34.4188612255281,9.12099822476494,190589.275045539,561.443965778559,99937.0259085835,1632.17023007934,290526.300954123,13.9003982247649,13189.4575564147,2347723.44504182,117.226047743559,7396.97975912544,3681.29247508104,0.335480993688366,0.11705740302205,0.0120120454390953,0.129069448461146,0.194148018658439,1.85299338405129,344.430720290929,0.487190212315948,0.11932185585036,13.3027332226926,1329.38260464345,39.6527179571006,3962.61674924672,1.45221404932557,0.355673966916885,3937.40544026651,404.043587501365,6530.46663557625,5.52339303541162,1026.67729847872,"2","WQ / MC",4341.44902776788
11727.52509352,"070802060502",5666.1941858578,28728.1817402735,354430.49392092,3125009.778195,4180457.9160185,4415886.8236861,5003405.8995164,6317377.9015847,1335.17216757225,174.137915612633,1509.31008318488,4014.50885728711,7078.782341075,1611.535376836,179519.076310353,19096719.9215562,35.995887056845,9.53891007006392,270755.117036581,532.183999261486,137303.471809463,1581.62243738777,408058.588846044,14.3183100700639,13694.0634381436,3533068.36704104,124.147012260425,6907.95984772193,2818.48838429675,0.483153448035565,0.113849440263402,0.0148486500113184,0.12869809027472,0.34231509421415,2.4496372006185,426.637833610862,0.603604109530864,0.13741478819998,15.3074988012216,1628.36743211132,31.6824786482633,3370.29040925204,1.24930104914916,0.284412309916631,2763.45366674061,360.419482300403,8308.97279862029,5.07010187048936,883.027608196761,"1","Balanaced / LC",3123.87314904101
4564.31580076,"070802060503",1492.38775282936,8495.35443172957,106349.84403067,795899.0440197,1010182.69102297,1278904.21622167,1503306.2967004,1997850.36639937,667.089926140109,4.36629471045613,671.456220850565,766.853383048437,2323.468590577,585.343754614,46757.4596946345,3051351.95621236,51.4562135452632,13.6358965894947,118590.648299196,534.246012776425,40602.6969710083,2094.64927987111,159193.345270204,18.4152965894947,12567.0051222356,955092.389289905,133.272669465757,3035.29354717079,842.007526471968,0.326968557386161,0.146153324016062,0.000956615383565069,0.147109939399627,0.168010588338508,1.86125474278423,329.360710853987,0.509050795781949,0.128243482739852,10.2441333456482,668.523408416281,31.33063750087,2044.61069211231,1.55687996378423,0.392219618195251,2040.22653270679,13.3538672506035,2345.34289528873,5.69245788544135,1007.31615751358,"2","WQ / MC",2053.58039995739
