FBndID,n,MLRA,HUC12,radial,IWAP,practice,opArea_ha,sumDC,sumOC,sumTC,sumDCcp,sumTCcp,sum_BioMg,DC_BioMg,DCcp_BioMg,TC_BioMg,TCcp_BioMg,sumEnergyPot,DC_MMBtu,DCcp_MMBtu,TC_MMBtu,TCcp_MMBtu,sum_patch_ha,sum_lin_ha,sum_wh_ha,sum_rye_ha,DC_pha,DC_lha,DC_wha,DCcp_pha,DCcp_lha,DCcp_wha,TC_pha,TC_lha,TC_wha,TCcp_pha,TCcp_lha,TCcp_wha,sumCO2,DC_CO2,DCcp_CO2,TC_CO2,TCcp_CO2,sumN2Ored,DC_N2Ored,DCcp_N2Ored,TC_N2Ored,TCcp_N2Ored,sumNO3red,DC_NO3red,DCcp_NO3red,TC_NO3red,TCcp_NO3red,sumSEDred,DC_SEDred,DCcp_SEDred,TC_SEDred,TCcp_SEDred
F070801010604_258,1,108c,070801010604,32,,,30.29688445051706,17218.98828,20745.13672,17218.98828,17218.98828,17218.98828,122.25181684463999,0.007099825777025268,0.007099825777025268,0.007099825777025268,0.007099825777025268,1459.870728,11.794871936085563,11.794871936085563,11.794871936085563,11.794871936085563,0,0,0,30.29688445051706,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,23.95685387,718.7499816727814,718.7499816727814,718.7499816727814,718.7499816727814,3.743258238,4600.000102905004,4600.000102905004,4600.000102905004,4600.000102905004,261.1657820845528,65.93125693022576,65.93125693022576,65.93125693022576,65.93125693022576,41180.8828199898,0.4181306252046072,0.4181306252046072,0.4181306252046072,0.4181306252046072
F070801010604_264,1,108c,070801010604,32,,,7.6013441082325,3249.513184,5266.089355,8384.119141,3249.513184,8515.602539,57.595952743056,0.017724486555908678,0.017724486555908678,0.006869648650554167,0.006763579262803356,740.062561,4.390862820582543,4.390862820582543,11.328932961655386,11.506598209066814,7.6013441082325,0,7.6013441082325,0,427.49191955152673,Inf,Inf,427.49191955152673,Inf,Inf,1102.978502436132,Inf,Inf,1120.2758903885601,Inf,Inf,18.40764809,176.53060119968862,176.53060119968862,455.4693299224192,462.6121977867516,5.259327888,617.8571203773557,617.8571203773557,1594.1426964707243,1619.142734650508,202.6156068174024,16.037822727685867,16.037822727685867,41.37943405591547,42.028364313881696,6423.31232873222,0.5058936912447105,0.5058936912447105,1.3052641241648586,1.3257338430997234
F070801010604_265,1,108c,070801010604,32,,,7.278942544348239,4136.927734,4984.099121,4136.927734,4136.927734,4136.927734,29.371468634927997,0.007099826374421265,0.007099826374421265,0.007099826374421265,0.007099826374421265,350.7395325,11.794871551868765,11.794871551868765,11.794871551868765,11.794871551868765,0,0,0,7.278942544348239,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,5.755725861,718.7499602841143,718.7499602841143,718.7499602841143,718.7499602841143,0.899332166,4599.999744699446,4599.999744699446,4599.999744699446,4599.999744699446,71.3786631678888,57.95748407713363,57.95748407713363,57.95748407713363,57.95748407713363,5619.831449485199,0.7361302151471038,0.7361302151471038,0.7361302151471038,0.7361302151471038
F070801010604_267,1,108c,070801010604,32,,,5.81866726479978,3306.992188,3374.857422,3306.992188,3306.992188,3306.992188,23.479070632416,0.00709982645789546,0.00709982645789546,0.00709982645789546,0.00709982645789546,280.3754272,11.79487168695788,11.79487168695788,11.79487168695788,11.79487168695788,0,0,0,5.81866726479978,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,4.601032734,718.7499805342615,718.7499805342615,718.7499805342615,718.7499805342615,0.71891135,4599.9999693981745,4599.9999693981745,4599.9999693981745,4599.9999693981745,50.1576954730376,65.93190051519976,65.93190051519976,65.93190051519976,65.93190051519976,4060.5133031662194,0.8144271280730309,0.8144271280730309,0.8144271280730309,0.8144271280730309
F070801010604_268,2,108c,070801010604,32,,,11.399322116251629,6240.5849004,5540.0623167,6853.448975,6240.5849004,6853.4489751,51.985898877024,0.008330292706007714,0.008330292706007714,0.007585363087499166,0.007585363087388487,632.4177245999999,9.867820994971527,9.867820994971527,10.836902111392849,10.836902111550971,0,1.6906441763589282,1.6906441763589282,9.7086779398927,Inf,3691.246796732885,3691.246796732885,Inf,3691.246796732885,3691.246796732885,Inf,4053.750085816399,4053.750085816399,Inf,4053.750085875548,4053.750085875548,11.771121979,530.1605838027482,530.1605838027482,582.2256355194295,582.2256355279249,2.3692796229999997,2633.958794824785,2633.958794824785,2892.629856125682,2892.629856167889,222.4905511838208,28.048763721404303,28.048763721404303,30.803325977370196,30.80332597781965,14414.182747846,0.43294753574097494,0.43294753574097494,0.47546566426210696,0.4754656642690445
F070801010604_273,2,108c,070801010604,32,,,11.923667913882696,6694.2403262,7689.491699,7336.0181582,6694.2403262,7336.0181582,53.0073229511952,0.00791834776886251,0.00791834776886251,0.0072256259196884715,0.0072256259196884715,638.93867497,10.477124939282028,10.477124939282028,11.48156849097364,11.48156849097364,0,0.412078365168376,0.412078365168376,11.51158954871432,Inf,16245.066210803669,16245.066210803669,Inf,16245.066210803669,16245.066210803669,Inf,17802.483164100326,17802.483164100326,Inf,17802.483164100326,17802.483164100326,10.100535989,662.7609003611659,662.7609003611659,726.2998880642866,726.2998880642866,1.7074013650000002,3920.7186215409865,3920.7186215409865,4296.598508459081,4296.598508459081,1028.1871963529472,6.510721345242329,6.510721345242329,7.13490518479648,7.13490518479648,76369.57822233319,0.08765585043184597,0.08765585043184597,0.09605943006314373,0.09605943006314373
F070801010604_274,1,108c,070801010604,32,,,7.631719021926781,4337.425293,4610.872559,4337.425293,4337.425293,4337.425293,30.794966016192,0.0070998262646484725,0.0070998262646484725,0.0070998262646484725,0.0070998262646484725,367.7382507,11.794871174656405,11.794871174656405,11.794871174656405,11.794871174656405,0,0,0,7.631719021926781,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,6.034678936,718.7499681424644,718.7499681424644,718.7499681424644,718.7499681424644,0.942918599,4599.9997217151085,4599.9997217151085,4599.9997217151085,4599.9997217151085,65.78466176470559,65.93368692103074,65.93368692103074,65.93368692103074,65.93368692103074,22354.117213499998,0.19403250200283292,0.19403250200283292,0.19403250200283292,0.19403250200283292
F070801010604_276,1,108c,070801010604,32,,,33.34385152240076,18950.70703,21757.06055,18950.70703,18950.70703,18950.70703,134.54671905360001,0.007099825818667622,0.007099825818667622,0.007099825818667622,0.007099825818667622,1606.69043,11.794871417762787,11.794871417762787,11.794871417762787,11.794871417762787,0,0,0,33.34385152240076,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,26.3662014,718.7499914189384,718.7499914189384,718.7499914189384,718.7499914189384,4.119719028,4599.9998789237825,4599.9998789237825,4599.9998789237825,4599.9998789237825,308.2321258799056,61.48193338349046,61.48193338349046,61.48193338349046,61.48193338349046,57060.796293835796,0.33211431071541536,0.33211431071541536,0.33211431071541536,0.33211431071541536
F070801010604_28,1,108c,070801010604,32,,,23.3876749861464,13292.19531,15637.39941,13292.19531,13292.19531,13292.19531,94.37227044336001,0.007099825743032963,0.007099825743032963,0.007099825743032963,0.007099825743032963,1126.947021,11.794871508871045,11.794871508871045,11.794871508871045,11.794871508871045,0,0,0,23.3876749861464,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,18.49348831,718.7500317510406,718.7500317510406,718.7500317510406,718.7500317510406,2.889607668,4600.000012873719,4600.000012873719,4600.000012873719,4600.000012873719,201.607095490192,65.93118797570621,65.93118797570621,65.93118797570621,65.93118797570621,42895.2621311742,0.30987560512749207,0.30987560512749207,0.30987560512749207,0.30987560512749207
F070801010604_30,1,108c,070801010604,32,,,4.9802603312012605,7713.658691,2687.981445,10401.64063,71759.08594,74447.067385,30.016078143408,0.0038912893797634065,4.182895831268722e-4,0.002885706131476684,4.031868439918669e-4,385.6829529,19.99999904844122,186.0571886842137,26.969407260001304,193.026595614929,0,0,0,0,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,9.593129158,804.0816050691184,7480.2585014878005,1084.2802654570494,7760.457110380542,2.740894079,2814.2855829781956,26180.904431805302,3794.9808822218265,27161.599550815772,1704.598736,4.525204981144607,42.097347853483335,6.102105093899354,43.67424767643381,109490.751011602,0.07045032223938838,0.6553894760699576,0.09500017612353219,0.6799393254423047
F070801010604_31,2,108c,070801010604,32,,,18.006709999519227,9970.1973272,9102.513427400001,10754.657959,9970.1973272,10754.6580206,79.292393410608,0.00795294123159308,0.00795294123159308,0.007372841954890106,0.007372841912660306,959.7505188,10.38832189397093,10.38832189397093,11.205680797596044,11.205680861779388,0,1.8727008903953677,1.8727008903953677,16.13400910912386,Inf,5323.966778856539,5323.966778856539,Inf,5323.966778856539,5323.966778856539,Inf,5742.859425206691,5742.859425206691,Inf,5742.859458100358,5742.859458100358,17.292740344,576.553925454581,576.553925454581,621.9175067144004,621.9175102765887,3.289109826,3031.275285606714,3031.275285606714,3269.7776991165756,3269.7777178450474,289.6678129178872,34.41941728619422,34.41941728619422,37.12755604658308,37.12755625924047,81611.87153769699,0.12216601750879721,0.12216601750879721,0.1317781072332395,0.13177810798803163
F070801010604_32,1,108c,070801010604,32,,,1.048847218477494,448.3737183,701.2772217,1149.650879,448.3737183,1149.65094,7.947193331649601,0.017724485194585502,0.017724485194585502,0.006912701479045797,0.006912701112260736,102.1151733,4.390862824888337,4.390862824888337,11.258374655277603,11.258375252642303,0,1.048847218477494,1.048847218477494,0,Inf,427.4919267563669,427.4919267563669,Inf,427.4919267563669,427.4919267563669,Inf,1096.109003052735,1096.109003052735,Inf,1096.109061211825,1096.109061211825,2.539920568,176.53060648784825,176.53060648784825,452.6326112258169,452.632635242316,0.725691557,617.8571515335957,617.8571515335957,1584.2142132018769,1584.2142972596275,72.57472,6.178097804579887,6.178097804579887,15.840927515807158,15.840928356320218,8915.518532885779,0.05029137863895732,0.05029137863895732,0.1289494127301063,0.1289494195721088
F070801010604_34,1,108c,070801010604,32,,,6.30478940621604,3583.275879,3910.756104,3583.275879,3583.275879,3583.275879,25.440634892736,0.007099825900046475,0.007099825900046475,0.007099825900046475,0.007099825900046475,303.799469,11.794872093736279,11.794872093736279,11.794872093736279,11.794872093736279,0,0,0,6.30478940621604,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,4.98542738,718.7499898955504,718.7499898955504,718.7499898955504,718.7499898955504,0.778972983,4600.000201804175,4600.000201804175,4600.000201804175,4600.000201804175,60.4510452573552,59.27566452730634,59.27566452730634,59.27566452730634,59.27566452730634,12534.2788749126,0.2858781039387865,0.2858781039387865,0.2858781039387865,0.2858781039387865
F070801010604_38,1,108c,070801010604,32,,,25.72507687994776,14620.63867,16992.99609,14620.63867,14620.63867,14620.63867,103.80398876064001,0.0070998258765285534,0.0070998258765285534,0.0070998258765285534,0.0070998258765285534,1239.575928,11.79487140702203,11.79487140702203,11.79487140702203,11.79487140702203,0,0,0,25.72507687994776,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,20.34175873,718.7499794910801,718.7499794910801,718.7499794910801,718.7499794910801,3.178399563,4600.0002140070765,4600.0002140070765,4600.0002140070765,4600.0002140070765,221.7547861323456,65.93155856971785,65.93155856971785,65.93155856971785,65.93155856971785,29793.642772523603,0.49073014607946824,0.49073014607946824,0.49073014607946824,0.49073014607946824
F070801010604_39,1,108c,070801010604,32,,,3.096526611840552,2859.978027,1147.445435,4007.42334,44616.92969,45764.375125,11.129001527952001,0.0038912891717653745,2.4943449953362316e-4,0.002777096549013961,2.4318045417542455e-4,142.9989014,19.99999999300694,312.00889834248756,28.024154736618136,320.03305393925217,0,0,0,0,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,3.556825399,804.0816475849733,12544.031456406048,1126.6854260337561,12866.635269155082,1.016235828,2814.285767338642,43904.1101097648,3943.398992226832,45033.22345470387,1775.81268,1.6105178542817928,25.124795082553412,2.2566700785130105,25.770947375485573,259921.341574324,0.011003244326446334,0.1716555070844072,0.015417831085848273,0.1760700943131819
F070801010604_43,1,108c,070801010604,32,,,9.589998719911419,5450.397949,5794.009766,5450.397949,5450.397949,5450.397949,38.69687790864,0.0070998261541140905,0.0070998261541140905,0.0070998261541140905,0.0070998261541140905,462.098938,11.794872268241397,11.794872268241397,11.794872268241397,11.794872268241397,0,0,0,9.589998719911419,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,7.583162308,718.7500052913281,718.7500052913281,718.7500052913281,718.7500052913281,1.184869051,4600.000265345778,4600.000265345778,4600.000265345778,4600.000265345778,82.6658753896992,65.93286435673748,65.93286435673748,65.93286435673748,65.93286435673748,6138.9041104481,0.8878454282619763,0.8878454282619763,0.8878454282619763,0.8878454282619763
F070801010604_46,1,108c,070801010604,32,,,31.691932238242515,18011.85156,18126.1875,18011.85156,18011.85156,18011.85156,127.88102214719999,0.007099826562594656,0.007099826562594656,0.007099826562594656,0.007099826562594656,1527.091797,11.794871529913665,11.794871529913665,11.794871529913665,11.794871529913665,0,0,0,31.691932238242515,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,25.05996895,718.7499551949765,718.7499551949765,718.7499551949765,718.7499551949765,3.915620089,4599.999783073949,4599.999783073949,4599.999783073949,4599.999783073949,273.1864684460832,65.93244410110621,65.93244410110621,65.93244410110621,65.93244410110621,85199.1740170738,0.21140875798150868,0.21140875798150868,0.21140875798150868,0.21140875798150868
F070801010604_49,2,108c,070801010604,32,,,49.28735589894204,27283.574216,27229.145261,29991.780270000003,27283.574216,29991.780027,217.20019929552,0.007960841111797828,0.007960841111797828,0.007241990883508163,0.007241990942184366,2629.2698672,10.376863385672623,10.376863385672623,11.406885479556832,11.406885387135738,0,5.17212355421724,5.17212355421724,44.115232344724795,Inf,5275.120350470659,5275.120350470659,Inf,5275.120350470659,5275.120350470659,Inf,5798.736235824324,5798.736235824324,Inf,5798.736188841687,5798.736188841687,47.408498769999994,575.4996450818854,575.4996450818854,632.6245514649947,632.6245463393315,9.029114723,3021.7330328631383,3021.7330328631383,3321.6745151771624,3321.6744882642247,795.7689423370152,34.28579926212446,34.28579926212446,37.68905604925986,37.68905574389483,233417.42234605597,0.11688747969956755,0.11688747969956755,0.12848989577793943,0.12848989473688602
F070801010604_52,1,108c,070801010604,32,,,27.724390346212562,15756.93164,15856.95605,15756.93164,15756.93164,15756.93164,111.87147405168001,0.007099826070685422,0.007099826070685422,0.007099826070685422,0.007099826070685422,1335.913818,11.794871366470138,11.794871366470138,11.794871366470138,11.794871366470138,0,0,0,27.724390346212562,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,21.92268753,718.7499989879207,718.7499989879207,718.7499989879207,718.7499989879207,3.425420046,4599.999833129954,4599.999833129954,4599.999833129954,4599.999833129954,238.9854544276888,65.93259693454551,65.93259693454551,65.93259693454551,65.93259693454551,57814.4563996678,0.27254310809520194,0.27254310809520194,0.27254310809520194,0.27254310809520194
F070801010604_57,1,108c,070801010604,32,,,51.9155216485984,22193.4668,32202.33594,53497.80078,22193.4668,54395.80274,393.36776717616004,0.017724484900040947,0.017724484900040947,0.007352970803301123,0.007231583088430033,5054.46582,4.390862969570936,4.390862969570936,10.584264032079258,10.76192908947201,51.9155216485984,0,51.9155216485984,0,427.49193488262233,Inf,Inf,427.49193488262233,Inf,Inf,1030.477958829184,Inf,Inf,1047.7753283149098,Inf,Inf,125.7202148,176.53061470906746,176.53061470906746,425.53061864479093,432.673479173852,35.92006302,617.8571231248357,617.8571231248357,1489.357096901886,1514.3571076062103,1313.6788427475442,16.894134302705687,16.894134302705687,40.723652569535155,41.40723057260464,107506.636949898,0.2064381086568912,0.2064381086568912,0.49762323794885255,0.5059762288476237
F070801010604_60,2,108c,070801010604,32,,,52.4356781820823,29036.578124,23567.047853,31398.645507,29036.578124,31398.645507,230.817432377952,0.007949195369793638,0.007949195369793638,0.007351190748865063,0.007351190748865063,2793.6537476000003,10.393764133778221,10.393764133778221,11.239275996166047,11.239275996166047,0,5.4299907724593,5.4299907724593,47.005687409623,Inf,5347.445205850511,5347.445205850511,Inf,5347.445205850511,5347.445205850511,Inf,5782.449146369217,5782.449146369217,Inf,5782.449146369217,5782.449146369217,50.31854534,577.0551975976498,577.0551975976498,623.9974803492601,623.9974803492601,9.56465435,3035.8209571891116,3035.8209571891116,3282.7789021983845,3282.7789021983845,878.7434161409255,33.043295222075784,33.043295222075784,35.731301003528145,35.731301003528145,100264.05098821281,0.28960108670867074,0.28960108670867074,0.3131595541725246,0.3131595541725246
F070801010604_64,2,108c,070801010604,32,,,9.08584243891822,7892.917724999999,5881.532715,10425.710694,62421.589113999995,64954.382083,39.738044803968,0.005034645765798605,6.3660738805279e-4,0.0038115430180541325,6.117838940133391e-4,492.4764099,16.026996555231342,126.75041455625262,21.16996973746823,131.8933877384895,0,0,0,4.94883141686684,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,10.231348038,771.444554098356,6101.013168759531,1018.9967788485077,6348.565393509683,2.4166198970000003,3266.0981293741283,25830.122971134333,4314.17067572046,26878.195517480664,1208.3932605164214,6.531745900028328,51.6566842546965,8.627746475137114,53.75268482980529,85497.26508342757,0.09231778019212838,0.7301004196226568,0.12194203737191676,0.7597246768024453
F070801010604_73,2,108c,070801010604,32,,,0.787854135560756,290.0774078,258.10033412,548.17774192,946.1585388,1204.2588729200002,13.0237683429168,0.04489756179804361,0.013764890141386524,0.023758294704379776,0.01081475805225973,167.34515381,1.733407877047623,5.65393450158854,3.2757312024845904,7.196257827025509,0,0.787854135560756,0.787854135560756,0,Inf,368.1866918088043,368.1866918088043,Inf,1200.931106525919,1200.931106525919,Inf,695.7858278294547,695.7858278294547,Inf,1528.5302425465695,1528.5302425465695,1.907891631,152.04081986981575,495.9183862576522,287.3212152163374,631.1987816041739,0.545111895,532.14286912598,1735.7143505371498,1005.624252466551,2209.195733877721,317.967992,0.9122849314971301,2.975640827394979,1.724002905047122,3.7873588009449715,83393.21423171979,0.003478429395873615,0.011345749741351439,0.006573409443085033,0.01444072978856286
F070801010604_78,2,108c,070801010604,32,,,27.836953982927344,15377.138304,13226.225343,16671.539549,15377.138304,16671.539427,123.485090307264,0.0080304337430029,0.0080304337430029,0.007406939829661439,0.007406939883864392,1496.2671815,10.277000320614196,10.277000320614196,11.142087292382413,11.142087210846173,0,3.150643314368428,3.150643314368428,24.686310668558917,Inf,4880.634451342987,4880.634451342987,Inf,4880.634451342987,4880.634451342987,Inf,5291.471577556836,5291.471577556836,Inf,5291.471538834584,5291.471538834584,27.150061132,566.3758261625412,566.3758261625412,614.0516394399697,614.0516349464255,5.229969978,2940.1962857691956,2940.1962857691956,3187.69316442145,3187.693141094356,526.9283082708312,29.1826004840424,29.1826004840424,31.639104005835925,31.639103774305372,113715.7382631946,0.1352243633014955,0.1352243633014955,0.14660714342296044,0.14660714235010983
F070801010604_84,1,108c,070801010604,32,,,33.39784896963004,18981.39648,18832.8457,18981.39648,18981.39648,18981.39648,134.76460427136,0.007099825579922769,0.007099825579922769,0.007099825579922769,0.007099825579922769,1609.292236,11.794872339146735,11.794872339146735,11.794872339146735,11.794872339146735,0,0,0,33.39784896963004,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,26.40889931,718.7500038221018,718.7500038221018,718.7500038221018,718.7500038221018,4.126390457,4600.000091557016,4600.000091557016,4600.000091557016,4600.000091557016,287.89767181617765,65.93105237794212,65.93105237794212,65.93105237794212,65.93105237794212,23236.3876926958,0.8168824143852046,0.8168824143852046,0.8168824143852046,0.8168824143852046
F070801010604_86,1,108c,070801010604,32,,,2.117019542273426,905.0087891,1176.720703,2081.729492,905.0087891,2081.7294921,16.040815523712,0.017724485902135864,0.017724485902135864,0.007705523501183121,0.007705523500812971,206.1118317,4.39086287107117,4.39086287107117,10.099999960361323,10.099999960846496,0,2.117019542273426,2.117019542273426,0,Inf,427.4919390343126,427.4919390343126,Inf,427.4919390343126,427.4919390343126,Inf,983.3303143552804,983.3303143552804,Inf,983.3303144025166,983.3303144025166,5.126639366,176.53061284201902,176.53061284201902,406.06123102906,406.06123104856596,1.464754105,617.8571447662882,617.8571447662882,1421.214308185878,1421.2143082541488,168.736224,5.363452894975296,5.363452894975296,12.337181920107446,12.337181920700086,32174.862224066597,0.028127821738520423,0.028127821738520423,0.06470049436428912,0.06470049436739714
F070801010604_93,1,108c,070801010604,32,,,11.00205559781012,6252.928711,7533.419922,6252.928711,6252.928711,6252.928711,44.394708799728,0.007099826473573881,0.007099826473573881,0.007099826473573881,0.007099826473573881,530.1396484,11.794870898397795,11.794870898397795,11.794870898397795,11.794870898397795,0,0,0,11.00205559781012,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,8.699727058,718.7499871332169,718.7499871332169,718.7499871332169,718.7499871332169,1.359332323,4600.000018538512,4600.000018538512,4600.000018538512,4600.000018538512,94.8387672683816,65.93220147310656,65.93220147310656,65.93220147310656,65.93220147310656,19982.781279405597,0.31291583606754053,0.31291583606754053,0.31291583606754053,0.31291583606754053
F070801010604_94,1,108c,070801010604,32,,,7.93145827098254,4507.779785,5367.002441,4507.779785,4507.779785,4507.779785,32.00445411912,0.007099826443522684,0.007099826443522684,0.007099826443522684,0.007099826443522684,382.1813354,11.794871615805233,11.794871615805233,11.794871615805233,11.794871615805233,0,0,0,7.93145827098254,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,6.271693707,718.7499893320285,718.7499893320285,718.7499893320285,718.7499893320285,0.979952157,4599.999859993164,4599.999859993164,4599.999859993164,4599.999859993164,68.373484671568,65.92877058487099,65.92877058487099,65.92877058487099,65.92877058487099,15051.156254654601,0.2994972418551538,0.2994972418551538,0.2994972418551538,0.2994972418551538
F070801010604_98,1,108c,070801010604,32,,,19.723079495909637,8431.457031,13346.07227,21436.37305,8431.457031,21777.529301000002,149.44324596768,0.01772448645806068,0.01772448645806068,0.0069714799989301374,0.006862268161926786,1920.227905,4.390862672626351,4.390862672626351,11.163452522579604,11.341116981111679,19.723079495909637,0,19.723079495909637,0,427.49191538515055,Inf,Inf,427.49191538515055,Inf,Inf,1086.8674465590266,Inf,Inf,1104.1647581208824,Inf,Inf,47.76201248,176.53060650513024,176.53060650513024,448.8163696824191,455.95920628594087,13.64628983,617.8570978658453,617.8570978658453,1570.8572305766422,1595.857157681371,594.467642198552,14.183206002293892,14.183206002293892,36.05978110216512,36.633666418678374,22897.337196238797,0.3682287140526097,0.3682287140526097,0.9361950198087321,0.9510944051859996
F070801010605_1,1,108c,070801010605,32,,,24.6545973206694,14012.24023,11728.86035,14012.24023,14012.24023,14012.24023,99.48446890704001,0.007099826100186695,0.007099826100186695,0.007099826100186695,0.007099826100186695,1187.994263,11.794871967323633,11.794871967323633,11.794871967323633,11.794871967323633,0,0,0,24.6545973206694,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,19.49529076,718.7499998076458,718.7499998076458,718.7499998076458,718.7499998076458,3.04613924,4599.999910050074,4599.999910050074,4599.999910050074,4599.999910050074,227.90805345343838,61.48198809860267,61.48198809860267,61.48198809860267,61.48198809860267,16281.959320606,0.8605991425286571,0.8605991425286571,0.8605991425286571,0.8605991425286571
F070801010605_102,1,108c,070801010605,32,,,1.7811902067493042,761.444458,717.4304199,1478.874878,761.444458,1478.8748779,13.496210951327999,0.017724485101351932,0.017724485101351932,0.009125999198512315,0.009125999199129407,173.4156647,4.390863185959924,4.390863185959924,8.52791978486128,8.52791978428463,0,1.7811902067493042,1.7811902067493042,0,Inf,427.49194056576715,427.49194056576715,Inf,427.49194056576715,427.49194056576715,Inf,830.2734162787513,830.2734162787513,Inf,830.273416222609,830.273416222609,4.313384533,176.53062280315828,176.53062280315828,342.8571848129266,342.8571847897429,1.232395649,617.8571456478746,617.8571456478746,1200.0000804936305,1200.0000804124877,128.820128,5.910912136339439,5.910912136339439,11.480153769137692,11.480153768361415,7641.013433925919,0.09965228625553839,0.09965228625553839,0.19354433685901276,0.1935443368459255
F070801010605_103,2,108c,070801010605,32,,,15.991393973244156,8761.389953900001,5869.6143192,9566.0448,8761.389953900001,9566.0448001,72.755128944288,0.008304062406433827,0.008304062406433827,0.007605560131214105,0.007605560131134599,884.7825013,9.902309257955485,9.902309257955485,10.811747277940881,10.811747278053904,0,2.322960069290476,2.322960069290476,13.66843390395368,Inf,3771.6489705206495,3771.6489705206495,Inf,3771.6489705206495,3771.6489705206495,Inf,4118.0409971153085,4118.0409971153085,Inf,4118.040997158358,4118.040997158358,16.433481212,533.142664105904,533.142664105904,582.107021427372,582.1070214334572,3.296013474,2658.177833013313,2658.177833013313,2902.3075528847185,2902.3075529150583,289.2819662892224,30.28667865573209,30.28667865573209,33.06823761850376,33.068237618849444,23800.9173971372,0.36811143905544713,0.36811143905544713,0.4019191630466569,0.40191916305085845
F070801010605_104,2,108c,070801010605,32,,,14.463261420721746,7923.2630618,6408.085937899999,8856.926148,7923.2630618,8856.9261477,65.825088772464,0.008307825735311369,0.008307825735311369,0.007432046702492612,0.00743204670274435,800.54422,9.897345910260897,9.897345910260897,11.063631373167619,11.063631372792873,0,2.107308361128046,2.107308361128046,12.3559530595937,Inf,3759.89732112991,3759.89732112991,Inf,3759.89732112991,3759.89732112991,Inf,4202.956867337096,4202.956867337096,Inf,4202.956867194734,4202.956867194734,14.873425959999999,532.7127107842208,532.7127107842208,595.4866196812668,595.4866196610966,2.98464489,2654.675297670002,2654.675297670002,2967.497466005076,2967.4974659045615,244.8547283872512,32.359036372248134,32.359036372248134,36.172167089999114,36.1721670887739,19463.30083105372,0.40708732452814095,0.40708732452814095,0.4550577635767087,0.455057763561295
F070801010605_105,1,108c,070801010605,32,,,4.183866675971021,2377.866699,1415.554199,2377.866699,2377.866699,2377.866699,16.882438843872002,0.007099825591977812,0.007099825591977812,0.007099825591977812,0.007099825591977812,201.6017303,11.794872471885723,11.794872471885723,11.794872471885723,11.794872471885723,0,0,0,4.183866675971021,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,3.308336258,718.7500040994926,718.7500040994926,718.7500040994926,718.7500040994926,0.51692754,4600.000029017608,4600.000029017608,4600.000029017608,4600.000029017608,36.06471675722984,65.93332522217335,65.93332522217335,65.93332522217335,65.93332522217335,0,Inf,Inf,Inf,Inf
F070801010605_108,1,108c,070801010605,32,,,9.37735578943266,4008.743896,4456.88916,8303.429688,4008.743896,8465.633055999999,71.05292117078399,0.01772448502925865,0.01772448502925865,0.008557057004224251,0.008393101933519949,912.9740601,4.390862863684116,4.390862863684116,9.09492399717305,9.272588812734439,9.37735578943266,0,9.37735578943266,0,427.4919269371706,Inf,Inf,427.4919269371706,Inf,Inf,885.4766604203217,Inf,Inf,902.7740064571208,Inf,Inf,22.70849228,176.53060566819806,176.53060566819806,365.6530599045125,372.7959105174022,6.488140583,617.8571263550564,617.8571263550564,1279.7857231633293,1304.785700572111,237.28193741789042,16.89443343064069,16.89443343064069,34.99393918626165,35.67752837878554,10523.936343402398,0.38091677535783813,0.38091677535783813,0.7890041726834974,0.8044169766674065
