FBndID,opArea_ha,n,MLRA,HUC12,radial,IWAP,practice,sum_BioMg,sumEnergyPot,sumDC,sumOC,sumTC,sumDCcp,sumTCcp,sumCO2,sumN2Ored,sumNO3red,sumSEDred,Total_TruckTravelTime,Total_Kilometers,trk_cost,lbr_cost,trans_cost
F070801010301_424,41.626664475497456,2,108c,070801010301,24,,,183.06659855937596,2215.4073793000002,23057.798218,26620.290773,25598.764649,23057.798218,25598.764771000002,39.867464059999996,7.565658331,689.9455189620023,59777.09502509859,24.48489311,29.75814749,36.10729262766739,96.30724623266667,132.41453886033406
F070801010301_424,41.626664475497456,2,108c,070801010301,24,,,183.06659855937596,2215.4073793000002,23057.798218,26620.290773,25598.764649,23057.798218,25598.764771000002,39.867464059999996,7.565658331,689.9455189620023,59777.09502509859,24.48489311,29.75814749,36.10729262766739,96.30724623266667,132.41453886033406
F070801010301_425,2.066735403535168,1,108c,070801010301,24,,,8.5313272243248,109.6208267,2192.416504,832.442627,3024.859131,29778.97461,30611.417237,2.726609468,0.779031277,786.074936,115840.93208694199,23.29453079,29.03826443,35.23381660521488,91.62515444066666,126.85897104588153
F070801010301_433,88.483807190416,1,108c,070801010301,24,,,670.4484301368,8614.733398,37826.11328,66289.71875,102585.2969,37826.11328,104115.83202999999,214.2751007,61.22145462,2666.957729022104,142114.655569544,18.92470638,21.763007730000002,26.406324144651837,74.437178428,100.84350257265183
F070801010301_436,27.774123944855496,1,108c,070801010301,24,,,112.07215966464001,1338.310181,15785.19727,16780.35156,15785.19727,15785.19727,15785.19727,21.96201324,3.431564808,239.41750747549122,89106.5913521932,26.00161338,29.91853756,36.301903236207735,102.273012628,138.57491586420775
F070801010301_44,0.36965171988071,1,108c,070801010301,24,,,5.8265968070016,74.86717224,136.1008453,1230.814453,1366.9152983,443.926239,1674.7406919999999,0.8951599,0.255759984,168.282632,13291.52418332,NA,NA,NA,NA,NA
F070801010301_441,10.52711178211678,1,108c,070801010301,24,,,79.764711441408,1024.913696,4500.255371,6614.594727,10932.75879,4500.255371,11114.850097999999,25.49277687,7.283650398,296.2943562720528,53388.0330223488,22.75256507,26.51678642,32.17436055567775,89.49342260866666,121.66778316434441
F070801010301_442,1.902446146667272,1,108c,070801010301,24,,,14.414976590112001,185.2210846,813.2803955,1180.055786,1993.336182,813.2803955,1993.3361814999998,4.607021809,1.316291928,142.427888,39260.60803999919,26.13648225,27.58463467,33.470042998869125,102.80349685,136.27353984886912
F070801010301_443,22.8426876020031,3,108c,070801010301,24,,,107.562506762088,1311.38231659,12463.127605799998,14265.159298,15686.4188658,12463.127605799998,15686.418743799999,23.831055941,4.832511142,719.1598448627519,239383.30066373778,24.64291711,25.1757157,30.54716138483862,96.92880729933333,127.47596868417195
F070801010301_443,22.8426876020031,3,108c,070801010301,24,,,107.562506762088,1311.38231659,12463.127605799998,14265.159298,15686.4188658,12463.127605799998,15686.418743799999,23.831055941,4.832511142,719.1598448627519,239383.30066373778,24.64291711,25.1757157,30.54716138483862,96.92880729933333,127.47596868417195
F070801010301_443,22.8426876020031,3,108c,070801010301,24,,,107.562506762088,1311.38231659,12463.127605799998,14265.159298,15686.4188658,12463.127605799998,15686.418743799999,23.831055941,4.832511142,719.1598448627519,239383.30066373778,24.64291711,25.1757157,30.54716138483862,96.92880729933333,127.47596868417195
F070801010301_449,23.64452024273894,1,108c,070801010301,24,,,179.15628847536,2302.01709,10107.8418,17523.375,27222.22852,10107.8418,27631.216800000002,57.25829315,16.35951233,630.2444898456561,24830.944864192,20.89880412,26.97152884,32.72612600528013,82.201962872,114.92808887728012
F070801010301_455,11.873136288611766,2,108c,070801010301,24,,,53.740232484624,653.061142,6516.1392824,7117.554322,7537.223877,6516.1392824,7537.2238774,12.073232412,2.402537345,216.525376218144,14491.27729375812,24.49887434,26.92425077,32.668760770803246,96.36223907066667,129.0309998414699
F070801010301_455,11.873136288611766,2,108c,070801010301,24,,,53.740232484624,653.061142,6516.1392824,7117.554322,7537.223877,6516.1392824,7537.2238774,12.073232412,2.402537345,216.525376218144,14491.27729375812,24.49887434,26.92425077,32.668760770803246,96.36223907066667,129.0309998414699
F070801010301_456,2.927443610942602,1,108c,070801010301,24,,,22.181457702096,285.0142517,1251.458496,1910.174194,3161.632813,1251.458496,3161.63269,7.089187145,2.025481939,234.960656,51940.0737529692,25.40722445,27.12219931,32.90894325734416,99.93508283666668,132.84402609401084
F070801010301_458,1.392077409886958,1,108c,070801010301,24,,,10.547874110592002,135.5318756,595.1018677,841.0543823,1436.15625,595.1018677,1436.15625,3.371097326,0.963170648,107.047712,21781.047570549,25.40722445,27.12219931,32.90894325734416,99.93508283666668,132.84402609401084
F070801010301_462,8.192128952298972,2,108c,070801010301,24,,,38.560065453504,471.1524506,4437.0655521,4556.9038696,5250.703858,4437.0655521,5250.7037967,9.012035369,1.895295978,191.1907998664296,67708.10796511959,31.28842568,33.03926163,40.088459413589426,123.06780767466667,163.1562670882561
F070801010301_462,8.192128952298972,2,108c,070801010301,24,,,38.560065453504,471.1524506,4437.0655521,4556.9038696,5250.703858,4437.0655521,5250.7037967,9.012035369,1.895295978,191.1907998664296,67708.10796511959,31.28842568,33.03926163,40.088459413589426,123.06780767466667,163.1562670882561
F070801010301_464,2.35484014538388,1,108c,070801010301,24,,,17.842798550304,229.2658997,1006.675171,1100.24353,2106.918701,1006.675171,2106.918701,5.702552795,1.629300833,161.478752,45216.7132712538,23.4742665,28.30857763,34.348445134326106,92.3321149,126.6805600343261
F070801010301_465,11.548629429582508,2,108c,070801010301,24,,,52.465070803824005,637.9003295,6330.345947299999,5462.5180051,7170.6882319999995,6330.345947299999,7170.688171399999,11.832409382,2.367941499,221.37101586642,70872.0636303208,24.09068093,28.65828256,34.772762482880516,94.75667832466667,129.5294408075472
F070801010301_465,11.548629429582508,2,108c,070801010301,24,,,52.465070803824005,637.9003295,6330.345947299999,5462.5180051,7170.6882319999995,6330.345947299999,7170.688171399999,11.832409382,2.367941499,221.37101586642,70872.0636303208,24.09068093,28.65828256,34.772762482880516,94.75667832466667,129.5294408075472
F070801010301_466,8.8082175962687,3,108c,070801010301,24,,,43.1262080934048,526.48621371,4805.1691432,5798.6817323000005,7015.7205045,4805.1691432,7015.7205045,9.017854274,1.8036738639999998,332.5743312953416,77838.3268821828,23.66276271,28.14179706,34.146080560132674,93.073533326,127.21961388613268
F070801010301_466,8.8082175962687,3,108c,070801010301,24,,,43.1262080934048,526.48621371,4805.1691432,5798.6817323000005,7015.7205045,4805.1691432,7015.7205045,9.017854274,1.8036738639999998,332.5743312953416,77838.3268821828,23.66276271,28.14179706,34.146080560132674,93.073533326,127.21961388613268
F070801010301_466,8.8082175962687,3,108c,070801010301,24,,,43.1262080934048,526.48621371,4805.1691432,5798.6817323000005,7015.7205045,4805.1691432,7015.7205045,9.017854274,1.8036738639999998,332.5743312953416,77838.3268821828,23.66276271,28.14179706,34.146080560132674,93.073533326,127.21961388613268
F070801010301_467,1.8009878942613922,1,108c,070801010301,24,,,13.646219900544,175.3431549,769.9077759,928.5177002,1698.425537,769.9077759,1698.4254761000002,4.361327171,1.246093512,138.34556,30731.805672919996,31.36441221,33.07218658,40.128409172048045,123.36668802600002,163.49509719804806
F070801010301_468,34.52677816963528,1,108c,070801010301,24,,,139.31998414992,1663.690308,19623.01367,19747.57813,19623.01367,19623.01367,19623.01367,27.30158424,4.265872478,338.5661462181296,132598.775356048,24.07003226,28.29476779,34.3316888515572,94.67546022266667,129.0071490742239
F070801010301_469,25.897004829495998,1,108c,070801010301,24,,,104.49774011376,1247.860352,14718.35254,12934.23145,14718.35254,14718.35254,14718.35254,20.47770691,3.199641705,239.3968267193576,131928.301478984,24.76815235,28.93429079,35.10765933530063,97.42139924333334,132.52905857863396
F070801010301_476,40.568048091250446,2,108c,070801010301,24,,,163.490746238064,1960.8329853999999,24115.912108,23128.0907001,25091.2041,55912.34961,56887.6414801,33.196945663,5.574826419,1497.6912391384824,213457.8242148428,20.96286519,24.18467568,29.34467483825859,82.453936414,111.79861125225858
F070801010301_476,40.568048091250446,2,108c,070801010301,24,,,163.490746238064,1960.8329853999999,24115.912108,23128.0907001,25091.2041,55912.34961,56887.6414801,33.196945663,5.574826419,1497.6912391384824,213457.8242148428,20.96286519,24.18467568,29.34467483825859,82.453936414,111.79861125225858
F070801010301_479,31.10256687564588,1,108c,070801010301,24,,,125.50284751536,1498.692993,17676.89063,21797.91602,17676.89063,17676.89063,17676.89063,24.59393501,3.842802525,268.1093608909256,56682.7481068312,21.81270202,24.36572171,29.564348525489425,85.79662794533334,115.36097647082276
F070801010301_48,15.682040415158951,2,108c,070801010301,24,,,70.942575232368,862.0421753,8608.0106808,9932.001098,9828.079101,8608.0106808,9828.0791618,15.929044243,3.167248726,353.3058652389736,72626.5550391802,20.44617361,24.65370982,29.913781263685014,80.42161619933333,110.33539746301834
F070801010301_48,15.682040415158951,2,108c,070801010301,24,,,70.942575232368,862.0421753,8608.0106808,9932.001098,9828.079101,8608.0106808,9828.0791618,15.929044243,3.167248726,353.3058652389736,72626.5550391802,20.44617361,24.65370982,29.913781263685014,80.42161619933333,110.33539746301834
F070801010301_481,5.6682557859522,1,108c,070801010301,24,,,42.948796511376,551.8581543,2423.133545,3607.247559,5932.334961,2423.133545,6030.381104,13.72642136,3.921834707,172.1853116678968,10361.9976373984,23.5459743,27.03023621,32.797359074768174,92.61416558,125.41152465476819
F070801010301_484,1.49914007048529,1,108c,070801010301,24,,,11.359096106400001,145.9554291,640.8703003,893.6621094,1508.601196,640.8703003,1534.5324097,3.630363464,1.037246704,43.15190834730464,0,23.9466733,26.97482193,32.730121703074126,94.19024831333334,126.92037001640747
F070801010301_485,73.74526648062576,2,108c,070801010301,24,,,301.64862438123845,3607.12953958,41842.0158576,55125.901853,43166.284900599996,42135.3629188,43459.6319618,58.887583549000006,9.311625436,1200.5532637524561,133758.6590630478,21.2204003,22.53226019,27.339702934010507,83.46690784666667,110.80661078067718
F070801010301_485,73.74526648062576,2,108c,070801010301,24,,,301.64862438123845,3607.12953958,41842.0158576,55125.901853,43166.284900599996,42135.3629188,43459.6319618,58.887583549000006,9.311625436,1200.5532637524561,133758.6590630478,21.2204003,22.53226019,27.339702934010507,83.46690784666667,110.80661078067718
F070801010301_490,39.17891346285428,1,108c,070801010301,24,,,296.861543244,3814.436768,16748.66992,29351.80078,45422.77734,16748.66992,46100.470700000005,94.87685394,27.10767365,991.398515316184,0,17.68108329,22.72020651,27.56774914477728,69.54559427400001,97.11334341877729
F070801010301_495,40.75804563613014,3,108c,070801010301,24,,,172.8564085273536,2074.4829861900002,23016.9827677,27917.486944,25787.7040817,23630.7425257,26401.4638397,33.430896816,5.454648048,1757.4714671250063,227770.4596647312,24.61237617,28.9312928,35.104021699514966,96.808679602,131.91270130151497
F070801010301_495,40.75804563613014,3,108c,070801010301,24,,,172.8564085273536,2074.4829861900002,23016.9827677,27917.486944,25787.7040817,23630.7425257,26401.4638397,33.430896816,5.454648048,1757.4714671250063,227770.4596647312,24.61237617,28.9312928,35.104021699514966,96.808679602,131.91270130151497
F070801010301_495,40.75804563613014,3,108c,070801010301,24,,,172.8564085273536,2074.4829861900002,23016.9827677,27917.486944,25787.7040817,23630.7425257,26401.4638397,33.430896816,5.454648048,1757.4714671250063,227770.4596647312,24.61237617,28.9312928,35.104021699514966,96.808679602,131.91270130151497
F070801010301_496,29.06022588267844,1,108c,070801010301,24,,,117.26174618928,1400.281738,16516.14258,20132.46289,16516.14258,16516.14258,16516.14258,22.97898102,3.590466022,250.5017467120152,43987.446714212,24.65481865,28.96736767,35.147793439272384,96.97562002333333,132.12341346260573
F070801010301_498,5.31911060036712,1,108c,070801010301,24,,,40.303297155744,517.8656006,2273.876953,2656.624512,4838.495117,2273.876953,4930.501464999999,12.88092136,3.680263042,144.3429326948456,6452.222323735799,24.41527518,26.98203589,32.73887482068038,96.03341570799999,128.77229052868037
F070801010301_50,30.89206551919796,2,108c,070801010301,24,,,140.785186377024,1712.5116885000002,16915.755497000002,16000.098631,19337.243656,16915.755497000002,19337.243778,31.85536194,6.405297517999999,564.5043385196,182107.5491938052,20.66265918,24.91500055,30.230820516621616,81.27312610799999,111.5039466246216
F070801010301_50,30.89206551919796,2,108c,070801010301,24,,,140.785186377024,1712.5116885000002,16915.755497000002,16000.098631,19337.243656,16915.755497000002,19337.243778,31.85536194,6.405297517999999,564.5043385196,182107.5491938052,20.66265918,24.91500055,30.230820516621616,81.27312610799999,111.5039466246216
F070801010301_506,18.6452130695269,1,108c,070801010301,24,,,75.235833542016,898.4290161,10596.85547,13367.70508,10596.85547,10596.85547,10596.85547,14.74345112,2.303664207,160.7238081262216,42797.0325174818,19.69721186,23.52783284,28.547689184422506,77.47569998266667,106.02338916708918
F070801010301_509,0.992545162177926,3,108c,070801010301,24,,,16.3196306077392,209.69438171000002,365.44192499999997,2582.5515135,2947.9934385,652.1372299,3234.6887434,2.403577746,0.686736495,2556.444512,193195.8029252418,25.48334776,29.34272346,35.603234469449866,100.23450118933334,135.8377356587832
F070801010301_509,0.992545162177926,3,108c,070801010301,24,,,16.3196306077392,209.69438171000002,365.44192499999997,2582.5515135,2947.9934385,652.1372299,3234.6887434,2.403577746,0.686736495,2556.444512,193195.8029252418,25.48334776,29.34272346,35.603234469449866,100.23450118933334,135.8377356587832
F070801010301_509,0.992545162177926,3,108c,070801010301,24,,,16.3196306077392,209.69438171000002,365.44192499999997,2582.5515135,2947.9934385,652.1372299,3234.6887434,2.403577746,0.686736495,2556.444512,193195.8029252418,25.48334776,29.34272346,35.603234469449866,100.23450118933334,135.8377356587832
F070801010301_51,18.415102748859564,2,108c,070801010301,24,,,81.53334030744,987.6623535,10178.7210696,9692.1791989,11164.793824,10178.7210696,11164.7938235,17.888733387,3.4347261189999996,314.87749507108003,82506.66491104879,21.98830801,26.10122173,31.670131726494137,86.48734483933335,118.15747656582748
F070801010301_51,18.415102748859564,2,108c,070801010301,24,,,81.53334030744,987.6623535,10178.7210696,9692.1791989,11164.793824,10178.7210696,11164.7938235,17.888733387,3.4347261189999996,314.87749507108003,82506.66491104879,21.98830801,26.10122173,31.670131726494137,86.48734483933335,118.15747656582748
F070801010301_510,25.325154329183853,3,108c,070801010301,24,,,117.4705159739328,1429.17773441,13887.4247488,16315.7279647,16616.8518115,13887.4247488,16616.8519335,25.606081304,5.073727756,843.2302964987721,136075.0616829248,24.04197625,26.876673,32.611031892870265,94.56510658333333,127.17613847620359
F070801010301_510,25.325154329183853,3,108c,070801010301,24,,,117.4705159739328,1429.17773441,13887.4247488,16315.7279647,16616.8518115,13887.4247488,16616.8519335,25.606081304,5.073727756,843.2302964987721,136075.0616829248,24.04197625,26.876673,32.611031892870265,94.56510658333333,127.17613847620359
F070801010301_510,25.325154329183853,3,108c,070801010301,24,,,117.4705159739328,1429.17773441,13887.4247488,16315.7279647,16616.8518115,13887.4247488,16616.8519335,25.606081304,5.073727756,843.2302964987721,136075.0616829248,24.04197625,26.876673,32.611031892870265,94.56510658333333,127.17613847620359
F070801010301_517,2.570473328235288,1,108c,070801010301,24,,,12.35942249976,158.8088379,3176.176758,1490.888062,4667.064941,37037.18359,38528.071652,3.95006752,1.128590703,1881.953208,376540.822794706,20.32316195,25.57623512,31.033134912117607,79.93777033666667,110.97090524878428
F070801010301_518,11.19809853519304,1,108c,070801010301,24,,,45.185767930800004,539.5860596,6364.348145,7216.618164,6364.348145,6364.348145,6364.348145,8.854745865,1.383553982,96.5295560784272,43072.1792589428,25.86751763,30.5510018,37.0693089155394,101.74556934466666,138.81487826020606
F070801010301_52,16.969317538463475,2,108c,070801010301,24,,,76.26234095625601,925.8118134,9334.6359864,9087.940429,10450.671143,9334.6359864,10450.6711424,17.004699708,3.346423268,324.632103975488,99695.51895076019,24.19202876,27.01657797,32.78078673710419,95.15531312266666,127.93609985977085
F070801010301_52,16.969317538463475,2,108c,070801010301,24,,,76.26234095625601,925.8118134,9334.6359864,9087.940429,10450.671143,9334.6359864,10450.6711424,17.004699708,3.346423268,324.632103975488,99695.51895076019,24.19202876,27.01657797,32.78078673710419,95.15531312266666,127.93609985977085
F070801010301_520,8.702980860691497,2,108c,070801010301,24,,,68.04085479287039,874.27133945,3703.5455624,6560.137207000001,10118.075836400001,3940.9695126,10501.1067196,21.075405184,6.0215440540000005,445.12156252818636,69212.57965879899,19.7456281,24.96109036,30.286743966069633,77.66613719333334,107.95288115940298
F070801010301_520,8.702980860691497,2,108c,070801010301,24,,,68.04085479287039,874.27133945,3703.5455624,6560.137207000001,10118.075836400001,3940.9695126,10501.1067196,21.075405184,6.0215440540000005,445.12156252818636,69212.57965879899,19.7456281,24.96109036,30.286743966069633,77.66613719333334,107.95288115940298
F070801010301_525,27.65648984670352,1,108c,070801010301,24,,,111.59749094256,1332.641968,15718.34082,20719.50781,15718.34082,15718.34082,15718.34082,21.86899567,3.417030811,238.400358441184,34025.548323945,21.59227435,22.58307309,27.401357183495524,84.92961244333334,112.33096962682886
F070801010301_528,121.21461529214719,4,108c,070801010301,24,,,500.60671813524965,5992.18030573,68686.2670746,79371.77344,72537.9545746,69539.4783325,73391.1658325,97.519798932,15.558689161999999,3506.565380127456,660583.2123705546,26.04121474,27.5163388,33.387175644166355,102.42877797733334,135.8159536214997
F070801010301_528,121.21461529214719,4,108c,070801010301,24,,,500.60671813524965,5992.18030573,68686.2670746,79371.77344,72537.9545746,69539.4783325,73391.1658325,97.519798932,15.558689161999999,3506.565380127456,660583.2123705546,26.04121474,27.5163388,33.387175644166355,102.42877797733334,135.8159536214997
F070801010301_528,121.21461529214719,4,108c,070801010301,24,,,500.60671813524965,5992.18030573,68686.2670746,79371.77344,72537.9545746,69539.4783325,73391.1658325,97.519798932,15.558689161999999,3506.565380127456,660583.2123705546,26.04121474,27.5163388,33.387175644166355,102.42877797733334,135.8159536214997
F070801010301_528,121.21461529214719,4,108c,070801010301,24,,,500.60671813524965,5992.18030573,68686.2670746,79371.77344,72537.9545746,69539.4783325,73391.1658325,97.519798932,15.558689161999999,3506.565380127456,660583.2123705546,26.04121474,27.5163388,33.387175644166355,102.42877797733334,135.8159536214997
F070801010301_529,17.540293116546714,2,108c,070801010301,24,,,81.65740615804799,996.2392577999999,9536.223633,9102.968018,10946.694092,9536.223633,10946.694092,18.879493713000002,3.9129683969999998,402.6281259852896,140472.447398706,19.86403705,24.7758166,30.061940527925632,78.13187906333334,108.19381959125897
F070801010301_529,17.540293116546714,2,108c,070801010301,24,,,81.65740615804799,996.2392577999999,9536.223633,9102.968018,10946.694092,9536.223633,10946.694092,18.879493713000002,3.9129683969999998,402.6281259852896,140472.447398706,19.86403705,24.7758166,30.061940527925632,78.13187906333334,108.19381959125897
F070801010301_530,31.5766624006866,2,108c,070801010301,24,,,143.873792885088,1750.0276492,17291.870602,19406.969485999998,20211.492184,17291.870602,20211.492427999998,32.54688549,6.542218924,671.8164843590616,220329.951520906,25.64150335,27.48565278,33.3499425098091,100.85657984333334,134.20652235314242
F070801010301_530,31.5766624006866,2,108c,070801010301,24,,,143.873792885088,1750.0276492,17291.870602,19406.969485999998,20211.492184,17291.870602,20211.492427999998,32.54688549,6.542218924,671.8164843590616,220329.951520906,25.64150335,27.48565278,33.3499425098091,100.85657984333334,134.20652235314242
F070801010301_531,6.52164447450406,1,108c,070801010301,24,,,26.315672938128,314.2487488,3706.523682,4045.267578,3706.523682,3706.523682,3706.523682,5.156902313,0.805765986,56.2124800784296,5402.396553103559,20.96957721,26.70321163,32.400561115134835,82.48033702600002,114.88089814113485
F070801010301_532,8.4000703776136,1,108c,070801010301,24,,,33.895363130496,404.7616577,4774.111816,4804.416504,4774.111816,4774.111816,4774.111816,6.642242432,1.03785038,72.4102569301544,6732.73734729862,23.79763126,29.30060507,35.55212977507172,93.60401628933333,129.15614606440505
F070801010301_533,0.803411129405366,1,108c,070801010301,24,,,6.0875058332592005,78.21965027,343.4517822,401.2628479,744.7145996,343.4517822,744.7146301,1.945564985,0.555875719,61.23492,2761.21538394454,23.79763126,29.30060507,35.55212977507172,93.60401628933333,129.15614606440505
F070801010301_534,0.9951790727448199,1,108c,070801010301,24,,,7.5405462886656,96.89006805,425.4310303,328.6885071,754.1195068,425.4310303,754.1195373999999,2.409955978,0.688558877,61.688512,2620.9435391727197,23.96016067,29.48453602,35.775303903675216,94.24329863533333,130.01860253900855
F070801010301_56,12.47646857872172,1,108c,070801010301,24,,,50.344152871824,601.1849365,7090.899414,7236.416992,7090.899414,7090.899414,7090.899414,9.865599632,1.541499853,107.5452609656912,25833.5046626324,23.80021658,26.89902384,32.63815146812694,93.61418521466668,126.25233668279361
F070801010301_57,12.23756869787888,1,108c,070801010301,24,,,92.72497341744,1191.442749,5231.461914,9069.479492,14089.26367,5231.461914,14300.941406000002,29.63487053,8.467105865,309.65411353063604,25613.5218859038,23.25027467,26.73402655,32.43795065136561,91.45108036866667,123.88903102003228
F070801010301_65,7.11089250648872,1,108c,070801010301,24,,,53.879763319199995,692.3125,3039.849121,4639.899414,7556.749023,3039.849121,7679.748535000001,17.21995544,4.919987202,152.30930834559518,0,23.19853449,26.43769385,32.07839293636865,91.24756899399999,123.32596193036863
F070801010301_66,16.014818908317817,1,108c,070801010301,24,,,121.34547505584,1559.193726,6846.206055,11094.81152,17664.00391,6846.206055,17941.017574999998,38.78197479,11.0805645,405.2425921715616,51212.1492823366,20.89619593,25.25114752,30.638687203073534,82.19170399133334,112.83039119440687
F070801010301_69,30.146303929471053,2,108c,070801010301,24,,,122.800347985392,1478.3907779,18827.705074999998,18755.300294,20076.624509,58398.14258,59647.062014,25.694712642,4.560425401,951.294603878684,152253.28116037478,25.96962305,28.89321066,35.057814422219565,102.14718399666667,137.20499841888625
F070801010301_69,30.146303929471053,2,108c,070801010301,24,,,122.800347985392,1478.3907779,18827.705074999998,18755.300294,20076.624509,58398.14258,59647.062014,25.694712642,4.560425401,951.294603878684,152253.28116037478,25.96962305,28.89321066,35.057814422219565,102.14718399666667,137.20499841888625
F070801010301_71,31.663119602710662,1,108c,070801010301,24,,,239.91381296064,3082.703369,13535.72852,23721.16602,36709.20703,13535.72852,37256.89454,76.67637634,21.90753746,801.2177769729841,42355.1151753264,25.9404214,29.34217751,35.602572036534085,102.03232417333334,137.6348962098674
F070801010301_75,23.519850677667588,2,108c,070801010301,24,,,94.982111212464,1144.8372192000002,14735.305668,14840.972901,15940.553715,53189.139650000005,54394.38794100001,20.057867046,3.617589593,1941.937095590693,198187.2042809274,20.3238647,24.49355628,29.719457650762536,79.94053448666668,109.65999213742921
F070801010301_75,23.519850677667588,2,108c,070801010301,24,,,94.982111212464,1144.8372192000002,14735.305668,14840.972901,15940.553715,53189.139650000005,54394.38794100001,20.057867046,3.617589593,1941.937095590693,198187.2042809274,20.3238647,24.49355628,29.719457650762536,79.94053448666668,109.65999213742921
F070801010301_78,6.324943125139719,1,108c,070801010301,24,,,25.52195772504,304.7705994,3594.72998,3158.985596,3594.72998,3594.72998,3594.72998,5.001363754,0.781463027,54.5186597316112,22437.4056088796,22.07054645,26.18108829,31.76703847292566,86.81081603666665,118.57785450959231
F070801010301_87,31.51642586892672,1,108c,070801010301,24,,,127.17282590207999,1518.63501,17912.10547,24372.91992,17912.10547,17912.10547,17912.10547,24.92118835,3.89393568,326.1391816752456,18599.820069040597,17.95763108,22.85803515,27.734984656955106,70.63334891466666,98.36833357162176
F070801010301_88,11.8097348691156,1,108c,070801010301,24,,,47.6537960052,569.0580444,6711.966797,8847.540039,6711.966797,6711.966797,6711.966797,9.338388443,1.459123254,121.25902010906479,13879.125715896,21.07315968,24.64703633,29.905683929791536,82.887761408,112.79344533779154
F070801010301_93,1.328460537992508,1,108c,070801010301,24,,,10.065844512863999,129.33816529999999,567.906189,952.4411011,1520.34729,567.906189,1520.3472901,3.217040777,0.919154465,93.439952,3158.8346567807,23.69509823,26.49429268,32.147067591532604,93.20071970466667,125.34778729619927
F070801010301_95,37.555575154155314,6,108c,070801010301,24,,,172.29739842010082,2082.91161362,20984.7702974,31239.706054,27739.419711399998,22481.0356171,29235.685031099998,32.626937028,5.6612781430000005,2375.2630512745022,352125.1769694736,24.89160778,29.28019055,35.5273596495879,97.90699060133333,133.43435025092123
F070801010301_95,37.555575154155314,6,108c,070801010301,24,,,172.29739842010082,2082.91161362,20984.7702974,31239.706054,27739.419711399998,22481.0356171,29235.685031099998,32.626937028,5.6612781430000005,2375.2630512745022,352125.1769694736,24.89160778,29.28019055,35.5273596495879,97.90699060133333,133.43435025092123
F070801010301_95,37.555575154155314,6,108c,070801010301,24,,,172.29739842010082,2082.91161362,20984.7702974,31239.706054,27739.419711399998,22481.0356171,29235.685031099998,32.626937028,5.6612781430000005,2375.2630512745022,352125.1769694736,24.89160778,29.28019055,35.5273596495879,97.90699060133333,133.43435025092123
F070801010301_95,37.555575154155314,6,108c,070801010301,24,,,172.29739842010082,2082.91161362,20984.7702974,31239.706054,27739.419711399998,22481.0356171,29235.685031099998,32.626937028,5.6612781430000005,2375.2630512745022,352125.1769694736,24.89160778,29.28019055,35.5273596495879,97.90699060133333,133.43435025092123
F070801010301_95,37.555575154155314,6,108c,070801010301,24,,,172.29739842010082,2082.91161362,20984.7702974,31239.706054,27739.419711399998,22481.0356171,29235.685031099998,32.626937028,5.6612781430000005,2375.2630512745022,352125.1769694736,24.89160778,29.28019055,35.5273596495879,97.90699060133333,133.43435025092123
F070801010301_95,37.555575154155314,6,108c,070801010301,24,,,172.29739842010082,2082.91161362,20984.7702974,31239.706054,27739.419711399998,22481.0356171,29235.685031099998,32.626937028,5.6612781430000005,2375.2630512745022,352125.1769694736,24.89160778,29.28019055,35.5273596495879,97.90699060133333,133.43435025092123
F070801010301_97,25.54476422254996,2,108c,070801010301,24,,,113.40146385792,1374.2333064,14107.569819999999,19113.978518999997,16267.987788999999,14107.569819999999,16267.987788999999,24.953365331,4.812883854000001,412.7967649583312,63295.4962762954,23.61365829,26.93916597,32.68685825120525,92.88038927400001,125.56724752520526
F070801010301_97,25.54476422254996,2,108c,070801010301,24,,,113.40146385792,1374.2333064,14107.569819999999,19113.978518999997,16267.987788999999,14107.569819999999,16267.987788999999,24.953365331,4.812883854000001,412.7967649583312,63295.4962762954,23.61365829,26.93916597,32.68685825120525,92.88038927400001,125.56724752520526
F070801010301_99,4.34822366270662,1,108c,070801010301,24,,,32.946814768896,423.3406067,1858.830566,3012.379883,4871.210449,1858.830566,4871.210449,10.52979183,3.008511782,245.393272,28538.9835033942,25.40269231,29.39939429,35.67199648640507,99.91725641933333,135.5892529057384
F070801010302_1,6.46154521628224,2,108c,070801010302,32,,,51.9330367893456,667.2985992,2740.5637053,4871.529053,7506.6525733,3045.1946715,7916.7237245,15.647475716999999,4.470707148,282.1799735612752,25617.327270136997,26.24297534,28.95354459,35.13102109164075,103.22236967066668,138.3533907623074
F070801010302_1,6.46154521628224,2,108c,070801010302,32,,,51.9330367893456,667.2985992,2740.5637053,4871.529053,7506.6525733,3045.1946715,7916.7237245,15.647475716999999,4.470707148,282.1799735612752,25617.327270136997,26.24297534,28.95354459,35.13102109164075,103.22236967066668,138.3533907623074
F070801010302_10,24.913124375792282,3,108c,070801010302,24,,,108.9122732287632,1310.79750091,14016.5247039,21226.939453000003,17308.0832969,14610.0059204,17901.5645134,20.862025563,3.483127311,699.8084318468136,76062.4277580372,20.86980962,25.64411769,31.1155007858714,82.08791783866667,113.20341862453807
F070801010302_10,24.913124375792282,3,108c,070801010302,24,,,108.9122732287632,1310.79750091,14016.5247039,21226.939453000003,17308.0832969,14610.0059204,17901.5645134,20.862025563,3.483127311,699.8084318468136,76062.4277580372,20.86980962,25.64411769,31.1155007858714,82.08791783866667,113.20341862453807
